/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[03:14.720 --> 03:15.440] [*]
[03:15.440 --> 03:15.780] Worry
[03:15.920 --> 03:16.440] [*]
[03:16.440 --> 03:16.760] Not
[03:16.760 --> 03:17.940] Trap
[03:18.240 --> 03:18.760] [*]
[03:18.760 --> 03:19.060] Saw
[03:19.300 --> 03:19.880] [*]
[03:19.880 --> 03:20.460] Stared
[03:20.560 --> 03:20.960] [*]
[03:20.960 --> 03:21.620] Emit
[03:21.740 --> 03:22.360] [*]
[03:22.360 --> 03:22.780] Edit
[03:22.980 --> 03:23.620] [*]
[03:23.620 --> 03:24.020] Tarp
[03:24.540 --> 03:24.900] [*]
[03:24.900 --> 03:25.180] Raw
[03:25.320 --> 03:25.760] [*]
[03:25.760 --> 03:26.320] Flow
[03:26.500 --> 03:27.260] [*]
[03:27.260 --> 03:27.660] Tide
[03:27.800 --> 03:28.240] [*]
[03:28.240 --> 03:28.860] Reward
[03:29.060 --> 03:29.460] [*]
[03:29.460 --> 03:29.920] Help
[03:30.460 --> 03:30.820] [*]
[03:30.820 --> 03:31.500] Foundness
[03:31.520 --> 03:32.080] Fondness
[03:32.120 --> 03:32.660] Rescued
[03:32.720 --> 03:33.360] [*]
[03:33.360 --> 03:33.980] Optimistic
[03:34.100 --> 03:34.820] Noble
[03:35.000 --> 03:35.880] [*]
[03:35.880 --> 03:36.020] Beautiful
[03:36.300 --> 03:36.960] [*]
[03:36.960 --> 03:37.720] Inspiring
[03:37.880 --> 03:38.200] [*]
[03:38.200 --> 03:38.420] Improve
[03:38.800 --> 03:39.240] [*]
[03:39.240 --> 03:39.960] Supportive
[03:40.020 --> 03:40.660] [*]
[03:40.660 --> 03:40.800] Protest
[03:41.100 --> 03:41.460] [*]
[03:41.460 --> 03:41.820] Terror
[03:42.160 --> 03:42.880] [*]
[03:42.880 --> 03:43.320] Restrict
[03:43.460 --> 03:44.120] [*]
[03:44.120 --> 03:44.460] Bore
[03:44.560 --> 03:45.220] [*]
[03:45.220 --> 03:45.580] Ban
[03:45.880 --> 03:47.140] Disgraced
[03:47.240 --> 03:48.180] Alarmed
[03:48.320 --> 03:49.540] Enraged
[03:49.580 --> 03:50.140] [*]
[03:50.140 --> 03:50.480] Chaos
[03:50.780 --> 03:51.220] [*]
[03:51.220 --> 03:51.600] Block
[03:51.600 --> 03:51.740] Block
[03:54.540 --> 03:58.480] [*]
[03:58.480 --> 03:59.320] There
[03:59.320 --> 04:00.120] was
[04:00.120 --> 04:00.280] an
[04:00.280 --> 04:00.500] old
[04:00.500 --> 04:00.660] man
[04:00.660 --> 04:00.800] with
[04:00.800 --> 04:00.900] a
[04:00.900 --> 04:01.160] beard
[04:01.160 --> 04:01.280] who
[04:01.280 --> 04:01.540] said
[04:01.540 --> 04:01.740] It
[04:01.740 --> 04:01.860] is
[04:01.860 --> 04:02.160] just
[04:02.160 --> 04:02.340] as
[04:02.340 --> 04:02.440] I
[04:02.440 --> 04:02.780] feared
[04:02.860 --> 04:03.040] Two
[04:03.040 --> 04:03.360] owls
[04:03.360 --> 04:03.440] and
[04:03.440 --> 04:03.560] a
[04:03.560 --> 04:03.740] hen
[04:03.800 --> 04:04.000] four
[04:04.000 --> 04:04.300] larks
[04:04.300 --> 04:04.400] and
[04:04.400 --> 04:04.520] a
[04:04.520 --> 04:04.700] wren
[04:04.720 --> 04:04.900] have
[04:04.900 --> 04:05.080] all
[04:05.080 --> 04:05.360] built
[04:05.360 --> 04:05.480] their
[04:05.480 --> 04:05.840] nests
[04:05.840 --> 04:06.000] in
[04:06.000 --> 04:06.140] my
[04:06.140 --> 04:06.400] beard
[04:14.240 --> 04:14.600] [*]
[04:14.600 --> 04:15.000] There
[04:15.000 --> 04:15.140] was
[04:15.140 --> 04:15.280] an
[04:15.280 --> 04:15.500] old
[04:15.500 --> 04:15.700] man
[04:15.700 --> 04:15.780] in
[04:15.780 --> 04:15.920] a
[04:15.920 --> 04:16.140] boat
[04:16.140 --> 04:16.300] who
[04:16.300 --> 04:16.520] said
[04:16.520 --> 04:16.740] I'm
[04:16.740 --> 04:17.140] afloat
[04:17.140 --> 04:17.340] I'm
[04:17.340 --> 04:17.740] afloat
[04:17.760 --> 04:18.220] When
[04:18.220 --> 04:18.360] they
[04:18.360 --> 04:18.600] said
[04:18.600 --> 04:18.800] No
[04:18.800 --> 04:18.920] you
[04:18.920 --> 04:19.280] ain't
[04:19.300 --> 04:19.380] he
[04:19.380 --> 04:19.500] was
[04:19.500 --> 04:19.740] ready
[04:19.740 --> 04:19.940] to
[04:19.940 --> 04:20.160] faint
[04:20.240 --> 04:20.400] That
[04:20.400 --> 04:20.700] unhappy
[04:20.700 --> 04:21.020] old
[04:21.020 --> 04:21.280] man
[04:21.280 --> 04:21.360] in
[04:21.360 --> 04:21.480] a
[04:21.480 --> 04:21.700] boat
/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[00:00.000 --> 00:01.340] [*]
[00:01.340 --> 00:01.740] didn't
[00:01.740 --> 00:01.880] the
[00:01.880 --> 00:02.120] girl
[00:02.120 --> 00:02.340] paint
[00:02.340 --> 00:02.560] the
[00:02.560 --> 00:02.840] picture
[00:02.840 --> 00:03.580] [*]
[00:03.580 --> 00:04.360] didn't
[00:04.360 --> 00:04.440] the
[00:04.440 --> 00:04.720] girl
[00:04.720 --> 00:04.940] paint
[00:04.940 --> 00:05.220] the
[00:05.220 --> 00:05.540] picture
[00:05.540 --> 00:06.760] [*]
[00:06.760 --> 00:07.100] the
[00:07.100 --> 00:08.180] woman
[00:08.180 --> 00:08.340] who
[00:08.340 --> 00:08.620] helps
[00:08.620 --> 00:08.820] serve
[00:08.820 --> 00:09.080] the
[00:09.080 --> 00:09.280] hot
[00:09.280 --> 00:09.820] lunches
[00:09.820 --> 00:09.960] at
[00:09.960 --> 00:10.220] school
[00:10.220 --> 00:10.620] is
[00:10.620 --> 00:10.800] the
[00:10.800 --> 00:11.020] new
[00:11.020 --> 00:11.440] nurse
[00:11.440 --> 00:12.560] [*]
[00:12.560 --> 00:12.960] the
[00:12.960 --> 00:13.160] [*]
[00:13.160 --> 00:13.300] girl
[00:13.300 --> 00:13.500] who
[00:13.500 --> 00:13.760] helped
[00:13.760 --> 00:14.000] the
[00:14.000 --> 00:14.280] woman
[00:14.280 --> 00:14.400] who
[00:14.400 --> 00:14.640] helped
[00:14.640 --> 00:14.800] serve
[00:14.800 --> 00:15.000] the
[00:15.000 --> 00:15.320] lunches
[00:15.320 --> 00:15.420] at
[00:15.420 --> 00:15.700] school
[00:15.700 --> 00:16.060] is
[00:16.060 --> 00:16.220] the
[00:16.220 --> 00:16.440] new
[00:16.440 --> 00:16.740] nurse
[00:16.740 --> 00:18.740] [*]
[00:18.740 --> 00:19.080] the
[00:19.080 --> 00:21.080] [*]
[00:21.080 --> 00:21.460] cafeteria
[00:21.460 --> 00:22.000] doors
[00:22.000 --> 00:22.520] around
[00:22.520 --> 00:22.920] which
[00:22.920 --> 00:23.080] the
[00:23.080 --> 00:23.340] seventh
[00:23.340 --> 00:23.540] graders
[00:23.540 --> 00:24.180] sometimes
[00:24.180 --> 00:24.680] stand
[00:24.680 --> 00:24.960] until
[00:24.960 --> 00:25.120] the
[00:25.120 --> 00:25.380] lunch
[00:25.380 --> 00:25.600] bell
[00:25.600 --> 00:25.980] rings
[00:25.980 --> 00:26.400] [*]
[00:26.400 --> 00:26.600] are
[00:26.600 --> 00:26.940] always
[00:26.940 --> 00:27.240] [*]
[00:27.240 --> 00:27.440] closed
[00:27.440 --> 00:27.860] but
[00:27.860 --> 00:28.180] never
[00:28.180 --> 00:28.580] locked
[00:28.580 --> 00:29.920] [*]
[00:29.920 --> 00:30.100] the
[00:30.100 --> 00:30.280] cafe
[00:30.280 --> 00:31.100] the
[00:31.100 --> 00:31.500] [*]
[00:31.500 --> 00:31.680] cafeteria
[00:31.680 --> 00:32.100] doors
[00:32.100 --> 00:32.400] in
[00:32.400 --> 00:32.860] [*]
[00:32.860 --> 00:32.980] which
[00:32.980 --> 00:33.440] [*]
[00:33.440 --> 00:33.620] the
[00:33.620 --> 00:33.960] seventh
[00:33.960 --> 00:34.380] graders
[00:34.380 --> 00:34.640] [*]
[00:34.640 --> 00:34.780] usually
[00:34.780 --> 00:35.260] stand
[00:35.260 --> 00:36.320] [*]
[00:36.320 --> 00:36.620] are
[00:36.620 --> 00:36.980] always
[00:36.980 --> 00:37.340] closed
[00:37.340 --> 00:37.620] but
[00:37.620 --> 00:37.880] never
[00:51.920 --> 00:51.920] locked
[00:51.920 --> 00:52.060] alpha
[00:52.060 --> 00:52.540] [*]
[00:52.540 --> 00:52.860] Apple
[00:52.960 --> 00:53.660] [*]
[00:53.660 --> 00:53.820] acquisition
[00:53.820 --> 00:55.460] [*]
[00:55.460 --> 00:55.600] ample
[00:55.600 --> 00:56.280] [*]
[00:56.280 --> 00:56.480] able
[00:56.480 --> 00:57.680] [*]
[00:57.680 --> 00:57.820] awesome
[00:57.820 --> 01:04.040] [*]
[01:04.040 --> 01:04.360] cat
[01:04.360 --> 01:04.980] [*]
[01:04.980 --> 01:05.100] cookie
[01:05.100 --> 01:06.020] [*]
[01:06.020 --> 01:06.280] cucumber
[01:06.280 --> 01:07.360] [*]
[01:07.360 --> 01:07.540] cake
[01:07.540 --> 01:08.280] [*]
[01:08.280 --> 01:09.060] cover
[01:09.060 --> 01:10.800] [*]
[01:10.800 --> 01:11.000] cold
[01:11.000 --> 01:12.040] [*]
[01:12.040 --> 01:12.140] chili
[01:12.140 --> 01:13.740] Chapel
[01:13.740 --> 01:15.760] [*]
[01:15.760 --> 01:16.180] slow
[01:20.260 --> 01:20.940] [*]
[01:20.940 --> 01:21.680] silly
[01:21.680 --> 01:22.580] [*]
[01:22.580 --> 01:23.160] smart
[01:23.160 --> 01:23.820] stupid
[01:23.820 --> 01:25.100] [*]
[01:25.100 --> 01:25.860] sassy
[01:25.860 --> 01:26.900] [*]
[01:26.900 --> 01:27.080] sad
[01:27.080 --> 01:28.320] [*]
[01:28.320 --> 01:28.480] fat
[01:28.480 --> 01:29.100] fun
[01:29.100 --> 01:29.660] [*]
[01:29.660 --> 01:30.280] full
[01:30.280 --> 01:31.760] [*]
[01:31.760 --> 01:31.960] filled
[01:31.960 --> 01:33.100] [*]
[01:33.100 --> 01:33.260] fake
[01:33.260 --> 01:33.740] [*]
[01:33.740 --> 01:34.260] floor
[01:49.680 --> 01:49.680] caramel
[01:49.680 --> 01:50.240] cars
[01:50.240 --> 01:50.560] cruise
[01:50.560 --> 01:50.900] carefully
[01:50.900 --> 01:51.220] around
[01:51.220 --> 01:51.420] the
[01:51.420 --> 01:51.700] corner
[01:52.960 --> 01:53.100] stupid
[01:53.100 --> 01:56.020] [*]
[01:56.020 --> 01:56.840] sassy
[01:56.840 --> 02:00.400] sad陶
[02:03.820 --> 02:04.480] Glasswork
[02:04.480 --> 02:04.680] garbage
[02:04.680 --> 02:05.140] bag
[02:05.140 --> 02:05.720] glittered
[02:05.720 --> 02:05.780] in
[02:05.780 --> 02:05.900] the
[02:05.900 --> 02:06.180] garage
[02:10.820 --> 02:11.280] Pecans
[02:11.280 --> 02:11.500] can
[02:11.500 --> 02:11.840] peck
[02:11.840 --> 02:12.780] unsuspecting
[02:12.780 --> 02:13.300] pelicans
[02:16.900 --> 02:17.340] [*]
[02:17.340 --> 02:18.120] Dragon's
[02:18.120 --> 02:18.440] bag
[02:18.440 --> 02:18.760] brings
[02:18.760 --> 02:19.100] [*]
[02:19.100 --> 02:19.240] barely
[02:19.240 --> 02:19.600] any
[02:19.600 --> 02:19.980] barley
[02:23.820 --> 02:24.840] Tuesday
[02:24.840 --> 02:25.140] told
[02:25.140 --> 02:25.420] me
[02:25.420 --> 02:25.580] to
[02:25.580 --> 02:26.060] twindle
[02:26.060 --> 02:26.180] my
[02:26.180 --> 02:26.480] toes
[02:26.480 --> 02:26.680] [*]
[02:26.680 --> 02:26.800] until
[02:26.800 --> 02:27.220] Thursday
[02:27.820 --> 02:31.220] [*]
[02:31.220 --> 02:31.760] Wesley
[02:31.760 --> 02:31.980] [*]
[02:31.980 --> 02:32.360] washed
[02:32.360 --> 02:32.800] woolly
[02:32.800 --> 02:33.180] wolves
[02:33.180 --> 02:33.440] in
[02:33.440 --> 02:33.680] warm
[02:33.680 --> 02:34.000] water
[02:37.820 --> 02:38.280] [*]
[02:38.280 --> 02:38.880] Sarah
[02:38.880 --> 02:39.260] spread
[02:39.260 --> 02:39.560] seven
[02:39.560 --> 02:40.140] spoonfuls
[02:40.140 --> 02:40.200] of
[02:40.200 --> 02:40.520] syrup
[02:40.520 --> 02:40.960] on
[02:40.960 --> 02:41.580] Spencer's
[02:41.580 --> 02:41.880] ceiling
[02:46.820 --> 02:47.300] [*]
[02:47.300 --> 02:47.680] Read
[02:47.680 --> 02:47.960] each
[02:47.960 --> 02:48.260] word
[02:48.260 --> 02:48.400] as
[02:48.400 --> 02:48.740] clearly
[02:48.740 --> 02:49.040] as
[02:49.040 --> 02:49.100] you
[02:49.100 --> 02:49.220] [*]
[02:49.220 --> 02:49.360] can
[02:51.880 --> 02:52.980] Breathtaking
[02:53.160 --> 02:53.880] Triumph
[02:53.960 --> 02:55.060] Masterpiece
[02:55.200 --> 02:55.560] [*]
[02:55.560 --> 02:56.420] Exhibit
[02:56.680 --> 02:57.640] Rejoice
[02:57.820 --> 02:58.620] Miracle
[02:58.720 --> 02:59.220] [*]
[02:59.220 --> 02:59.740] Pleasure
[02:59.880 --> 03:00.400] [*]
[03:00.400 --> 03:01.040] Admire
[03:01.820 --> 03:02.200] Joyous
[03:02.300 --> 03:02.700] [*]
[03:02.700 --> 03:03.040] Calm
[03:03.340 --> 03:03.960] [*]
[03:03.960 --> 03:04.720] Outrage
[03:04.880 --> 03:05.840] Abused
[03:06.020 --> 03:06.800] Bother
[03:06.820 --> 03:08.100] Embarrass
[03:08.500 --> 03:08.860] [*]
[03:08.860 --> 03:09.380] Ugly
[03:09.460 --> 03:10.380] Failing
[03:10.640 --> 03:11.240] [*]
[03:11.240 --> 03:11.660] Trouble
[03:11.820 --> 03:12.360] [*]
[03:12.360 --> 03:12.980] Neglect
[03:13.820 --> 03:14.280] Uptight
[03:14.320 --> 03:15.280] Worry
[03:15.440 --> 03:15.880] [*]
[03:15.880 --> 03:16.220] Not
[03:16.520 --> 03:17.600] Trap
[03:17.720 --> 03:18.500] [*]
[03:18.500 --> 03:18.620] Saw
[03:18.940 --> 03:19.560] [*]
[03:19.560 --> 03:20.180] Stared
[03:20.820 --> 03:21.260] Emit
[03:21.360 --> 03:21.900] [*]
[03:21.900 --> 03:22.420] Edit
[03:22.600 --> 03:23.160] [*]
[03:23.160 --> 03:23.660] Tarp
[03:23.740 --> 03:24.300] [*]
[03:24.300 --> 03:24.760] Raw
[03:25.020 --> 03:25.600] [*]
[03:25.600 --> 03:25.980] Flow
[03:26.260 --> 03:26.800] [*]
[03:26.800 --> 03:27.460] Tide
[03:27.460 --> 03:27.460] guide
[03:27.580 --> 03:27.920] [*]
[03:27.920 --> 03:28.380] reward
[03:28.740 --> 03:29.160] [*]
[03:29.160 --> 03:29.580] help
[03:29.720 --> 03:30.700] [*]
[03:30.700 --> 03:31.380] fondness
[03:31.500 --> 03:31.800] [*]
[03:31.800 --> 03:32.120] rescued
[03:32.400 --> 03:33.060] [*]
[03:33.060 --> 03:33.440] optimistic
[03:33.800 --> 03:34.240] [*]
[03:34.240 --> 03:34.400] noble
[03:34.580 --> 03:35.160] [*]
[03:35.160 --> 03:35.560] beautiful
[03:35.820 --> 03:36.480] [*]
[03:36.480 --> 03:36.840] inspiring
[03:37.300 --> 03:37.740] [*]
[03:37.740 --> 03:38.100] improve
[03:38.520 --> 03:38.920] [*]
[03:38.920 --> 03:39.340] supportive
[03:39.340 --> 03:40.060] protest
[03:40.840 --> 03:41.320] [*]
[03:41.320 --> 03:41.640] terror
[03:41.900 --> 03:42.600] [*]
[03:42.600 --> 03:42.800] restrict
[03:43.200 --> 03:44.020] bore
[03:44.220 --> 03:45.000] ban
[03:45.380 --> 03:46.040] [*]
[03:46.040 --> 03:47.100] disgraced
[03:47.160 --> 03:47.400] [*]
[03:47.400 --> 03:48.080] alarmed
[03:48.160 --> 03:49.320] enraged
[03:49.360 --> 03:49.800] [*]
[03:49.800 --> 03:50.080] chaos
[03:50.600 --> 03:50.980] [*]
[03:50.980 --> 03:51.320] block
[03:56.820 --> 03:59.340] [*]
[03:59.340 --> 03:59.720] There
[03:59.720 --> 04:00.180] was
[04:00.180 --> 04:00.380] an
[04:00.380 --> 04:00.540] old
[04:00.540 --> 04:00.800] man
[04:00.800 --> 04:00.960] with
[04:00.960 --> 04:01.060] a
[04:01.060 --> 04:01.320] beard
[04:01.320 --> 04:01.520] who
[04:01.520 --> 04:01.780] said
[04:01.840 --> 04:02.060] [*]
[04:02.060 --> 04:02.380] it
[04:02.380 --> 04:02.640] is
[04:02.640 --> 04:02.800] just
[04:02.800 --> 04:03.000] as
[04:03.000 --> 04:03.100] I
[04:03.100 --> 04:03.400] feared
[04:03.460 --> 04:03.680] two
[04:03.680 --> 04:04.040] owls
[04:04.040 --> 04:04.100] and
[04:04.100 --> 04:04.200] a
[04:04.200 --> 04:04.400] hen
[04:04.400 --> 04:04.620] four
[04:04.620 --> 04:04.960] larks
[04:04.960 --> 04:05.080] and
[04:05.080 --> 04:05.180] a
[04:05.180 --> 04:05.560] wren
[04:05.560 --> 04:06.480] have
[04:06.480 --> 04:06.780] all
[04:06.780 --> 04:06.960] built
[04:06.960 --> 04:07.140] their
[04:07.140 --> 04:07.380] nests
[04:07.380 --> 04:07.460] in
[04:07.460 --> 04:07.560] my
[04:07.560 --> 04:07.860] beard
[04:14.500 --> 04:14.760] [*]
[04:14.760 --> 04:15.260] There
[04:15.260 --> 04:15.400] was
[04:15.400 --> 04:15.500] an
[04:15.500 --> 04:15.620] old
[04:15.620 --> 04:15.840] man
[04:15.840 --> 04:15.940] in
[04:15.940 --> 04:16.120] a
[04:16.120 --> 04:16.340] boat
[04:16.340 --> 04:16.460] who
[04:16.460 --> 04:16.700] said
[04:16.800 --> 04:17.020] I'm
[04:17.020 --> 04:17.340] afloat
[04:17.360 --> 04:17.560] I'm
[04:17.560 --> 04:17.940] afloat
[04:17.960 --> 04:18.080] when
[04:18.080 --> 04:18.200] they
[04:18.200 --> 04:18.440] said
[04:18.460 --> 04:18.640] no
[04:18.640 --> 04:18.720] you
[04:18.720 --> 04:19.080] ain't
[04:19.080 --> 04:19.200] he
[04:19.200 --> 04:19.360] was
[04:19.360 --> 04:19.560] ready
[04:19.560 --> 04:19.720] to
[04:19.720 --> 04:20.000] faint
[04:20.060 --> 04:20.420] that
[04:20.420 --> 04:20.860] unhappy
[04:20.860 --> 04:21.140] old
[04:21.140 --> 04:21.400] man
[04:21.400 --> 04:21.540] in
[04:21.540 --> 04:21.640] a
[04:21.640 --> 04:21.860] boat
/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[00:00.000 --> 00:01.600] [*]
[00:01.600 --> 00:02.500] didn't
[00:02.500 --> 00:02.560] the
[00:02.560 --> 00:02.720] [*]
[00:02.720 --> 00:02.860] girl
[00:02.860 --> 00:03.040] paint
[00:03.040 --> 00:03.300] the
[00:03.300 --> 00:03.560] picture
[00:03.560 --> 00:04.060] [*]
[00:04.060 --> 00:04.800] didn't
[00:04.800 --> 00:04.880] the
[00:04.880 --> 00:05.140] girl
[00:05.140 --> 00:05.320] paint
[00:05.320 --> 00:05.620] the
[00:05.620 --> 00:05.960] picture
[00:05.960 --> 00:08.260] [*]
[00:08.260 --> 00:08.440] the
[00:08.440 --> 00:08.920] woman
[00:08.920 --> 00:09.140] who
[00:09.140 --> 00:09.280] helps
[00:09.280 --> 00:09.640] serve
[00:09.640 --> 00:09.800] the
[00:09.800 --> 00:10.020] hot
[00:10.020 --> 00:10.520] lunches
[00:10.520 --> 00:10.680] at
[00:10.680 --> 00:10.980] school
[00:10.980 --> 00:11.360] is
[00:11.360 --> 00:11.540] the
[00:11.540 --> 00:11.780] new
[00:11.780 --> 00:12.140] nurse
[00:12.140 --> 00:13.060] [*]
[00:13.060 --> 00:13.280] the
[00:13.280 --> 00:13.520] woman
[00:13.520 --> 00:13.740] who
[00:13.740 --> 00:14.000] served
[00:14.000 --> 00:14.200] hot
[00:14.200 --> 00:14.580] lunches
[00:14.580 --> 00:14.660] at
[00:14.660 --> 00:14.980] school
[00:14.980 --> 00:15.320] [*]
[00:15.320 --> 00:15.480] is
[00:15.480 --> 00:15.700] the
[00:15.700 --> 00:15.900] new
[00:15.900 --> 00:16.200] nurse
[00:16.200 --> 00:16.860] [*]
[00:16.860 --> 00:17.760] the
[00:17.760 --> 00:21.920] [*]
[00:21.920 --> 00:22.120] cafeteria
[00:22.120 --> 00:22.760] doors
[00:22.760 --> 00:23.240] around
[00:23.240 --> 00:23.640] which
[00:23.640 --> 00:23.800] the
[00:23.800 --> 00:24.080] seventh
[00:24.080 --> 00:24.280] graders
[00:24.280 --> 00:24.900] sometimes
[00:24.900 --> 00:25.400] stand
[00:25.400 --> 00:25.680] until
[00:25.680 --> 00:25.840] the
[00:25.840 --> 00:26.100] lunch
[00:26.100 --> 00:26.340] bell
[00:26.340 --> 00:26.680] rings
[00:26.680 --> 00:27.160] [*]
[00:27.160 --> 00:27.320] are
[00:27.320 --> 00:27.660] always
[00:27.660 --> 00:27.980] [*]
[00:27.980 --> 00:28.140] closed
[00:28.140 --> 00:28.600] but
[00:28.600 --> 00:28.900] never
[00:28.900 --> 00:29.140] locked
[00:29.140 --> 00:30.360] [*]
[00:30.360 --> 00:31.140] oh
[00:31.140 --> 00:31.880] shoot
[00:31.880 --> 00:32.320] [*]
[00:32.320 --> 00:32.700] the
[00:32.700 --> 00:32.740] [*]
[00:32.740 --> 00:33.240] cafeteria
[00:33.240 --> 00:34.000] doors
[00:34.000 --> 00:34.760] or
[00:34.760 --> 00:34.960] the
[00:34.960 --> 00:35.280] seventh
[00:35.280 --> 00:35.520] [*]
[00:35.520 --> 00:35.720] graders
[00:35.720 --> 00:36.460] mmm
[00:36.460 --> 00:36.720] [*]
[00:36.720 --> 00:37.260] yeah
[00:37.260 --> 00:38.200] are
[00:38.200 --> 00:38.920] open
[00:38.920 --> 00:39.100] but
[00:39.100 --> 00:39.380] never
[00:39.380 --> 00:39.640] [*]
[00:39.640 --> 00:39.840] locked
[00:39.840 --> 00:40.540] [*]
[00:40.540 --> 00:40.860] I
[00:40.860 --> 00:41.620] [*]
[00:41.620 --> 00:42.060] have
[00:42.060 --> 00:42.240] to
[00:42.240 --> 00:42.440] think
[00:42.440 --> 00:42.580] that
[00:42.580 --> 00:42.820] one
[00:42.820 --> 00:43.100] through
[00:43.100 --> 00:45.300] [*]
[00:45.300 --> 00:45.480] perfect
[00:50.960 --> 00:52.200] shoot
[00:52.200 --> 00:52.860] Allison
[00:52.860 --> 00:53.060] [*]
[00:53.060 --> 00:54.220] amorphous
[00:54.220 --> 00:54.680] [*]
[00:54.680 --> 00:54.800] anomaly
[00:54.800 --> 00:55.460] [*]
[00:55.460 --> 00:55.740] that
[00:55.740 --> 00:56.040] this
[00:56.040 --> 00:56.220] is
[00:56.220 --> 00:56.520] cheating
[00:57.120 --> 00:57.300] [*]
[00:57.300 --> 00:57.980] average
[00:57.980 --> 00:58.540] average
[00:59.200 --> 01:00.380] [*]
[01:00.380 --> 01:00.600] awesome
[01:00.600 --> 01:01.800] Apex
[01:01.800 --> 01:04.160] [*]
[01:04.160 --> 01:04.380] okay
[01:04.380 --> 01:05.200] [*]
[01:05.200 --> 01:06.060] cloudy
[01:06.060 --> 01:06.580] [*]
[01:06.580 --> 01:07.020] car
[01:07.020 --> 01:08.160] [*]
[01:08.160 --> 01:08.560] clothes
[01:08.560 --> 01:08.580] [*]
[01:08.580 --> 01:09.600] closets
[01:09.600 --> 01:09.880] [*]
[01:09.880 --> 01:10.960] chair
[01:10.960 --> 01:12.360] [*]
[01:12.360 --> 01:13.140] chase
[01:13.140 --> 01:15.880] [*]
[01:15.880 --> 01:16.580] snake
[01:16.580 --> 01:16.800] [*]
[01:16.800 --> 01:17.600] is
[01:17.600 --> 01:18.340] slither
[01:18.780 --> 01:19.900] stores
[01:19.900 --> 01:21.040] [*]
[01:21.040 --> 01:21.180] storage
[01:21.180 --> 01:21.280] [*]
[01:21.280 --> 01:22.900] Skype
[01:22.900 --> 01:24.520] [*]
[01:24.520 --> 01:25.060] shoot
[01:25.060 --> 01:26.340] [*]
[01:26.340 --> 01:26.520] sit
[01:26.520 --> 01:27.880] [*]
[01:27.880 --> 01:28.480] Flores
[01:28.480 --> 01:29.320] Flores
[01:29.320 --> 01:29.320] Flower
[01:30.140 --> 01:30.160] uh
[01:30.440 --> 01:31.080] [*]
[01:31.080 --> 01:31.560] fate
[01:31.780 --> 01:32.440] [*]
[01:32.440 --> 01:32.960] function
[01:33.340 --> 01:33.960] [*]
[01:33.960 --> 01:34.220] uh
[01:34.440 --> 01:35.080] [*]
[01:35.080 --> 01:35.560] float
[01:35.780 --> 01:36.560] [*]
[01:36.560 --> 01:37.040] feather
[01:37.320 --> 01:38.420] [*]
[01:38.420 --> 01:38.780] feel
[01:38.980 --> 01:40.200] [*]
[01:40.200 --> 01:40.340] follow
[01:40.600 --> 01:41.520] [*]
[01:41.520 --> 01:41.820] uh
[01:42.060 --> 01:42.620] [*]
[01:42.620 --> 01:43.060] okay
[01:46.260 --> 01:46.320] Okay
[01:46.320 --> 01:46.460] Okay
[01:50.560 --> 01:50.920] Caramel
[01:50.920 --> 01:51.300] cars
[01:51.300 --> 01:51.700] cruise
[01:51.700 --> 01:51.960] [*]
[01:51.960 --> 01:52.120] carefully
[01:52.120 --> 01:52.480] around
[01:52.480 --> 01:52.680] the
[01:52.680 --> 01:53.040] corner
[01:57.300 --> 01:57.300] Aunt
[01:57.300 --> 01:57.980] Irma
[01:57.980 --> 01:58.620] [*]
[01:58.620 --> 01:58.860] armed
[01:58.860 --> 01:59.840] warm-blooded
[01:59.840 --> 02:00.680] artworks
[02:00.680 --> 02:00.760] for
[02:00.760 --> 02:01.020] war
[02:03.220 --> 02:03.540] [*]
[02:03.540 --> 02:04.500] Gary's
[02:04.500 --> 02:04.640] [*]
[02:04.640 --> 02:05.080] glassware
[02:05.080 --> 02:05.440] garbage
[02:05.440 --> 02:05.860] bag
[02:05.860 --> 02:06.380] glittered
