/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[12:46.120 --> 12:46.320] bring
[12:46.320 --> 12:46.540] more
[12:46.540 --> 12:46.740] [*]
[12:46.740 --> 12:46.920] happiness
[12:46.920 --> 12:47.340] to
[12:47.340 --> 12:47.740] I
[12:47.740 --> 12:47.980] don't
[12:47.980 --> 12:48.080] know
[12:59.240 --> 12:59.800] [*]
[12:59.800 --> 13:00.000] what
[13:00.000 --> 13:00.160] are
[13:00.160 --> 13:00.240] your
[13:00.240 --> 13:00.460] [*]
[13:00.460 --> 13:00.580] strengths
[13:00.580 --> 13:01.380] [*]
[13:01.380 --> 13:01.640] um
[13:01.640 --> 13:01.880] um
[13:03.440 --> 13:03.680] [*]
[13:03.680 --> 13:04.280] I
[13:04.280 --> 13:04.520] think
[13:04.520 --> 13:04.920] I'm
[13:04.920 --> 13:05.180] pretty
[13:05.180 --> 13:05.400] like
[13:05.400 --> 13:05.980] organizing
[13:05.980 --> 13:06.560] that
[13:06.560 --> 13:06.780] like
[13:06.780 --> 13:07.020] [*]
[13:07.020 --> 13:07.740] getting
[13:07.740 --> 13:08.040] done
[13:08.040 --> 13:08.200] my
[13:08.200 --> 13:08.380] need
[13:08.380 --> 13:08.520] to
[13:08.520 --> 13:08.700] get
[13:08.700 --> 13:09.020] done
[13:09.020 --> 13:09.420] [*]
[13:09.420 --> 13:09.700] um
[13:09.700 --> 13:10.000] so
[13:10.000 --> 13:10.140] like
[13:10.140 --> 13:10.300] I'm
[13:10.300 --> 13:10.480] pretty
[13:10.480 --> 13:11.060] like
[13:11.060 --> 13:12.760] [*]
[13:12.760 --> 13:13.280] um
[13:13.280 --> 13:15.760] [*]
[13:15.760 --> 13:16.000] I
[13:16.000 --> 13:16.240] guess
[13:16.240 --> 13:16.380] you
[13:16.380 --> 13:16.500] could
[13:16.500 --> 13:16.640] say
[13:16.640 --> 13:16.840] like
[13:16.840 --> 13:17.040] [*]
[13:17.040 --> 13:17.520] like
[13:17.520 --> 13:17.900] kind
[13:17.900 --> 13:18.160] of
[13:18.160 --> 13:18.740] pretty
[13:18.740 --> 13:19.160] um
[13:19.160 --> 13:19.660] like
[13:19.660 --> 13:20.280] intelligent
[13:20.280 --> 13:20.900] [*]
[13:20.900 --> 13:21.500] and
[13:21.500 --> 13:22.180] [*]
[13:22.180 --> 13:22.520] uh
[13:22.520 --> 13:23.160] I
[13:23.160 --> 13:23.380] think
[13:23.380 --> 13:23.520] I'm
[13:23.520 --> 13:23.560] a
[13:23.560 --> 13:23.800] pretty
[13:23.800 --> 13:23.960] good
[13:23.960 --> 13:24.300] listener
[13:24.300 --> 13:24.700] too
[13:24.700 --> 13:25.240] [*]
[13:25.240 --> 13:25.680] um
[13:25.680 --> 13:27.140] [*]
[13:27.140 --> 13:27.760] and
[13:27.760 --> 13:28.120] like
[13:28.120 --> 13:28.620] [*]
[13:28.620 --> 13:28.840] making
[13:28.840 --> 13:29.160] other
[13:29.160 --> 13:29.340] [*]
[13:29.340 --> 13:29.460] people
[13:29.460 --> 13:29.660] like
[13:29.660 --> 13:29.940] feel
[13:29.940 --> 13:30.180] heard
[13:30.180 --> 13:30.340] when
[13:30.340 --> 13:30.580] they're
[13:30.580 --> 13:30.860] talking
[13:30.860 --> 13:31.080] to
[13:31.080 --> 13:31.360] me
[13:31.360 --> 13:32.340] [*]
[13:32.340 --> 13:32.460] um
[13:32.460 --> 13:33.120] [*]
[13:33.120 --> 13:33.320] and
[13:33.320 --> 13:33.580] like
[13:33.580 --> 13:33.920] overall
[13:33.920 --> 13:34.040] a
[13:34.040 --> 13:34.320] kind
[13:34.320 --> 13:34.840] person
[13:42.580 --> 13:42.580] um
[13:42.580 --> 13:43.240] I
[13:43.240 --> 13:43.740] [*]
[13:43.740 --> 13:44.040] think
[13:44.040 --> 13:44.340] one
[13:44.340 --> 13:44.520] of
[13:44.520 --> 13:44.640] my
[13:44.640 --> 13:44.820] biggest
[13:44.820 --> 13:45.140] weaknesses
[13:45.140 --> 13:45.360] is
[13:45.360 --> 13:45.640] being
[13:45.640 --> 13:45.940] too
[13:45.940 --> 13:46.360] like
[13:46.360 --> 13:47.300] [*]
[13:47.300 --> 13:47.680] too
[13:47.680 --> 13:48.160] quiet
[13:48.160 --> 13:48.560] sometimes
[13:48.560 --> 13:48.820] and
[13:48.820 --> 13:49.020] not
[13:49.020 --> 13:49.240] willing
[13:49.240 --> 13:49.400] to
[13:49.400 --> 13:49.560] speak
[13:49.560 --> 13:49.880] [*]
[13:49.880 --> 13:49.980] up
[13:49.980 --> 13:50.600] um
[13:50.600 --> 13:50.900] I
[13:50.900 --> 13:51.020] kind
[13:51.020 --> 13:51.140] of
[13:51.140 --> 13:51.260] let
[13:51.260 --> 13:51.480] people
[13:51.480 --> 13:51.760] around
[13:51.760 --> 13:52.080] me
[13:52.080 --> 13:52.400] do
[13:52.400 --> 13:52.540] the
[13:52.540 --> 13:52.820] talking
[13:52.820 --> 13:53.020] and
[13:53.020 --> 13:53.320] think
[13:53.320 --> 13:54.060] [*]
[13:54.060 --> 13:54.320] why
[13:54.320 --> 13:54.480] do
[13:54.480 --> 13:54.640] I
[13:54.640 --> 13:54.800] need
[13:54.800 --> 13:54.980] to
[13:54.980 --> 13:55.240] talk
[13:55.240 --> 13:55.840] sometimes
[13:55.840 --> 13:56.860] um
[13:56.860 --> 13:58.460] [*]
[13:58.460 --> 13:58.980] so
[13:58.980 --> 13:59.420] probably
[13:59.420 --> 13:59.920] that
[13:59.920 --> 14:00.660] [*]
[14:00.660 --> 14:00.800] uh
[14:00.800 --> 14:01.340] [*]
[14:01.340 --> 14:01.780] and
[14:02.660 --> 14:02.660] um
[14:02.660 --> 14:03.120] [*]
[14:03.120 --> 14:03.780] being
[14:03.780 --> 14:04.060] a
[14:04.060 --> 14:04.320] kind
[14:04.320 --> 14:04.380] person
[14:04.380 --> 14:04.380] and
[14:04.380 --> 14:04.380] being
[14:04.380 --> 14:04.380] a
[14:04.380 --> 14:04.380] kind
[14:04.380 --> 14:04.380] person
[14:04.380 --> 14:04.380] and
[14:04.380 --> 14:04.380] being
[14:04.380 --> 14:04.380] a
[14:04.380 --> 14:04.380] kind
[14:04.380 --> 14:04.380] person
[14:04.380 --> 14:04.380] and
[14:04.380 --> 14:04.380] being
[14:04.380 --> 14:04.380] a
[14:04.380 --> 14:04.380] kind
[14:04.380 --> 14:04.380] person
[14:04.380 --> 14:04.380] and
[14:04.380 --> 14:04.380] being
[14:04.380 --> 14:04.380] a
[14:04.380 --> 14:04.380] kind
[14:04.380 --> 14:04.380] person
[14:04.380 --> 14:04.420] being
[14:04.420 --> 14:04.420] a
[14:04.420 --> 14:04.440] kind
[14:04.440 --> 14:04.440] person
[14:04.440 --> 14:04.440] and
[14:04.440 --> 14:04.440] being
[14:04.440 --> 14:04.440] a
[14:04.440 --> 14:04.440] kind
[14:04.440 --> 14:04.440] person
[14:04.440 --> 14:04.440] and
[14:04.440 --> 14:04.440] being
[14:04.440 --> 14:04.440] a
[14:04.440 --> 14:04.440] kind
[14:04.440 --> 14:04.440] person
[14:04.440 --> 14:04.440] and
[14:04.440 --> 14:04.440] being
[14:04.440 --> 14:04.440] a
[14:04.440 --> 14:04.440] kind
[14:04.440 --> 14:04.460] person
[14:04.460 --> 14:04.460] and
[14:04.460 --> 14:04.460] being
[14:04.460 --> 14:04.480] too
[14:04.480 --> 14:04.480] like
[14:04.480 --> 14:04.700] particular
[14:04.700 --> 14:05.220] about
[14:05.220 --> 14:05.600] things
[14:05.600 --> 14:05.980] uh
[14:06.300 --> 14:06.940] a
[14:06.940 --> 14:07.200] little
[14:07.200 --> 14:07.460] too
[14:07.460 --> 14:07.700] like
[14:07.700 --> 14:08.060] [*]
[14:08.060 --> 14:08.660] needing
[14:08.660 --> 14:09.060] things
[14:09.060 --> 14:09.660] to
[14:09.660 --> 14:09.880] be
[14:09.880 --> 14:10.160] my
[14:10.160 --> 14:10.360] [*]
[14:10.360 --> 14:10.500] way
[14:10.500 --> 14:10.820] or
[14:10.820 --> 14:11.160] like
[14:11.160 --> 14:11.200] [*]
[14:11.200 --> 14:12.460] wanting
[14:12.460 --> 14:12.760] everything
[14:12.760 --> 14:13.000] to
[14:14.380 --> 14:15.040] yeah
[14:15.040 --> 14:15.600] like
[14:15.600 --> 14:15.820] or
[14:15.820 --> 14:16.120] sometimes
[14:16.120 --> 14:16.360] not
[14:16.360 --> 14:16.560] being
[14:16.560 --> 14:16.620] able
[14:16.620 --> 14:16.700] to
[14:16.700 --> 14:16.820] look
[14:16.820 --> 14:16.880] at
[14:16.880 --> 14:16.980] the
[14:16.980 --> 14:17.160] bigger
[14:17.160 --> 14:17.440] picture
[14:17.440 --> 14:17.800] focusing
[14:17.800 --> 14:17.960] on
[14:17.960 --> 14:18.100] the
[14:18.100 --> 14:18.420] details
[14:25.180 --> 14:25.620] [*]
[14:25.620 --> 14:25.760] do
[14:25.760 --> 14:26.200] well
[14:26.200 --> 14:26.980] [*]
[14:26.980 --> 14:27.140] um
[14:27.140 --> 14:27.260] [*]
[14:27.260 --> 14:28.800] that's
[14:28.800 --> 14:29.020] very
[14:29.020 --> 14:29.480] generic
[14:29.480 --> 14:30.020] [*]
[14:30.020 --> 14:30.560] uh
[14:33.420 --> 14:33.680] [*]
[14:33.680 --> 14:33.800] um
[14:33.800 --> 14:34.320] how's
[14:34.320 --> 14:34.480] that
[14:34.480 --> 14:34.680] different
[14:34.680 --> 14:34.900] from
[14:34.900 --> 14:35.100] like
[14:35.100 --> 14:35.380] [*]
[14:35.380 --> 14:35.560] strengths
[14:35.560 --> 14:35.760] [*]
[14:35.760 --> 14:35.960] um
[14:35.960 --> 14:36.280] I
[14:36.280 --> 14:36.540] mean
[14:36.540 --> 14:36.860] [*]
[14:36.860 --> 14:37.440] I'm
[14:37.440 --> 14:37.540] a
[14:37.540 --> 14:37.880] I
[14:37.880 --> 14:38.100] think
[14:38.100 --> 14:38.340] I'm
[14:38.340 --> 14:38.360] a
[14:38.360 --> 14:38.620] pretty
[14:38.620 --> 14:39.000] good
[14:39.000 --> 14:39.480] [*]
[14:39.480 --> 14:39.960] listener
[14:39.960 --> 14:40.220] like
[14:40.220 --> 14:40.400] I
[14:40.400 --> 14:40.700] said
[14:40.700 --> 14:40.980] I'm
[14:40.980 --> 14:41.120] really
[14:41.120 --> 14:41.340] good
[14:41.340 --> 14:41.540] at
[14:41.540 --> 14:41.840] [*]
[14:41.840 --> 14:42.180] playing
[14:42.180 --> 14:42.720] maybe
[14:42.720 --> 14:42.900] not
[14:42.900 --> 14:43.180] really
[14:43.180 --> 14:43.380] good
[14:43.380 --> 14:45.000] [*]
[14:45.000 --> 14:45.400] yeah
[14:45.400 --> 14:45.840] that's
[14:45.840 --> 14:46.220] that's
[14:46.220 --> 14:46.320] good
[14:46.320 --> 14:46.560] yeah
[14:46.560 --> 14:46.820] like
[14:46.820 --> 14:47.120] [*]
[14:47.120 --> 14:47.400] um
[14:47.400 --> 14:48.040] I'm
[14:48.040 --> 14:48.160] pretty
[14:48.160 --> 14:48.260] good
[14:48.260 --> 14:48.360] at
[14:48.360 --> 14:48.460] playing
[14:48.460 --> 14:48.620] the
[14:48.620 --> 14:49.100] saxophone
[14:49.100 --> 14:49.260] playing
[14:49.260 --> 14:49.800] piano
[14:49.800 --> 14:50.100] I
[14:50.100 --> 14:50.300] love
[14:50.300 --> 14:50.500] playing
[14:50.500 --> 14:50.860] piano
[14:50.860 --> 14:51.000] at
[14:51.000 --> 14:51.320] church
[14:51.320 --> 14:51.980] [*]
[14:51.980 --> 14:52.460] um
[14:52.460 --> 14:55.140] [*]
[14:55.140 --> 14:55.640] I
[14:55.640 --> 14:55.840] like
[14:55.840 --> 14:56.260] baking
[14:56.260 --> 14:56.700] probably
[14:56.700 --> 14:56.900] not
[14:56.900 --> 14:57.080] like
[14:57.080 --> 14:57.260] an
[14:57.260 --> 14:57.660] expert
[14:57.660 --> 14:58.040] but
[14:58.040 --> 14:58.360] like
[14:58.360 --> 14:59.780] [*]
[14:59.780 --> 15:00.500] novice
[15:00.500 --> 15:00.980] [*]
[15:00.980 --> 15:01.500] um
[15:01.500 --> 15:02.720] [*]
[15:02.720 --> 15:03.040] so
[15:03.040 --> 15:03.320] there's
[15:03.320 --> 15:03.500] some
[15:03.500 --> 15:04.100] so
[15:04.100 --> 15:04.260] yeah
[15:04.260 --> 15:04.500] music
[15:04.500 --> 15:04.800] is
[15:04.800 --> 15:04.940] a
[15:04.940 --> 15:05.100] big
[15:05.100 --> 15:05.300] thing
[15:05.300 --> 15:05.380] in
[15:05.380 --> 15:05.540] my
[15:05.540 --> 15:05.760] life
[15:05.760 --> 15:06.260] probably
[15:12.460 --> 15:13.100] um
[15:13.100 --> 15:14.940] [*]
[15:14.940 --> 15:15.100] one
[15:15.100 --> 15:16.000] [*]
[15:16.000 --> 15:16.240] thing
[15:16.240 --> 15:16.440] i'm
[15:16.440 --> 15:16.660] working
[15:16.660 --> 15:16.920] on
[15:16.920 --> 15:17.060] for
[15:17.060 --> 15:17.220] this
[15:17.220 --> 15:17.460] year
[15:17.460 --> 15:17.580] is
[15:17.580 --> 15:17.780] my
[15:17.780 --> 15:18.040] like
[15:18.040 --> 15:18.400] [*]
[15:18.400 --> 15:18.560] fitness
[15:18.560 --> 15:19.120] [*]
[15:19.120 --> 15:19.420] like
[15:19.420 --> 15:19.620] i
[15:19.620 --> 15:20.040] don't
[15:20.040 --> 15:20.420] exercise
[15:20.420 --> 15:20.600] [*]
[15:20.600 --> 15:20.800] a
[15:20.800 --> 15:21.120] lot
[15:21.120 --> 15:21.640] [*]
[15:21.640 --> 15:22.040] um
[15:22.220 --> 15:22.920] so
[15:22.920 --> 15:23.180] that's
[15:23.180 --> 15:23.340] something
[15:23.340 --> 15:23.480] i
[15:23.480 --> 15:23.680] want
[15:23.680 --> 15:24.100] [*]
[15:24.100 --> 15:24.560] that
[15:24.560 --> 15:24.840] like
[15:24.840 --> 15:25.140] i
[15:25.140 --> 15:25.360] think
[15:25.360 --> 15:25.440] i
[15:25.440 --> 15:25.680] could
[15:25.680 --> 15:25.900] improve
[15:25.900 --> 15:26.140] [*]
[15:26.140 --> 15:26.240] on
[15:26.240 --> 15:26.460] i
[15:26.460 --> 15:26.620] mean
[15:26.620 --> 15:26.940] obviously
[15:26.940 --> 15:27.200] i
[15:27.200 --> 15:27.340] can
[15:27.340 --> 15:27.600] improve
[15:27.600 --> 15:27.800] on
[15:27.800 --> 15:27.920] but
[15:27.920 --> 15:28.000] i
[15:28.000 --> 15:28.200] want
[15:28.200 --> 15:28.320] to
[15:28.320 --> 15:28.540] improve
[15:28.540 --> 15:28.800] on
[15:28.800 --> 15:29.060] two
[15:29.060 --> 15:30.120] [*]
[15:30.120 --> 15:30.260] um
[15:30.260 --> 15:30.420] um
[15:30.420 --> 15:32.540] [*]
[15:32.540 --> 15:33.060] and
[15:33.060 --> 15:33.260] [*]
[15:33.260 --> 15:33.440] then
[15:33.440 --> 15:33.860] [*]
[15:33.860 --> 15:34.000] i
[15:34.000 --> 15:34.340] guess
[15:34.340 --> 15:34.540] just
[15:34.540 --> 15:34.860] being
[15:34.860 --> 15:35.260] [*]
[15:35.260 --> 15:35.560] a
[15:35.560 --> 15:35.980] generic
[15:35.980 --> 15:36.340] thing
[15:36.340 --> 15:36.520] is
[15:36.520 --> 15:36.700] being
[15:36.700 --> 15:36.900] more
[15:36.900 --> 15:37.040] in
[15:37.040 --> 15:37.200] the
[15:37.200 --> 15:37.500] moment
[15:37.500 --> 15:38.080] and
[15:38.080 --> 15:38.440] not
[15:38.440 --> 15:38.600] [*]
[15:38.600 --> 15:38.720] like
[15:38.720 --> 15:39.100] [*]
[15:39.100 --> 15:40.140] i'm
[15:40.140 --> 15:40.200] a
[15:40.200 --> 15:40.420] big
[15:40.420 --> 15:40.660] like
[15:40.660 --> 15:40.700] [*]
[15:40.700 --> 15:41.080] know
[15:41.080 --> 15:41.300] all
[15:41.300 --> 15:41.540] the
[15:41.540 --> 15:41.760] next
[15:41.760 --> 15:42.360] five
[15:42.360 --> 15:42.600] things
[15:42.600 --> 15:42.800] i'm
[15:42.800 --> 15:43.060] doing
[15:43.060 --> 15:43.180] in
[15:43.180 --> 15:43.340] my
[15:43.340 --> 15:43.580] head
[15:43.580 --> 15:43.960] try
[15:43.960 --> 15:44.180] to
[15:44.180 --> 15:44.300] be
[15:44.300 --> 15:44.480] more
[15:44.480 --> 15:44.620] in
[15:44.620 --> 15:44.680] the
[15:44.680 --> 15:44.940] moment
[15:44.940 --> 15:45.960] [*]
[15:45.960 --> 15:46.120] and
[15:46.120 --> 15:46.320] then
[15:46.320 --> 15:46.400] i
[15:46.400 --> 15:46.640] guess
[15:46.640 --> 15:47.040] just
[15:47.040 --> 15:48.580] [*]
[15:48.580 --> 15:48.820] improve
[15:48.820 --> 15:49.020] [*]
[15:49.020 --> 15:49.180] on
[15:49.180 --> 15:49.620] [*]
[15:49.620 --> 15:49.800] yeah
[15:49.800 --> 15:50.120] i
[15:50.120 --> 15:50.760] [*]
[15:50.760 --> 15:50.980] don't
[15:50.980 --> 15:51.080] know
[15:58.040 --> 15:58.540] [*]
[15:58.540 --> 15:58.660] hmm
[15:59.820 --> 16:04.180] [*]
[16:04.180 --> 16:04.400] i
[16:04.400 --> 16:05.480] [*]
[16:05.480 --> 16:05.640] guess
[16:05.640 --> 16:05.880] the
[16:05.880 --> 16:07.540] [*]
[16:07.540 --> 16:07.920] most
[16:07.920 --> 16:09.340] [*]
[16:09.340 --> 16:09.720] recent
[16:09.720 --> 16:10.040] thing
[16:10.040 --> 16:10.260] that
[16:10.260 --> 16:10.440] comes
[16:10.440 --> 16:10.600] to
[16:10.600 --> 16:10.880] mind
[16:10.880 --> 16:11.120] is
[16:11.120 --> 16:11.260] [*]
[16:11.260 --> 16:11.440] just
[16:11.440 --> 16:11.720] uh
[16:11.720 --> 16:12.380] [*]
[16:12.380 --> 16:12.720] like
[16:12.720 --> 16:13.020] [*]
[16:13.020 --> 16:13.580] persevering
[16:13.580 --> 16:13.860] through
[16:13.860 --> 16:14.560] [*]
[16:14.560 --> 16:14.700] i
[16:14.700 --> 16:14.900] don't
[16:14.900 --> 16:14.940] know
[16:14.940 --> 16:14.940] if
[16:14.940 --> 16:15.060] that's
[16:15.060 --> 16:15.120] the
[16:15.120 --> 16:15.200] right
[16:15.200 --> 16:15.360] word
[16:15.360 --> 16:15.480] but
[16:15.480 --> 16:15.640] like
[16:15.640 --> 16:15.820] through
[16:15.820 --> 16:16.200] finals
[16:16.200 --> 16:16.460] and
[16:16.460 --> 16:16.720] getting
[16:16.720 --> 16:16.980] through
[16:16.980 --> 16:17.160] that
[16:17.160 --> 16:17.460] last
[16:17.460 --> 16:17.840] week
[16:17.840 --> 16:17.980] [*]
[16:17.980 --> 16:18.100] of
[16:18.100 --> 16:18.580] [*]
[16:18.580 --> 16:18.740] med
[16:18.740 --> 16:19.080] school
[16:19.080 --> 16:19.240] when
[16:19.240 --> 16:19.360] you
[16:19.360 --> 16:19.600] had
[16:19.600 --> 16:19.780] all
[16:19.780 --> 16:19.980] the
[16:19.980 --> 16:20.160] big
[16:20.160 --> 16:20.540] tests
[16:20.540 --> 16:20.920] and
[16:20.920 --> 16:21.060] i
[16:21.060 --> 16:21.200] think
[16:21.200 --> 16:21.300] i
[16:21.300 --> 16:21.480] ended
[16:21.480 --> 16:21.620] up
[16:21.620 --> 16:21.800] doing
[16:21.800 --> 16:22.060] really
[16:22.060 --> 16:22.320] well
[16:22.320 --> 16:22.460] on
[16:22.460 --> 16:22.680] those
[16:22.680 --> 16:23.380] [*]
[16:23.380 --> 16:23.560] exams
[16:23.560 --> 16:23.940] even
[16:23.940 --> 16:24.160] though
[16:24.160 --> 16:24.340] like
[16:24.340 --> 16:24.780] i
[16:24.780 --> 16:24.940] was
[16:24.940 --> 16:25.100] getting
[16:25.100 --> 16:25.320] really
[16:25.320 --> 16:25.600] burnt
[16:25.600 --> 16:25.740] [*]
[16:25.740 --> 16:25.880] out
[16:25.880 --> 16:26.500] so
[16:26.500 --> 16:26.600] i
[16:26.600 --> 16:26.720] guess
[16:26.720 --> 16:26.880] that's
[16:26.880 --> 16:26.960] the
[16:26.960 --> 16:27.100] most
[16:27.100 --> 16:27.360] recent
[16:27.360 --> 16:27.580] thing
[16:27.580 --> 16:27.720] that
[16:27.720 --> 16:27.820] i
[16:27.820 --> 16:27.940] did
[16:27.940 --> 16:28.080] well
[16:28.080 --> 16:28.320] on
[16:29.880 --> 16:29.920] um
[16:29.920 --> 16:30.280] [*]
[16:30.280 --> 16:30.440] and
[16:30.440 --> 16:30.940] [*]
[16:30.940 --> 16:31.200] then
[16:31.200 --> 16:31.200] i
[16:31.200 --> 16:31.220] guess
[16:31.220 --> 16:31.220] just
[16:31.220 --> 16:31.280] being
[16:31.280 --> 16:31.300] a
[16:31.300 --> 16:32.640] [*]
[16:32.640 --> 16:33.000] generic
[16:33.000 --> 16:33.000] thing
[16:33.000 --> 16:33.380] that
[16:33.380 --> 16:33.380] i
[16:33.380 --> 16:34.680] [*]
[16:34.680 --> 16:35.320] think
[16:35.320 --> 16:35.320] i
[16:35.320 --> 16:36.320] can
[16:36.320 --> 16:36.480] improve
[16:36.480 --> 16:36.480] on
[16:36.480 --> 16:36.940] it's
[16:36.940 --> 16:36.940] kind
[16:36.940 --> 16:36.940] of
[16:36.940 --> 16:37.000] kind
[16:37.000 --> 16:37.220] of
[16:37.220 --> 16:37.720] two-sided
[16:37.720 --> 16:38.120] both
[16:38.120 --> 16:38.420] like
[16:38.420 --> 16:39.020] i
[16:39.020 --> 16:39.360] got
[16:39.360 --> 16:39.880] good
[16:39.880 --> 16:40.200] grades
[16:40.200 --> 16:40.420] on
[16:40.420 --> 16:40.620] them
[16:40.620 --> 16:40.720] and
[16:40.720 --> 16:40.880] then
[16:40.880 --> 16:41.120] also
[16:41.120 --> 16:41.340] like
[16:41.340 --> 16:41.540] i
[16:41.540 --> 16:42.020] didn't
[16:42.020 --> 16:42.380] there
[16:42.380 --> 16:42.500] are
[16:42.500 --> 16:42.620] many
[16:42.620 --> 16:42.860] times
[16:42.860 --> 16:43.000] i
[16:43.000 --> 16:43.120] was
[16:43.120 --> 16:43.320] like
[16:43.320 --> 16:43.860] [*]
[16:43.860 --> 16:44.180] i
[16:44.180 --> 16:44.640] can't
[16:44.640 --> 16:45.580] [*]
[16:45.580 --> 16:45.820] i
[16:45.820 --> 16:46.080] just
[16:46.080 --> 16:46.180] want
[16:46.180 --> 16:46.340] to
[16:46.340 --> 16:46.480] quit
[16:46.480 --> 16:46.680] [*]
[16:46.680 --> 16:46.780] studying
[16:46.780 --> 16:47.080] i'm
[16:47.080 --> 16:47.320] done
[16:47.320 --> 16:47.620] i'm
[16:47.620 --> 16:47.740] over
[16:47.740 --> 16:47.980] it
[16:47.980 --> 16:48.720] and
[16:48.720 --> 16:48.980] like
[16:49.980 --> 16:50.600] because
[16:50.600 --> 16:50.860] there
[16:50.860 --> 16:51.060] was
[16:51.060 --> 16:51.460] a
[16:51.460 --> 16:51.680] lot
[16:51.680 --> 16:51.900] of
[16:51.900 --> 16:52.040] like
[16:52.040 --> 16:52.640] [*]
[16:52.640 --> 16:53.020] time
[16:53.020 --> 16:53.300] [*]
[16:53.300 --> 16:53.420] in
[16:53.420 --> 16:53.680] between
[16:53.680 --> 16:53.880] the
[16:53.880 --> 16:54.100] finals
[16:54.100 --> 16:54.340] which
[16:54.340 --> 16:54.460] was
[16:54.460 --> 16:54.780] good
[16:54.780 --> 16:55.080] [*]
[16:55.080 --> 16:55.260] but
[16:55.260 --> 16:55.560] also
[16:55.560 --> 16:55.880] like
[16:55.880 --> 16:56.380] [*]
[16:56.380 --> 16:57.240] exhausting
[16:59.340 --> 17:00.000] so
[17:00.000 --> 17:00.120] i
[17:00.120 --> 17:00.240] think
[17:00.240 --> 17:00.260] i
[17:00.260 --> 17:00.380] was
[17:00.380 --> 17:00.560] also
[17:00.560 --> 17:00.760] good
[17:00.760 --> 17:00.900] at
[17:00.900 --> 17:01.000] like
[17:01.000 --> 17:01.400] mentally
[17:01.400 --> 17:02.060] [*]
[17:02.060 --> 17:02.300] trying
[17:02.300 --> 17:02.460] to
[17:02.460 --> 17:02.620] keep
[17:02.620 --> 17:02.840] myself
[17:02.840 --> 17:03.220] focused
[17:03.220 --> 17:03.620] too
[17:10.220 --> 17:10.960] um
[17:10.960 --> 17:11.180] i
[17:11.180 --> 17:12.240] [*]
[17:12.240 --> 17:12.460] need
[17:12.460 --> 17:12.660] to
[17:12.660 --> 17:12.900] feel
[17:12.900 --> 17:13.300] accomplished
[17:13.300 --> 17:13.580] [*]
[17:13.580 --> 17:13.900] and
[17:13.900 --> 17:14.220] like
[17:15.180 --> 17:15.420] [*]
[17:15.420 --> 17:15.780] maybe
[17:15.780 --> 17:16.040] a
[17:16.040 --> 17:16.220] little
[17:16.220 --> 17:16.360] bit
[17:16.360 --> 17:16.520] more
[17:16.520 --> 17:16.760] like
[17:16.760 --> 17:17.440] [*]
[17:17.440 --> 17:17.740] not
[17:17.740 --> 17:17.980] more
[17:17.980 --> 17:18.400] deserving
[17:18.400 --> 17:18.680] of
[17:18.680 --> 17:18.840] the
[17:18.840 --> 17:19.080] break
[17:19.080 --> 17:19.360] but
[17:19.360 --> 17:19.580] like
[17:20.300 --> 17:20.900] yay
[17:20.900 --> 17:21.240] i'm
[17:21.240 --> 17:21.380] at
[17:21.380 --> 17:21.640] break
[17:21.640 --> 17:21.860] i
[17:21.860 --> 17:22.040] did
[17:22.040 --> 17:22.360] well
[17:22.360 --> 17:22.920] [*]
[17:22.920 --> 17:23.320] now
[17:23.320 --> 17:23.440] i
[17:23.440 --> 17:23.580] can
[17:23.580 --> 17:23.920] rest
[17:23.920 --> 17:24.800] [*]
[17:24.800 --> 17:25.160] um
[17:25.160 --> 17:26.580] [*]
[17:26.580 --> 17:27.140] i
[17:27.140 --> 17:27.920] don't
[17:27.920 --> 17:28.000] know
[17:28.000 --> 17:28.060] it
[17:28.060 --> 17:28.140] made
[17:28.140 --> 17:28.260] me
[17:28.260 --> 17:28.380] feel
[17:28.380 --> 17:28.480] like
[17:28.480 --> 17:28.660] your
[17:28.660 --> 17:28.860] hard
[17:28.860 --> 17:29.100] work
[17:29.100 --> 17:29.300] paid
[17:29.300 --> 17:29.560] off
[17:29.560 --> 17:29.680] type
[17:29.680 --> 17:29.860] of
[17:29.860 --> 17:30.120] thing
[17:33.840 --> 17:33.840] like
[17:37.860 --> 17:38.000] like
[17:39.060 --> 17:39.200] like
[17:40.100 --> 17:40.240] like
[17:44.260 --> 17:44.400] like
[17:45.220 --> 17:45.360] like
[17:53.940 --> 17:54.560] you
[17:54.560 --> 17:54.960] you
[17:54.960 --> 17:55.260] you
[17:55.260 --> 17:55.480] you
[17:55.560 --> 17:55.840] um
[17:55.840 --> 17:55.840] um
[17:56.780 --> 17:57.340] i
[17:57.340 --> 17:57.600] guess
[17:57.600 --> 17:57.960] like
[17:58.620 --> 17:58.620] i
[17:58.620 --> 17:58.620] guess
[17:58.620 --> 17:58.620] like
[17:58.620 --> 17:59.100] i
[17:59.100 --> 17:59.360] guess
[17:59.360 --> 17:59.460] like
