/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[04:57.260 --> 04:57.260] working
[04:57.260 --> 04:57.260] on
[04:57.260 --> 04:57.300] it
[04:57.300 --> 04:57.300] and
[04:57.300 --> 04:57.300] I've
[04:57.300 --> 04:57.300] been
[04:57.300 --> 04:57.300] like
[04:57.300 --> 04:57.300] really
[04:57.300 --> 04:57.320] working
[04:57.320 --> 04:57.320] on
[04:57.320 --> 04:57.320] it
[04:57.320 --> 04:57.320] and
[04:57.320 --> 04:57.320] I've
[04:57.320 --> 04:57.320] been
[04:57.320 --> 04:57.320] like
[04:57.320 --> 04:57.320] really
[04:57.320 --> 04:57.320] working
[04:57.320 --> 04:57.320] on
[04:57.320 --> 04:57.320] it
[04:57.320 --> 04:57.320] and
[04:57.320 --> 04:57.320] I've
[04:57.320 --> 04:57.320] been
[04:57.320 --> 04:57.320] like
[04:57.320 --> 04:57.320] really
[04:57.320 --> 04:57.320] working
[04:57.320 --> 04:57.320] on
[04:57.320 --> 04:57.320] it
[04:57.320 --> 04:57.320] and
[04:57.320 --> 04:57.320] I've
[04:57.320 --> 04:57.500] working
[04:57.500 --> 04:57.640] on
[04:57.640 --> 04:57.960] [*]
[04:57.960 --> 04:58.540] trying
[04:58.540 --> 04:58.780] to
[04:58.780 --> 04:58.980] express
[04:58.980 --> 04:59.280] myself
[04:59.280 --> 05:00.360] [*]
[05:00.360 --> 05:00.700] through
[05:00.700 --> 05:01.660] [*]
[05:01.660 --> 05:01.840] my
[05:01.840 --> 05:01.980] like
[05:01.980 --> 05:02.280] fashion
[05:02.340 --> 05:02.820] and
[05:02.820 --> 05:03.320] accessories
[05:03.320 --> 05:03.440] [*]
[05:03.440 --> 05:03.780] and
[05:03.780 --> 05:04.120] style
[05:04.120 --> 05:04.400] like
[05:04.400 --> 05:04.620] that
[05:04.620 --> 05:04.780] So
[05:04.780 --> 05:05.200] I've
[05:05.200 --> 05:05.280] been
[05:05.280 --> 05:05.420] having
[05:05.420 --> 05:05.500] a
[05:05.500 --> 05:05.620] lot
[05:05.620 --> 05:05.680] of
[05:05.680 --> 05:05.760] fun
[05:05.760 --> 05:05.960] doing
[05:05.960 --> 05:06.180] that
[05:10.160 --> 05:10.620] Yeah
[05:10.740 --> 05:11.000] it's
[05:11.000 --> 05:11.140] been
[05:11.140 --> 05:11.320] good
[05:17.360 --> 05:17.860] Yeah
[05:18.040 --> 05:18.260] I
[05:18.260 --> 05:18.500] guess
[05:18.500 --> 05:18.620] like
[05:18.680 --> 05:18.800] so
[05:18.800 --> 05:18.900] I
[05:18.900 --> 05:19.180] played
[05:19.180 --> 05:19.580] volleyball
[05:19.580 --> 05:19.940] in
[05:19.940 --> 05:20.380] middle
[05:20.380 --> 05:20.620] [*]
[05:20.620 --> 05:20.720] school
[05:20.720 --> 05:20.840] a
[05:20.840 --> 05:21.020] little
[05:21.020 --> 05:21.260] bit
[05:21.260 --> 05:21.420] and
[05:21.420 --> 05:21.680] then
[05:21.680 --> 05:21.900] I
[05:21.900 --> 05:22.220] [*]
[05:22.220 --> 05:22.380] played
[05:22.380 --> 05:22.700] like
[05:22.700 --> 05:23.800] [*]
[05:23.800 --> 05:24.200] sand
[05:24.200 --> 05:24.880] rec
[05:24.880 --> 05:25.200] league
[05:25.200 --> 05:25.600] volleyball
[05:25.600 --> 05:25.820] with
[05:25.820 --> 05:26.020] my
[05:26.020 --> 05:26.240] [*]
[05:26.240 --> 05:26.380] mom
[05:26.380 --> 05:26.520] a
[05:26.520 --> 05:26.720] couple
[05:26.720 --> 05:26.780] of
[05:26.780 --> 05:27.060] times
[05:27.060 --> 05:27.320] throughout
[05:27.320 --> 05:27.720] like
[05:27.720 --> 05:27.980] my
[05:27.980 --> 05:28.240] high
[05:28.240 --> 05:28.460] [*]
[05:28.460 --> 05:28.600] school
[05:28.600 --> 05:29.340] time
[05:31.180 --> 05:31.700] And
[05:31.700 --> 05:32.020] [*]
[05:32.020 --> 05:32.740] then
[05:32.740 --> 05:33.020] once
[05:33.020 --> 05:33.240] I
[05:33.240 --> 05:33.340] got
[05:33.340 --> 05:33.560] into
[05:33.560 --> 05:33.960] college
[05:33.960 --> 05:34.260] I
[05:34.260 --> 05:34.540] started
[05:34.540 --> 05:34.840] playing
[05:34.840 --> 05:35.220] volleyball
[05:35.220 --> 05:35.560] more
[05:35.560 --> 05:36.000] consistently
[05:36.000 --> 05:36.400] like
[05:36.400 --> 05:36.720] with
[05:36.720 --> 05:37.520] people
[05:37.520 --> 05:37.780] [*]
[05:37.780 --> 05:37.920] here
[05:37.920 --> 05:38.360] [*]
[05:38.360 --> 05:38.800] and
[05:38.800 --> 05:39.080] it's
[05:39.080 --> 05:39.160] been
[05:39.160 --> 05:39.320] really
[05:39.320 --> 05:39.660] fun
[05:39.660 --> 05:40.020] but
[05:40.020 --> 05:40.160] [*]
[05:40.160 --> 05:40.860] I
[05:40.860 --> 05:41.400] [*]
[05:41.400 --> 05:41.680] wanted
[05:41.680 --> 05:41.980] to
[05:41.980 --> 05:42.220] I
[05:42.220 --> 05:42.400] don't
[05:42.400 --> 05:42.480] know
[05:42.520 --> 05:42.640] try
[05:42.640 --> 05:42.780] a
[05:42.780 --> 05:42.940] new
[05:42.940 --> 05:43.140] thing
[05:43.140 --> 05:43.380] And
[05:43.380 --> 05:43.500] I
[05:43.500 --> 05:43.660] really
[05:43.660 --> 05:44.000] admire
[05:44.000 --> 05:44.400] [*]
[05:44.400 --> 05:44.520] with
[05:44.520 --> 05:44.980] basketball
[05:44.980 --> 05:45.320] how
[05:45.320 --> 05:45.920] you
[05:45.920 --> 05:46.140] can
[05:46.140 --> 05:46.320] play
[05:46.320 --> 05:46.520] it
[05:46.520 --> 05:46.600] by
[05:46.600 --> 05:46.800] [*]
[05:46.800 --> 05:46.960] yourself
[05:46.960 --> 05:47.220] and
[05:47.220 --> 05:47.460] it's
[05:47.460 --> 05:47.560] very
[05:47.560 --> 05:47.860] easy
[05:47.860 --> 05:48.060] to
[05:48.060 --> 05:48.180] do
[05:48.180 --> 05:48.320] a
[05:48.320 --> 05:48.540] pickup
[05:48.540 --> 05:48.880] game
[05:49.000 --> 05:49.520] Whereas
[05:49.520 --> 05:49.680] with
[05:49.680 --> 05:50.000] volleyball
[05:50.520 --> 05:50.640] you
[05:50.640 --> 05:50.880] [*]
[05:50.880 --> 05:51.040] need
[05:51.040 --> 05:51.780] [*]
[05:51.780 --> 05:52.240] four
[05:52.240 --> 05:52.600] [*]
[05:52.600 --> 05:52.840] to
[05:52.840 --> 05:53.260] eight
[05:53.480 --> 05:54.120] many
[05:54.120 --> 05:54.540] [*]
[05:54.540 --> 05:54.700] people
[05:54.700 --> 05:54.940] to
[05:54.940 --> 05:55.160] be
[05:55.160 --> 05:55.420] all
[05:55.420 --> 05:55.520] at
[05:55.520 --> 05:55.700] the
[05:55.700 --> 05:55.960] same
[05:55.960 --> 05:56.160] time
[05:56.160 --> 05:56.460] [*]
[05:56.460 --> 05:56.640] coordinated
[05:57.640 --> 05:58.200] It's
[05:58.200 --> 05:58.280] just
[05:58.280 --> 05:58.380] a
[05:58.380 --> 05:58.520] little
[05:58.520 --> 05:58.640] bit
[05:58.640 --> 05:58.840] harder
[05:58.840 --> 05:59.040] to
[05:59.040 --> 05:59.160] get
[05:59.160 --> 05:59.260] a
[05:59.260 --> 05:59.420] game
[05:59.420 --> 05:59.760] together
[06:00.180 --> 06:00.680] And
[06:00.680 --> 06:00.840] so
[06:00.840 --> 06:01.260] I
[06:01.260 --> 06:02.660] [*]
[06:02.660 --> 06:02.900] have
[06:02.900 --> 06:03.120] been
[06:03.120 --> 06:03.280] really
[06:03.280 --> 06:04.060] appreciating
[06:04.060 --> 06:04.820] [*]
[06:04.820 --> 06:05.540] this
[06:05.540 --> 06:05.900] like
[06:07.040 --> 06:07.480] I
[06:07.480 --> 06:07.660] don't
[06:07.660 --> 06:07.780] know
[06:07.800 --> 06:07.980] the
[06:07.980 --> 06:08.340] permission
[06:08.340 --> 06:08.600] I've
[06:08.600 --> 06:08.740] given
[06:08.740 --> 06:09.000] myself
[06:09.000 --> 06:09.260] to
[06:09.260 --> 06:09.500] be
[06:09.500 --> 06:09.980] athletic
[06:09.980 --> 06:10.280] and
[06:10.280 --> 06:10.480] try
[06:10.480 --> 06:10.840] out
[06:10.840 --> 06:11.160] those
[06:11.160 --> 06:11.600] things
[06:11.600 --> 06:11.920] Whereas
[06:11.920 --> 06:12.160] I
[06:12.160 --> 06:12.400] didn't
[06:12.400 --> 06:12.500] feel
[06:12.500 --> 06:12.640] like
[06:12.640 --> 06:12.740] I
[06:12.740 --> 06:12.920] had
[06:12.920 --> 06:13.060] that
[06:13.060 --> 06:13.200] [*]
[06:13.200 --> 06:13.360] before
[06:14.460 --> 06:14.980] So
[06:14.980 --> 06:15.100] I
[06:15.100 --> 06:15.300] was
[06:15.300 --> 06:15.840] [*]
[06:15.840 --> 06:16.580] excited
[06:16.580 --> 06:16.860] to
[06:16.860 --> 06:17.040] try
[06:17.040 --> 06:17.260] out
[06:17.260 --> 06:17.680] basketball
[06:17.680 --> 06:18.080] I
[06:18.080 --> 06:18.440] see
[06:18.440 --> 06:18.600] a
[06:18.600 --> 06:18.780] lot
[06:18.780 --> 06:18.880] of
[06:18.880 --> 06:19.120] people
[06:19.120 --> 06:19.300] like
[06:19.300 --> 06:19.540] when
[06:19.540 --> 06:20.120] [*]
[06:20.120 --> 06:20.540] me
[06:20.540 --> 06:20.680] and
[06:20.680 --> 06:20.860] my
[06:20.860 --> 06:21.060] friends
[06:21.060 --> 06:21.180] will
[06:21.180 --> 06:21.320] go
[06:21.320 --> 06:21.540] play
[06:21.540 --> 06:21.880] volleyball
[06:21.880 --> 06:22.240] there's
[06:22.240 --> 06:22.500] often
[06:22.500 --> 06:22.940] basketball
[06:22.940 --> 06:23.280] people
[06:23.280 --> 06:23.420] on
[06:23.420 --> 06:23.500] the
[06:23.500 --> 06:23.700] court
[06:23.700 --> 06:23.840] [*]
[06:23.840 --> 06:23.980] already
[06:23.980 --> 06:24.140] So
[06:24.140 --> 06:24.240] we
[06:24.240 --> 06:24.320] have
[06:24.320 --> 06:24.440] to
[06:24.440 --> 06:24.500] kick
[06:24.500 --> 06:24.680] them
[06:24.680 --> 06:24.900] off
[06:25.180 --> 06:25.640] But
[06:25.640 --> 06:26.100] [*]
[06:26.100 --> 06:26.480] I
[06:26.480 --> 06:27.880] [*]
[06:27.880 --> 06:28.000] just
[06:28.000 --> 06:28.160] thought
[06:28.160 --> 06:28.240] it
[06:28.240 --> 06:28.340] would
[06:28.340 --> 06:28.440] be
[06:28.440 --> 06:28.700] cool
[06:28.700 --> 06:28.900] to
[06:28.900 --> 06:29.160] like
[06:29.160 --> 06:29.620] have
[06:29.620 --> 06:29.840] some
[06:29.840 --> 06:30.040] more
[06:30.040 --> 06:30.520] basketball
[06:30.520 --> 06:30.820] [*]
[06:30.820 --> 06:31.220] skills
[06:31.320 --> 06:31.760] and
[06:31.760 --> 06:31.920] feel
[06:31.920 --> 06:32.180] more
[06:32.180 --> 06:32.600] confident
[06:32.600 --> 06:32.940] in
[06:32.940 --> 06:33.220] that
[06:33.220 --> 06:33.460] And
[06:33.460 --> 06:33.700] like
[06:33.800 --> 06:34.120] [*]
[06:34.120 --> 06:34.580] if
[06:34.580 --> 06:34.840] someone
[06:34.840 --> 06:35.340] hands
[06:35.340 --> 06:35.460] me
[06:35.460 --> 06:35.600] a
[06:35.600 --> 06:35.880] basketball
[06:35.880 --> 06:36.040] I
[06:36.040 --> 06:36.260] won't
[06:36.260 --> 06:36.420] feel
[06:36.420 --> 06:36.640] like
[06:36.680 --> 06:37.020] what
[06:37.020 --> 06:37.300] is
[06:37.300 --> 06:37.560] this
[06:37.560 --> 06:37.860] thing
[06:37.860 --> 06:38.100] Like
[06:38.100 --> 06:38.300] just
[06:38.300 --> 06:38.560] to
[06:38.560 --> 06:39.100] have
[06:39.100 --> 06:39.260] a
[06:39.260 --> 06:39.440] little
[06:39.440 --> 06:39.600] bit
[06:39.600 --> 06:39.740] more
[06:39.740 --> 06:40.140] competence
[06:40.140 --> 06:40.540] in
[06:40.540 --> 06:40.820] that
[06:41.060 --> 06:41.500] and
[06:41.500 --> 06:42.060] build
[06:42.060 --> 06:42.300] some
[06:42.300 --> 06:42.640] confidence
[06:42.640 --> 06:42.940] that
[06:42.940 --> 06:43.140] way
[06:43.600 --> 06:43.840] through
[06:43.840 --> 06:44.100] [*]
[06:44.100 --> 06:44.260] trying
[06:44.260 --> 06:44.620] out
[06:44.620 --> 06:44.920] new
[06:44.920 --> 06:45.400] [*]
[06:45.400 --> 06:45.800] sports
[06:45.800 --> 06:46.040] and
[06:46.040 --> 06:46.260] stuff
[06:51.300 --> 06:51.800] Yeah
[06:51.900 --> 06:52.600] I
[06:52.600 --> 06:52.940] watched
[06:53.060 --> 06:53.300] [*]
[06:53.300 --> 06:53.780] there's
[06:53.780 --> 06:54.040] a
[06:54.040 --> 06:54.620] kid
[06:54.620 --> 06:54.780] on
[06:54.780 --> 06:55.040] YouTube
[06:55.040 --> 06:55.420] Who's
[06:55.420 --> 06:55.600] like
[06:55.600 --> 06:56.300] [*]
[06:56.300 --> 06:56.820] 12
[06:56.820 --> 06:57.260] [*]
[06:57.260 --> 06:57.480] and
[06:57.480 --> 06:58.240] [*]
[06:58.240 --> 06:58.420] he
[06:58.420 --> 06:58.660] [*]
[06:58.660 --> 06:58.760] has
[06:58.760 --> 06:59.000] some
[06:59.000 --> 06:59.220] really
[06:59.220 --> 06:59.480] good
[06:59.480 --> 06:59.880] tips
[06:59.880 --> 07:00.140] for
[07:00.140 --> 07:00.460] beginners
[07:00.460 --> 07:00.720] And
[07:00.720 --> 07:00.860] so
[07:00.860 --> 07:00.980] I
[07:00.980 --> 07:01.120] think
[07:01.120 --> 07:01.300] it's
[07:01.300 --> 07:01.360] kind
[07:01.360 --> 07:01.500] of
[07:01.500 --> 07:01.700] funny
[07:01.700 --> 07:02.020] Like
[07:02.020 --> 07:02.220] I'll
[07:02.220 --> 07:02.320] just
[07:02.320 --> 07:02.560] watch
[07:02.560 --> 07:02.660] a
[07:02.660 --> 07:02.820] couple
[07:02.820 --> 07:02.900] of
[07:02.900 --> 07:03.020] his
[07:03.020 --> 07:03.260] videos
[07:03.260 --> 07:03.460] and
[07:03.460 --> 07:03.660] I'll
[07:03.660 --> 07:03.800] try
[07:03.800 --> 07:04.000] out
[07:04.000 --> 07:04.080] what
[07:04.080 --> 07:04.200] he
[07:04.200 --> 07:04.340] has
[07:04.340 --> 07:04.500] to
[07:04.500 --> 07:04.760] say
[07:04.920 --> 07:05.460] And
[07:05.460 --> 07:06.660] it's
[07:06.660 --> 07:06.760] just
[07:06.760 --> 07:06.900] so
[07:06.900 --> 07:07.160] fun
[07:07.160 --> 07:07.360] It
[07:07.360 --> 07:07.660] feels
[07:07.660 --> 07:07.880] so
[07:07.880 --> 07:08.140] like
[07:08.240 --> 07:08.620] [*]
[07:08.620 --> 07:09.120] like
[07:09.120 --> 07:09.720] [*]
[07:09.720 --> 07:09.940] so
[07:09.940 --> 07:10.400] carefree
[07:10.400 --> 07:10.700] It's
[07:10.700 --> 07:10.780] like
[07:10.840 --> 07:11.080] okay
[07:11.160 --> 07:11.300] I'll
[07:11.300 --> 07:11.480] just
[07:11.480 --> 07:11.680] do
[07:11.680 --> 07:11.840] a
[07:11.840 --> 07:11.960] little
[07:11.960 --> 07:12.060] bit
[07:12.060 --> 07:12.160] of
[07:12.160 --> 07:12.300] this
[07:12.300 --> 07:12.440] and
[07:12.440 --> 07:12.520] do
[07:12.520 --> 07:12.640] a
[07:12.640 --> 07:12.760] little
[07:12.760 --> 07:12.860] bit
[07:12.860 --> 07:12.940] of
[07:12.940 --> 07:13.180] this
[07:13.180 --> 07:13.380] And
[07:13.380 --> 07:14.020] [*]
[07:14.020 --> 07:14.540] it's
[07:14.540 --> 07:14.720] fun
[07:19.160 --> 07:19.660] Yeah
[07:19.920 --> 07:22.680] [*]
[07:22.680 --> 07:23.020] exactly
[07:23.020 --> 07:23.300] And
[07:23.300 --> 07:23.480] it
[07:23.480 --> 07:23.620] gives
[07:23.620 --> 07:23.820] me
[07:23.820 --> 07:24.020] time
[07:24.020 --> 07:24.220] to
[07:24.220 --> 07:24.480] like
[07:24.680 --> 07:25.840] listen
[07:25.840 --> 07:26.360] through
[07:26.360 --> 07:26.900] albums
[07:26.900 --> 07:27.180] that
[07:27.180 --> 07:27.300] I
[07:27.300 --> 07:27.540] haven't
[07:27.540 --> 07:27.680] really
[07:27.680 --> 07:27.900] gotten
[07:27.900 --> 07:28.020] a
[07:28.020 --> 07:28.240] chance
[07:28.240 --> 07:28.420] to
[07:28.420 --> 07:28.600] listen
[07:28.600 --> 07:28.820] to
[07:28.820 --> 07:28.980] Cause
[07:28.980 --> 07:29.240] I'm
[07:29.240 --> 07:29.320] not
[07:29.320 --> 07:29.560] really
[07:29.680 --> 07:30.080] it
[07:30.080 --> 07:30.380] doesn't
[07:30.380 --> 07:30.520] take
[07:30.520 --> 07:30.600] a
[07:30.600 --> 07:30.780] lot
[07:30.780 --> 07:30.940] of
[07:30.940 --> 07:31.100] brain
[07:31.100 --> 07:31.400] power
[07:31.400 --> 07:31.580] to
[07:31.580 --> 07:31.780] be
[07:31.780 --> 07:32.100] thinking
[07:32.100 --> 07:32.360] about
[07:32.360 --> 07:32.500] the
[07:32.500 --> 07:32.720] different
[07:32.720 --> 07:33.120] things
[07:33.260 --> 07:33.760] So
[07:33.760 --> 07:34.120] I
[07:34.120 --> 07:34.320] can
[07:34.320 --> 07:34.440] kind
[07:34.440 --> 07:34.600] of
[07:34.600 --> 07:34.760] do
[07:34.760 --> 07:34.940] those
[07:34.940 --> 07:35.080] at
[07:35.080 --> 07:35.180] the
[07:35.180 --> 07:35.400] same
[07:35.400 --> 07:35.680] time
[07:35.680 --> 07:35.880] and
[07:35.880 --> 07:36.560] [*]
[07:36.560 --> 07:36.740] appreciate
[07:36.740 --> 07:36.960] [*]
[07:36.960 --> 07:37.200] music
[07:37.200 --> 07:37.360] at
[07:37.360 --> 07:37.440] the
[07:37.440 --> 07:37.640] same
[07:37.640 --> 07:37.920] time
[07:37.920 --> 07:38.260] as
[07:38.260 --> 07:38.940] doing
[07:38.940 --> 07:39.180] this
[07:39.180 --> 07:39.340] other
[07:39.340 --> 07:39.480] cool
[07:39.480 --> 07:39.660] thing
[07:47.000 --> 07:47.360] It
[07:47.360 --> 07:47.800] [*]
[07:47.800 --> 07:48.020] was
[07:48.020 --> 07:49.600] [*]
[07:49.600 --> 07:49.900] okay
[07:50.000 --> 07:50.340] It
[07:50.340 --> 07:50.620] was
[07:50.620 --> 07:51.340] [*]
[07:51.340 --> 07:51.860] grades
[07:51.860 --> 07:52.040] [*]
[07:52.040 --> 07:52.340] wise
[07:52.420 --> 07:52.500] it
[07:52.500 --> 07:52.680] ended
[07:52.680 --> 07:52.900] up
[07:52.900 --> 07:53.040] really
[07:53.040 --> 07:53.400] great
[07:54.680 --> 07:55.020] [*]
[07:55.020 --> 07:55.620] But
[07:55.620 --> 07:55.780] [*]
[07:55.780 --> 07:56.280] I
[07:56.280 --> 07:57.000] [*]
[07:57.000 --> 07:57.200] don't
[07:57.200 --> 07:57.280] know
[07:57.280 --> 07:57.380] I
[07:57.380 --> 07:57.420] had
[07:57.420 --> 07:57.680] some
[07:57.680 --> 07:58.040] [*]
[07:58.040 --> 07:58.200] struggles
[07:58.200 --> 07:58.540] like
[07:58.540 --> 07:59.020] [*]
[07:59.020 --> 07:59.220] going
[07:59.220 --> 07:59.480] [*]
[07:59.480 --> 07:59.620] to
[07:59.620 --> 07:59.860] my
[07:59.860 --> 08:00.200] classes
[08:00.200 --> 08:00.420] as
[08:00.420 --> 08:00.940] consistently
[08:00.940 --> 08:01.260] as
[08:01.260 --> 08:01.660] [*]
[08:01.660 --> 08:02.140] I
[08:02.140 --> 08:02.400] wanted
[08:02.400 --> 08:02.660] to
[08:02.840 --> 08:03.260] I
[08:03.260 --> 08:03.400] did
[08:03.400 --> 08:03.740] better
[08:03.740 --> 08:03.960] than
[08:03.960 --> 08:04.040] I
[08:04.040 --> 08:04.200] have
[08:04.200 --> 08:04.340] done
[08:04.340 --> 08:04.440] in
[08:04.440 --> 08:04.560] the
[08:04.560 --> 08:04.820] past
[08:06.520 --> 08:07.120] But
[08:07.120 --> 08:07.720] [*]
[08:07.720 --> 08:08.020] I
[08:08.020 --> 08:08.800] don't
[08:08.800 --> 08:08.880] know
[08:08.920 --> 08:09.100] like
[08:09.100 --> 08:09.660] around
[08:09.660 --> 08:09.900] the
[08:09.900 --> 08:10.260] halfway
[08:10.260 --> 08:10.860] part
[08:10.860 --> 08:11.000] of
[08:11.000 --> 08:11.140] the
[08:11.140 --> 08:11.500] semester
[08:11.740 --> 08:11.940] I
[08:11.940 --> 08:12.180] always
[08:12.180 --> 08:12.760] feel
[08:12.760 --> 08:13.180] like
[08:13.180 --> 08:13.320] [*]
[08:13.320 --> 08:13.440] kind
[08:13.440 --> 08:13.560] of
[08:13.560 --> 08:13.880] trapped
[08:13.880 --> 08:14.200] in
[08:14.200 --> 08:14.720] the
[08:14.720 --> 08:16.300] [*]
[08:16.300 --> 08:16.640] structure
[08:16.640 --> 08:17.020] of
[08:17.020 --> 08:17.180] the
[08:17.180 --> 08:17.360] way
[08:17.360 --> 08:17.480] that
[08:17.480 --> 08:17.580] my
[08:17.580 --> 08:17.840] classes
[08:17.840 --> 08:18.240] are
[08:18.480 --> 08:19.020] And
[08:19.020 --> 08:19.400] [*]
[08:19.400 --> 08:19.760] it
[08:19.760 --> 08:20.140] just
[08:20.140 --> 08:20.380] feels
[08:20.380 --> 08:20.540] so
[08:20.540 --> 08:21.140] monotonous
[08:21.140 --> 08:21.300] And
[08:21.300 --> 08:21.520] like
[08:21.580 --> 08:21.980] I
[08:21.980 --> 08:22.600] can't
[08:22.600 --> 08:22.840] really
[08:23.020 --> 08:23.780] I
[08:23.780 --> 08:24.420] [*]
[08:24.420 --> 08:24.740] don't
[08:24.740 --> 08:24.860] know
[08:24.860 --> 08:25.080] Like
[08:25.180 --> 08:25.240] I
[08:25.240 --> 08:25.400] just
[08:25.400 --> 08:25.620] feel
[08:25.620 --> 08:25.800] like
[08:25.800 --> 08:25.920] I
[08:25.920 --> 08:26.020] need
[08:26.020 --> 08:26.100] to
[08:26.100 --> 08:26.380] change
[08:27.200 --> 08:27.480] So
[08:27.480 --> 08:27.840] I've
[08:27.840 --> 08:27.900] been
[08:27.900 --> 08:28.080] trying
[08:28.080 --> 08:28.240] to
[08:28.240 --> 08:28.500] do
[08:28.500 --> 08:28.820] like
[08:28.820 --> 08:29.460] different
[08:30.040 --> 08:30.500] they
[08:30.500 --> 08:30.660] have
[08:30.660 --> 08:31.160] like
[08:31.160 --> 08:31.780] half
[08:31.780 --> 08:32.140] semester
[08:32.140 --> 08:32.500] age
[08:32.500 --> 08:32.820] pass
[08:32.820 --> 08:33.180] classes
[08:33.180 --> 08:33.440] at
[08:33.440 --> 08:33.660] the
[08:33.660 --> 08:33.800] [*]
[08:33.800 --> 08:34.300] university
[08:34.600 --> 08:35.140] So
[08:35.140 --> 08:35.480] they
[08:35.480 --> 08:36.000] change
[08:36.000 --> 08:36.520] every
[08:36.520 --> 08:36.700] half
[08:36.700 --> 08:37.000] semester
[08:37.000 --> 08:37.220] So
[08:37.220 --> 08:37.360] I
[08:37.360 --> 08:37.440] like
[08:37.440 --> 08:37.560] to
[08:37.560 --> 08:37.780] use
[08:37.780 --> 08:38.040] that
[08:38.040 --> 08:38.360] to
[08:38.360 --> 08:38.740] [*]
[08:38.740 --> 08:39.760] make
[08:39.760 --> 08:40.000] me
[08:40.000 --> 08:40.140] feel
[08:40.140 --> 08:40.240] like
[08:40.240 --> 08:40.360] I
[08:40.360 --> 08:40.520] have
[08:40.520 --> 08:40.600] a
[08:40.600 --> 08:40.740] new
[08:40.740 --> 08:41.060] schedule
[08:41.060 --> 08:41.580] halfway
[08:41.580 --> 08:41.760] [*]
[08:41.760 --> 08:41.860] through
[08:43.520 --> 08:43.920] But
[08:43.920 --> 08:44.100] yeah
[08:44.180 --> 08:44.300] I
[08:44.300 --> 08:44.380] don't
[08:44.380 --> 08:44.460] know
[08:44.460 --> 08:44.560] I
[08:44.560 --> 08:44.700] enjoyed
[08:44.700 --> 08:44.980] my
[08:44.980 --> 08:45.240] classes
[08:45.240 --> 08:45.500] a
[08:45.500 --> 08:45.760] lot
[08:45.800 --> 08:46.220] They
[08:46.220 --> 08:46.520] were
[08:46.520 --> 08:47.000] good
[08:47.200 --> 08:48.220] [*]
[08:48.220 --> 08:48.420] but
[08:48.420 --> 08:49.860] [*]
[08:49.860 --> 08:50.180] I
[08:50.180 --> 08:50.420] don't
[08:50.420 --> 08:50.500] know
[08:50.500 --> 08:50.680] I
[08:50.680 --> 08:51.100] had
[08:51.100 --> 08:51.300] [*]
[08:51.300 --> 08:51.660] planned
[08:51.660 --> 08:51.860] on
[08:51.860 --> 08:52.060] having
[08:52.060 --> 08:52.260] a
[08:52.260 --> 08:52.420] social
[08:52.420 --> 08:52.680] work
[08:52.680 --> 08:52.960] minor
[08:52.960 --> 08:53.180] And
[08:53.180 --> 08:53.340] so
[08:53.340 --> 08:53.420] I
[08:53.420 --> 08:53.600] had
[08:53.600 --> 08:53.760] two
[08:53.760 --> 08:54.000] social
[08:54.000 --> 08:54.200] work
[08:54.200 --> 08:54.500] classes
[08:54.500 --> 08:54.760] this
[08:54.760 --> 08:55.000] past
[08:55.000 --> 08:55.220] semester
[08:55.220 --> 08:55.940] And
[08:55.940 --> 08:56.980] taking
[08:56.980 --> 08:57.320] those
[08:57.320 --> 08:57.500] two
[08:57.500 --> 08:57.900] classes
[08:58.100 --> 08:58.540] I
[08:58.540 --> 08:58.940] realized
[08:58.940 --> 08:59.220] that
[08:59.220 --> 08:59.380] I
[08:59.380 --> 08:59.900] didn't
[08:59.900 --> 09:00.080] really
[09:00.080 --> 09:00.320] want
[09:00.320 --> 09:00.440] a
[09:00.440 --> 09:00.640] social
[09:00.640 --> 09:00.860] work
[09:00.860 --> 09:01.080] minor
[09:01.080 --> 09:01.400] anymore
[09:01.660 --> 09:02.140] So
[09:02.140 --> 09:02.280] it
[09:02.280 --> 09:02.460] was
[09:02.460 --> 09:02.620] good
[09:02.620 --> 09:02.840] to
[09:02.840 --> 09:03.200] discover
[09:03.200 --> 09:03.600] that
[09:03.600 --> 09:03.900] that's
[09:03.900 --> 09:04.000] not
[09:04.000 --> 09:04.120] what
[09:04.120 --> 09:04.240] I
[09:04.240 --> 09:04.440] wanted
[09:04.440 --> 09:04.540] to
[09:04.540 --> 09:04.940] continue
[09:04.940 --> 09:05.020] [*]
[09:05.020 --> 09:05.180] to
[09:05.180 --> 09:05.560] pursue
[09:05.980 --> 09:06.480] [*]
[09:06.480 --> 09:06.640] However
[09:06.740 --> 09:07.100] then
[09:07.100 --> 09:07.340] I
[09:07.340 --> 09:07.640] did
[09:07.640 --> 09:07.820] need
[09:07.820 --> 09:07.980] to
[09:07.980 --> 09:08.160] finish
[09:08.160 --> 09:08.340] out
[09:08.340 --> 09:08.500] the
[09:08.500 --> 09:08.860] classes
