/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[12:11.560 --> 12:11.780] long
[12:11.780 --> 12:11.840] [*]
[12:11.840 --> 12:12.100] time
[12:12.100 --> 12:12.400] and
[12:12.400 --> 12:12.540] a
[12:12.540 --> 12:12.660] lot
[12:12.660 --> 12:12.720] of
[12:12.720 --> 12:12.900] trial
[12:12.900 --> 12:13.040] and
[12:13.040 --> 12:13.260] error
[12:13.260 --> 12:13.480] but
[12:13.480 --> 12:13.820] there
[12:13.820 --> 12:13.940] [*]
[12:13.940 --> 12:14.120] was
[12:14.420 --> 12:15.000] a
[12:15.000 --> 12:15.200] few
[12:15.200 --> 12:15.460] different
[12:15.460 --> 12:15.900] methods
[12:15.900 --> 12:16.360] to
[12:16.360 --> 12:16.880] make
[12:16.880 --> 12:17.200] me
[12:17.200 --> 12:17.460] feel
[12:17.460 --> 12:18.040] [*]
[12:18.040 --> 12:18.360] more
[12:18.360 --> 12:18.660] [*]
[12:18.660 --> 12:18.900] confident
[12:18.900 --> 12:19.300] [*]
[12:19.300 --> 12:19.580] and
[12:19.580 --> 12:21.000] [*]
[12:21.000 --> 12:21.200] more
[12:39.260 --> 12:39.260] go
[12:39.260 --> 12:39.260] about
[12:39.260 --> 12:39.260] a
[12:39.260 --> 12:39.260] more
[12:39.260 --> 12:39.260] mature
[12:39.260 --> 12:39.260] way
[12:39.260 --> 12:39.260] of
[12:39.260 --> 12:39.260] handling
[12:39.260 --> 12:39.260] with
[12:39.260 --> 12:39.260] things
[12:39.260 --> 12:39.260] i
[12:39.260 --> 12:39.260] would
[12:39.260 --> 12:39.260] say
[12:40.000 --> 12:40.140] and
[12:40.140 --> 12:40.540] [*]
[12:40.540 --> 12:40.660] it
[12:40.660 --> 12:40.660] took
[12:40.660 --> 12:40.660] a
[12:40.660 --> 12:41.000] lot
[12:41.000 --> 12:41.580] [*]
[12:41.580 --> 12:41.760] of
[12:41.760 --> 12:41.760] work
[12:41.760 --> 12:41.980] i
[12:41.980 --> 12:42.220] mean
[12:42.220 --> 12:42.220] i
[12:42.220 --> 12:42.300] was
[12:42.300 --> 12:42.660] always
[12:42.660 --> 12:42.800] having
[12:42.800 --> 12:43.740] staggered
[12:43.740 --> 12:43.740] thoughts
[12:43.800 --> 12:44.200] [*]
[12:44.200 --> 12:44.360] about
[12:44.360 --> 12:44.580] all
[12:44.580 --> 12:44.740] the
[12:44.740 --> 12:45.020] things
[12:45.020 --> 12:46.120] [*]
[12:46.120 --> 12:46.400] that
[12:46.400 --> 12:46.400] she
[12:46.400 --> 12:46.940] was
[12:46.940 --> 12:46.940] like
[12:46.940 --> 12:46.940] she
[12:46.940 --> 12:46.960] got
[12:46.960 --> 12:46.960] up
[12:46.960 --> 12:46.960] one
[12:46.960 --> 12:46.960] morning
[12:46.960 --> 12:46.960] and
[12:46.960 --> 12:46.980] i'm
[12:46.980 --> 12:47.100] like
[12:47.160 --> 12:47.780] i'm
[12:47.780 --> 12:47.780] hungry
[12:47.780 --> 12:48.320] i'm
[12:48.320 --> 12:48.320] hungry
[12:48.320 --> 12:49.000] i'm
[12:49.000 --> 12:49.040] not
[12:49.040 --> 12:49.040] going
[12:49.040 --> 12:49.040] to
[12:49.040 --> 12:49.040] be
[12:49.040 --> 12:49.040] eating
[12:49.040 --> 12:49.040] any
[12:49.040 --> 12:49.040] more
[12:49.040 --> 12:49.040] snacks
[12:49.040 --> 12:49.720] [*]
[12:49.720 --> 12:49.860] and
[12:49.860 --> 12:49.860] i'm
[12:49.860 --> 12:49.860] like
[12:49.860 --> 12:49.860] here
[12:49.860 --> 12:50.820] i'm
[12:50.820 --> 12:50.840] feeling
[12:50.840 --> 12:50.840] like
[12:50.840 --> 12:50.840] i
[12:50.840 --> 12:55.520] don't
[12:55.520 --> 12:55.520] feel
[12:55.520 --> 13:03.200] [*]
[13:03.200 --> 13:03.480] comfortable
[13:04.020 --> 13:05.420] [*]
[13:05.420 --> 13:05.800] so
[13:05.800 --> 13:05.800] um
[13:05.800 --> 13:06.260] [*]
[13:06.260 --> 13:06.520] you
[13:06.520 --> 13:06.660] know
[13:06.660 --> 13:06.840] we're
[13:06.840 --> 13:06.880] in
[13:06.880 --> 13:07.000] this
[13:07.000 --> 13:07.540] moment
[13:07.540 --> 13:07.580] and
[13:07.580 --> 13:07.780] this
[13:07.780 --> 13:07.940] is
[13:07.940 --> 13:08.080] kind
[13:08.080 --> 13:08.260] of
[13:08.260 --> 13:08.260] like
[13:08.260 --> 13:08.360] an
[13:08.360 --> 13:09.300] epiphany
[13:09.300 --> 13:09.300] a
[13:09.300 --> 13:09.400] eaten
[13:09.400 --> 13:09.600] stored
[13:09.600 --> 13:09.900] Dassault
[13:09.900 --> 13:10.280] during
[13:10.280 --> 13:10.520] this
[13:10.520 --> 13:10.600] time
[13:10.600 --> 13:10.600] yeah
[13:10.600 --> 13:10.600] I
[13:10.600 --> 13:10.600] kind
[13:10.600 --> 13:10.720] of
[13:10.720 --> 13:10.820] have
[13:10.820 --> 13:11.060] to
[13:11.060 --> 13:11.320] give
[13:11.320 --> 13:11.580] you
[13:11.580 --> 13:11.720] some
[13:11.720 --> 13:12.060] [*]
[13:12.060 --> 13:12.420] context
[13:12.420 --> 13:12.580] [*]
[13:12.580 --> 13:12.780] for
[13:12.780 --> 13:12.960] this
[13:12.960 --> 13:13.160] but
[13:13.160 --> 13:13.620] [*]
[13:13.620 --> 13:13.860] when
[13:13.860 --> 13:14.100] we
[13:14.100 --> 13:14.360] moved
[13:14.360 --> 13:14.520] to
[13:14.520 --> 13:14.680] Iowa
[13:14.680 --> 13:14.940] City
[13:14.940 --> 13:15.120] for
[13:15.120 --> 13:15.340] two
[13:15.340 --> 13:15.700] years
[13:15.700 --> 13:15.880] we
[13:15.880 --> 13:16.040] lived
[13:16.040 --> 13:16.360] with
[13:16.360 --> 13:16.600] my
[13:16.600 --> 13:16.800] [*]
[13:16.800 --> 13:17.060] aunt
[13:17.060 --> 13:17.720] because
[13:17.720 --> 13:17.980] [*]
[13:17.980 --> 13:18.660] we
[13:18.660 --> 13:18.900] didn't
[13:18.900 --> 13:18.960] want
[13:18.960 --> 13:19.100] to
[13:19.100 --> 13:19.300] rush
[13:19.300 --> 13:19.500] into
[13:19.500 --> 13:19.760] buying
[13:19.760 --> 13:19.880] a
[13:19.880 --> 13:20.160] house
[13:20.160 --> 13:20.540] and
[13:20.540 --> 13:20.800] like
[13:20.800 --> 13:21.180] we
[13:21.180 --> 13:21.520] couldn't
[13:21.520 --> 13:21.920] necessarily
[13:21.920 --> 13:22.440] afford
[13:22.440 --> 13:22.660] because
[13:22.660 --> 13:22.760] the
[13:22.760 --> 13:23.040] housing
[13:23.040 --> 13:23.360] market
[13:23.360 --> 13:23.600] has
[13:23.600 --> 13:23.780] been
[13:23.780 --> 13:23.960] really
[13:23.960 --> 13:24.200] bad
[13:24.200 --> 13:24.420] [*]
[13:24.420 --> 13:24.860] so
[13:24.860 --> 13:25.120] we
[13:25.120 --> 13:25.540] couldn't
[13:25.540 --> 13:25.860] necessarily
[13:25.860 --> 13:26.460] afford
[13:26.460 --> 13:26.840] to
[13:26.840 --> 13:27.400] like
[13:27.400 --> 13:28.160] [*]
[13:28.160 --> 13:28.380] just
[13:28.380 --> 13:28.860] buy
[13:28.860 --> 13:29.320] a
[13:29.320 --> 13:29.660] super
[13:29.660 --> 13:29.940] nice
[13:29.940 --> 13:30.180] house
[13:30.180 --> 13:30.300] we
[13:30.300 --> 13:30.420] had
[13:30.420 --> 13:30.560] to
[13:30.560 --> 13:30.780] wait
[13:30.780 --> 13:31.000] [*]
[13:31.000 --> 13:31.220] and
[13:31.220 --> 13:31.440] now
[13:31.440 --> 13:31.580] we
[13:31.580 --> 13:31.800] do
[13:31.800 --> 13:31.880] we
[13:31.880 --> 13:32.080] have
[13:32.080 --> 13:32.200] our
[13:32.200 --> 13:32.380] own
[13:32.380 --> 13:32.640] house
[13:32.640 --> 13:32.840] and
[13:32.840 --> 13:33.020] we've
[13:33.020 --> 13:33.240] moved
[13:33.240 --> 13:33.560] in
[13:33.560 --> 13:33.980] um
[13:33.980 --> 13:34.240] over
[13:34.240 --> 13:34.340] the
[13:34.340 --> 13:34.660] summer
[13:34.660 --> 13:35.080] [*]
[13:35.080 --> 13:35.300] but
[13:35.300 --> 13:35.660] so
[13:35.660 --> 13:35.780] we
[13:35.780 --> 13:35.940] lived
[13:35.940 --> 13:36.060] with
[13:36.060 --> 13:36.160] my
[13:36.160 --> 13:36.320] aunt
[13:36.320 --> 13:36.420] for
[13:36.420 --> 13:36.540] two
[13:36.540 --> 13:36.800] years
[13:36.800 --> 13:37.280] and
[13:37.280 --> 13:38.020] [*]
[13:38.020 --> 13:38.320] she
[13:38.320 --> 13:38.660] [*]
[13:38.660 --> 13:38.840] has
[13:38.840 --> 13:39.980] [*]
[13:39.980 --> 13:40.760] gotten
[13:40.760 --> 13:41.200] [*]
[13:41.200 --> 13:41.600] a
[13:41.600 --> 13:41.760] [*]
[13:41.760 --> 13:42.040] lot
[13:42.040 --> 13:42.360] better
[13:42.360 --> 13:43.000] about
[13:43.000 --> 13:43.840] [*]
[13:43.840 --> 13:44.000] um
[13:44.000 --> 13:45.640] [*]
[13:45.640 --> 13:45.740] because
[13:45.740 --> 13:45.920] she
[13:45.920 --> 13:46.140] lived
[13:46.140 --> 13:46.420] alone
[13:46.420 --> 13:46.660] by
[13:46.660 --> 13:46.760] the
[13:46.760 --> 13:46.940] way
[13:46.940 --> 13:47.060] so
[13:47.060 --> 13:47.180] she
[13:47.180 --> 13:47.420] was
[13:47.420 --> 13:47.540] like
[13:47.540 --> 13:47.900] completely
[13:47.900 --> 13:48.160] [*]
[13:48.160 --> 13:48.320] in
[13:48.320 --> 13:48.680] control
[13:48.680 --> 13:48.860] of
[13:48.860 --> 13:48.980] like
[13:48.980 --> 13:49.220] her
[13:49.220 --> 13:49.660] [*]
[13:49.660 --> 13:49.860] home
[13:49.860 --> 13:50.020] life
[13:50.020 --> 13:50.160] so
[13:50.160 --> 13:50.340] she's
[13:50.340 --> 13:50.620] gotten
[13:50.620 --> 13:51.200] [*]
[13:51.200 --> 13:51.580] um
[13:51.580 --> 13:52.000] a
[13:52.000 --> 13:52.240] little
[13:52.240 --> 13:52.440] more
[13:52.440 --> 13:52.820] relaxed
[13:52.820 --> 13:53.180] [*]
[13:53.180 --> 13:53.600] on
[13:53.600 --> 13:54.160] like
[13:54.160 --> 13:55.280] the
[13:55.280 --> 13:55.700] dish
[13:55.700 --> 13:55.880] is
[13:55.880 --> 13:56.200] staying
[13:56.200 --> 13:56.400] this
[13:56.400 --> 13:56.640] thing
[13:56.640 --> 13:56.760] for
[13:56.760 --> 13:56.880] a
[13:56.880 --> 13:57.020] little
[13:57.020 --> 13:57.160] bit
[13:57.160 --> 13:57.540] longer
[13:57.540 --> 13:58.100] and
[13:58.100 --> 13:58.580] she's
[13:58.580 --> 13:58.780] also
[13:58.780 --> 13:59.120] gotten
[13:59.120 --> 13:59.540] really
[13:59.540 --> 14:01.160] [*]
[14:01.160 --> 14:01.860] she's
[14:01.860 --> 14:02.080] gotten
[14:02.080 --> 14:02.400] better
[14:02.400 --> 14:02.960] about
[14:02.960 --> 14:03.460] [*]
[14:03.460 --> 14:03.900] understanding
[14:03.900 --> 14:04.680] [*]
[14:04.680 --> 14:05.180] people's
[14:05.180 --> 14:05.340] mental
[14:05.340 --> 14:05.700] illnesses
[14:05.700 --> 14:06.580] um
[14:06.580 --> 14:07.060] because
[14:07.060 --> 14:07.280] she's
[14:07.280 --> 14:07.460] also
[14:07.460 --> 14:07.620] the
[14:07.620 --> 14:07.800] rugby
[14:07.800 --> 14:07.980] coach
[14:07.980 --> 14:08.720] for
[14:08.720 --> 14:08.860] the
[14:08.860 --> 14:09.340] women's
[14:09.340 --> 14:09.500] team
[14:09.500 --> 14:09.540] so
[14:09.540 --> 14:09.540] she's
[14:09.540 --> 14:09.540] gotten
[14:09.540 --> 14:09.540] a
[14:09.540 --> 14:09.540] lot
[14:09.540 --> 14:09.540] better
[14:09.540 --> 14:09.540] about
[14:09.540 --> 14:09.540] understanding
[14:09.540 --> 14:09.540] people's
[14:09.540 --> 14:09.540] mental
[14:09.540 --> 14:09.740] illnesses
[14:09.740 --> 14:09.740] um
[14:09.740 --> 14:09.980] because
[14:09.980 --> 14:09.980] she's
[14:09.980 --> 14:09.980] also
[14:09.980 --> 14:09.980] the
[14:09.980 --> 14:09.980] rugby
[14:09.980 --> 14:09.980] coach
[14:09.980 --> 14:09.980] for
[14:09.980 --> 14:09.980] the
[14:09.980 --> 14:09.980] women's
[14:09.980 --> 14:09.980] um
[14:09.980 --> 14:09.980] rugby
[14:09.980 --> 14:10.300] team
[14:10.300 --> 14:10.620] at
[14:10.620 --> 14:11.000] [*]
[14:11.000 --> 14:11.400] the
[14:11.400 --> 14:11.760] University
[14:11.760 --> 14:12.000] of
[14:12.000 --> 14:12.220] Iowa
[14:12.220 --> 14:13.040] um
[14:13.040 --> 14:13.560] [*]
[14:13.560 --> 14:13.920] so
[14:13.920 --> 14:14.180] she
[14:14.180 --> 14:14.500] [*]
[14:14.500 --> 14:14.600] obviously
[14:14.600 --> 14:14.900] she
[14:14.900 --> 14:15.100] has
[14:15.100 --> 14:15.220] to
[14:15.220 --> 14:15.380] deal
[14:15.380 --> 14:15.640] with
[14:15.640 --> 14:16.300] [*]
[14:16.300 --> 14:16.420] um
[14:16.420 --> 14:16.720] a
[14:16.720 --> 14:16.920] lot
[14:16.920 --> 14:17.020] of
[14:17.020 --> 14:17.220] players
[14:17.220 --> 14:17.560] emotions
[14:17.560 --> 14:18.340] so
[14:18.340 --> 14:18.880] [*]
[14:18.880 --> 14:19.140] and
[14:19.140 --> 14:19.300] my
[14:19.300 --> 14:19.480] mom
[14:19.480 --> 14:19.580] and
[14:19.580 --> 14:19.700] I
[14:19.700 --> 14:19.880] both
[14:19.880 --> 14:20.260] have
[14:20.260 --> 14:20.420] a
[14:20.420 --> 14:20.580] lot
[14:20.580 --> 14:20.680] of
[14:20.680 --> 14:20.920] anxiety
[14:20.920 --> 14:21.100] [*]
[14:21.100 --> 14:21.380] so
[14:21.380 --> 14:22.380] [*]
[14:22.380 --> 14:22.680] living
[14:22.680 --> 14:23.060] with
[14:23.060 --> 14:23.240] us
[14:23.240 --> 14:23.500] she's
[14:23.500 --> 14:23.800] learned
[14:23.800 --> 14:24.320] to
[14:24.320 --> 14:24.720] [*]
[14:24.720 --> 14:25.180] um
[14:25.180 --> 14:25.760] [*]
[14:25.760 --> 14:25.980] kind
[14:25.980 --> 14:26.180] of
[14:26.180 --> 14:26.280] what
[14:26.280 --> 14:26.440] that
[14:26.440 --> 14:26.740] means
[14:26.740 --> 14:27.160] [*]
[14:27.160 --> 14:27.340] and
[14:27.340 --> 14:27.920] what
[14:27.920 --> 14:28.080] helps
[14:28.080 --> 14:28.360] and
[14:28.360 --> 14:28.560] what
[14:28.560 --> 14:29.340] doesn't
[14:29.340 --> 14:29.600] help
[14:29.600 --> 14:29.920] [*]
[14:29.920 --> 14:30.200] and
[14:30.200 --> 14:30.660] my
[14:30.660 --> 14:31.060] [*]
[14:31.060 --> 14:31.240] mom
[14:31.240 --> 14:31.840] um
[14:31.840 --> 14:33.900] [*]
[14:33.900 --> 14:34.120] my
[14:34.120 --> 14:34.580] mom
[14:34.580 --> 14:35.920] [*]
[14:35.920 --> 14:36.200] one
[14:36.200 --> 14:36.520] second
[14:36.520 --> 14:36.800] I'm
[14:36.800 --> 14:36.920] trying
[14:36.920 --> 14:37.160] to
[14:37.160 --> 14:37.480] think
[14:37.480 --> 14:37.620] of
[14:37.620 --> 14:37.760] how
[14:37.760 --> 14:37.860] to
[14:37.860 --> 14:38.000] say
[14:38.000 --> 14:38.220] this
[14:38.580 --> 14:39.460] but
[14:39.460 --> 14:39.980] [*]
[14:39.980 --> 14:40.720] she's
[14:40.720 --> 14:40.940] always
[14:40.940 --> 14:41.380] like
[14:41.380 --> 14:41.900] allowed
[14:41.900 --> 14:42.180] me
[14:42.180 --> 14:42.300] and
[14:42.300 --> 14:42.440] my
[14:42.440 --> 14:42.660] brother
[14:42.660 --> 14:42.780] and
[14:42.780 --> 14:43.080] sister
[14:43.080 --> 14:43.340] to
[14:43.340 --> 14:43.440] kind
[14:43.440 --> 14:43.700] of
[14:43.700 --> 14:43.860] like
[14:43.860 --> 14:44.160] [*]
[14:44.160 --> 14:44.560] communicate
[14:44.560 --> 14:45.080] to
[14:45.080 --> 14:45.380] her
[14:45.620 --> 14:46.220] when
[14:46.220 --> 14:47.500] we're
[14:47.500 --> 14:47.800] uncomfortable
[14:47.800 --> 14:48.560] whether
[14:48.560 --> 14:48.660] it
[14:48.660 --> 14:48.860] was
[14:48.860 --> 14:49.040] something
[14:49.040 --> 14:49.480] she's
[14:49.480 --> 14:49.640] doing
[14:49.640 --> 14:49.780] or
[14:49.780 --> 14:49.960] just
[14:49.960 --> 14:50.240] something
[14:50.240 --> 14:50.440] that
[14:50.440 --> 14:50.600] the
[14:50.600 --> 14:50.800] family
[14:50.800 --> 14:50.960] is
[14:50.960 --> 14:51.080] doing
[14:51.080 --> 14:51.220] or
[14:51.220 --> 14:51.420] just
[14:51.420 --> 14:51.660] like
[14:51.660 --> 14:51.840] in
[14:51.840 --> 14:52.080] life
[14:52.080 --> 14:52.260] in
[14:52.260 --> 14:52.640] general
[14:52.640 --> 14:53.100] [*]
[14:53.100 --> 14:53.440] and
[14:53.440 --> 14:53.920] I
[14:53.920 --> 14:54.520] can
[14:54.520 --> 14:54.860] see
[14:54.860 --> 14:55.080] like
[14:55.080 --> 14:55.320] over
[14:55.320 --> 14:55.460] the
[14:55.460 --> 14:55.720] years
[14:55.720 --> 14:55.820] that
[14:55.820 --> 14:56.060] she's
[14:56.060 --> 14:56.300] definitely
[14:56.300 --> 14:56.480] gotten
[14:56.480 --> 14:56.880] better
[14:56.880 --> 14:57.480] [*]
[14:57.480 --> 14:57.800] um
[14:57.800 --> 14:58.440] about
[14:58.440 --> 14:58.920] taking
[14:58.920 --> 14:58.980] [*]
[14:58.980 --> 15:00.220] criticism
[15:00.220 --> 15:00.840] as
[15:00.840 --> 15:01.180] well
[15:01.180 --> 15:01.620] [*]
[15:01.620 --> 15:02.120] um
[15:02.120 --> 15:02.700] [*]
[15:02.700 --> 15:03.280] for
[15:03.280 --> 15:03.560] me
[15:03.560 --> 15:03.760] because
[15:03.760 --> 15:04.100] I
[15:04.100 --> 15:04.540] [*]
[15:04.540 --> 15:04.960] also
[15:04.960 --> 15:05.100] have
[15:05.100 --> 15:05.340] been
[15:05.340 --> 15:05.880] becoming
[15:05.880 --> 15:06.280] more
[15:06.280 --> 15:06.480] comfortable
[15:06.480 --> 15:06.980] with
[15:06.980 --> 15:07.220] setting
[15:07.220 --> 15:07.700] boundaries
[15:07.700 --> 15:08.620] with
[15:08.620 --> 15:08.940] um
[15:08.940 --> 15:09.400] my
[15:09.400 --> 15:09.400] mom
[15:09.400 --> 15:09.400] and
[15:09.400 --> 15:09.400] I
[15:09.400 --> 15:09.400] both
[15:09.400 --> 15:09.400] have
[15:09.400 --> 15:09.400] a
[15:09.400 --> 15:09.400] lot
[15:09.400 --> 15:09.400] of
[15:09.400 --> 15:09.400] anxiety
[15:09.400 --> 15:09.400] and
[15:09.400 --> 15:09.400] I
[15:09.400 --> 15:09.400] also
[15:09.400 --> 15:09.400] have
[15:09.400 --> 15:09.400] a
[15:09.400 --> 15:09.400] lot
[15:09.400 --> 15:09.400] of
[15:09.400 --> 15:09.400] anxiety
[15:09.400 --> 15:09.400] and
[15:09.400 --> 15:09.400] I
[15:09.400 --> 15:09.400] also
[15:09.400 --> 15:09.400] have
[15:09.400 --> 15:09.400] a
[15:09.400 --> 15:09.400] lot
[15:09.400 --> 15:09.400] of
[15:09.400 --> 15:09.400] anxiety
[15:09.400 --> 15:09.440] and
[15:09.440 --> 15:09.440] I
[15:09.440 --> 15:09.440] also
[15:09.440 --> 15:09.440] have
[15:09.440 --> 15:09.440] a
[15:09.440 --> 15:09.440] lot
[15:09.440 --> 15:09.440] of
[15:09.440 --> 15:09.440] anxiety
[15:09.440 --> 15:09.540] and
[15:09.540 --> 15:09.540] I
[15:09.540 --> 15:09.540] also
[15:09.540 --> 15:09.540] have
[15:09.540 --> 15:09.540] a
[15:09.540 --> 15:09.540] lot
[15:09.540 --> 15:09.540] of
[15:09.540 --> 15:09.540] anxiety
[15:09.540 --> 15:09.640] like
[15:09.640 --> 15:09.780] my
[15:09.780 --> 15:10.120] things
[15:10.120 --> 15:10.700] um
[15:10.700 --> 15:11.140] [*]
[15:11.140 --> 15:11.280] and
[15:11.280 --> 15:11.620] my
[15:11.620 --> 15:12.100] grandparents
[15:12.100 --> 15:12.920] [*]
[15:12.920 --> 15:13.220] have
[15:13.220 --> 15:13.500] [*]
[15:13.500 --> 15:13.680] also
[15:13.680 --> 15:14.040] gotten
[15:14.040 --> 15:14.580] better
[15:14.580 --> 15:14.840] about
[15:14.840 --> 15:15.280] [*]
[15:15.280 --> 15:15.420] understanding
[15:15.420 --> 15:15.960] like
[15:15.960 --> 15:16.880] the
[15:16.880 --> 15:17.420] [*]
[15:17.420 --> 15:17.680] fact
[15:17.680 --> 15:17.900] that
[15:17.900 --> 15:18.040] because
[15:18.040 --> 15:18.180] I
[15:18.180 --> 15:18.340] get
[15:18.340 --> 15:18.500] really
[15:18.500 --> 15:18.740] I
[15:18.740 --> 15:18.940] get
[15:18.940 --> 15:19.680] overstimulated
[15:19.680 --> 15:20.020] easier
[15:20.020 --> 15:20.800] easily
[15:20.800 --> 15:21.300] [*]
[15:21.300 --> 15:21.520] um
[15:21.520 --> 15:22.080] [*]
[15:22.080 --> 15:22.340] is
[15:22.340 --> 15:22.660] more
[15:22.660 --> 15:22.960] easy
[15:22.960 --> 15:23.260] even
[15:23.260 --> 15:23.920] [*]
[15:23.920 --> 15:24.040] other
[15:24.040 --> 15:24.420] people
[15:24.420 --> 15:24.680] will
[15:24.680 --> 15:24.960] so
[15:24.960 --> 15:25.380] [*]
[15:25.380 --> 15:25.980] they've
[15:25.980 --> 15:27.020] kind
[15:27.020 --> 15:27.380] of
[15:27.380 --> 15:27.800] um
[15:27.800 --> 15:28.480] they
[15:28.480 --> 15:28.820] my
[15:28.820 --> 15:29.220] entire
[15:29.220 --> 15:29.520] family
[15:29.520 --> 15:29.700] has
[15:29.700 --> 15:29.860] kind
[15:29.860 --> 15:30.120] of
[15:30.120 --> 15:30.540] understood
[15:30.540 --> 15:30.820] that
[15:30.820 --> 15:31.140] like
[15:31.140 --> 15:31.660] sometimes
[15:31.660 --> 15:31.940] [*]
[15:31.940 --> 15:32.340] I
[15:32.340 --> 15:32.540] just
[15:32.540 --> 15:32.700] need
[15:32.700 --> 15:32.800] a
[15:32.800 --> 15:33.020] moment
[15:33.020 --> 15:33.220] to
[15:33.220 --> 15:33.820] decompress
[15:33.820 --> 15:34.420] without
[15:34.420 --> 15:34.820] like
[15:34.820 --> 15:35.460] [*]
[15:35.460 --> 15:35.760] like
[15:35.760 --> 15:35.880] I
[15:35.880 --> 15:36.120] don't
[15:36.120 --> 15:36.240] need
[15:36.240 --> 15:36.560] cheering
[15:36.560 --> 15:36.920] up
[15:36.920 --> 15:37.200] I
[15:37.200 --> 15:37.420] just
[15:37.420 --> 15:37.800] need
[15:37.800 --> 15:38.040] like
[15:38.040 --> 15:38.160] a
[15:38.160 --> 15:38.480] minute
[15:38.480 --> 15:38.860] [*]
[15:38.860 --> 15:38.960] to
[15:38.960 --> 15:40.540] [*]
[15:40.540 --> 15:41.140] recharge
[15:41.140 --> 15:41.620] my
[15:41.620 --> 15:41.840] social
[15:41.840 --> 15:42.220] battery
[15:42.220 --> 15:42.960] um
[15:42.960 --> 15:43.240] so
[15:43.240 --> 15:43.320] I
[15:43.320 --> 15:43.440] think
[15:43.440 --> 15:43.620] they've
[15:43.620 --> 15:43.820] definitely
[15:43.820 --> 15:44.100] gotten
[15:44.100 --> 15:44.280] more
[15:44.280 --> 15:44.720] understanding
[15:44.720 --> 15:45.220] of
[15:45.220 --> 15:46.100] [*]
[15:46.100 --> 15:46.680] mental
[15:46.680 --> 15:46.880] [*]
[15:46.880 --> 15:47.740] illnesses
[15:47.740 --> 15:48.540] um
[15:48.540 --> 15:48.840] at
[15:48.840 --> 15:48.980] least
[15:48.980 --> 15:49.140] the
[15:49.140 --> 15:49.280] ones
[15:49.280 --> 15:49.460] I
[15:49.460 --> 15:49.780] have
[15:49.780 --> 15:50.100] [*]
[15:50.100 --> 15:50.720] and
[15:50.720 --> 15:51.180] [*]
[15:51.180 --> 15:51.560] um
[15:51.560 --> 15:53.040] [*]
[15:53.040 --> 15:53.200] yeah
[15:53.960 --> 15:53.960] yeah
[15:53.960 --> 15:59.500] [*]
[15:59.500 --> 16:00.160] yes
[16:00.160 --> 16:00.940] um
[16:00.940 --> 16:01.400] I
[16:01.400 --> 16:01.880] [*]
[16:01.880 --> 16:02.140] technically
[16:02.140 --> 16:02.600] have
[16:02.600 --> 16:02.880] like
[16:02.880 --> 16:03.260] six
[16:03.260 --> 16:03.720] but
[16:03.720 --> 16:04.320] [*]
[16:04.320 --> 16:04.680] um
[16:04.680 --> 16:05.180] I
[16:05.180 --> 16:05.440] only
[16:05.440 --> 16:05.640] grew
[16:05.640 --> 16:05.980] up
[16:05.980 --> 16:06.220] with
[16:06.220 --> 16:06.760] two
[16:06.760 --> 16:07.200] [*]
[16:07.200 --> 16:07.520] and
[16:07.520 --> 16:08.300] [*]
[16:08.300 --> 16:08.640] the
[16:08.640 --> 16:08.900] other
[16:08.900 --> 16:09.100] four
[16:09.100 --> 16:09.300] I
[16:09.300 --> 16:09.500] have
[16:09.500 --> 16:09.500] like
[16:09.500 --> 16:09.520] six
[16:09.520 --> 16:09.520] but
[16:09.520 --> 16:09.520] um
[16:09.520 --> 16:09.520] I
[16:09.520 --> 16:09.520] only
[16:09.520 --> 16:09.520] grew
[16:09.520 --> 16:09.520] up
[16:09.520 --> 16:09.520] with
[16:09.520 --> 16:09.520] two
[16:09.520 --> 16:09.520] and
[16:09.520 --> 16:09.520] the
[16:09.520 --> 16:09.520] other
[16:09.520 --> 16:09.520] four
[16:09.520 --> 16:09.520] I
[16:09.520 --> 16:09.520] have
[16:09.520 --> 16:09.520] like
[16:09.520 --> 16:09.520] six
[16:09.520 --> 16:09.560] but
[16:09.560 --> 16:09.560] um
[16:09.560 --> 16:09.560] I
[16:09.560 --> 16:09.560] only
[16:09.560 --> 16:09.560] grew
[16:09.560 --> 16:09.580] up
[16:09.580 --> 16:09.620] with
[16:09.620 --> 16:09.620] two
[16:09.620 --> 16:09.620] and
[16:09.620 --> 16:09.620] the
[16:09.620 --> 16:09.620] other
[16:09.620 --> 16:09.620] four
[16:09.620 --> 16:09.620] two
[16:09.620 --> 16:09.620] of
[16:09.620 --> 16:09.680] them
[16:09.680 --> 16:09.780] are
[16:09.780 --> 16:09.940] my
[16:09.940 --> 16:10.520] [*]
[16:10.520 --> 16:10.660] biological
[16:10.660 --> 16:11.140] siblings
[16:11.140 --> 16:11.320] on
[16:11.320 --> 16:11.440] my
[16:11.440 --> 16:11.600] dad
[16:12.200 --> 16:12.200] two
