/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[20:07.380 --> 20:07.380] yeah
[20:09.820 --> 20:09.820] yeah
[20:09.820 --> 20:10.360] [*]
[20:10.360 --> 20:10.560] yeah
[20:13.680 --> 20:13.680] and
[20:13.680 --> 20:14.040] [*]
[20:14.040 --> 20:14.180] definitely
[20:15.460 --> 20:15.460] I
[20:15.460 --> 20:15.660] guess
[20:15.660 --> 20:15.940] yeah
[20:15.940 --> 20:16.100] those
[20:16.100 --> 20:16.440] two
[20:16.440 --> 20:16.620] are
[20:16.620 --> 20:17.000] lumped
[20:17.000 --> 20:17.180] together
[20:17.180 --> 20:17.340] so
[20:17.340 --> 20:17.700] third
[20:17.700 --> 20:18.380] strength
[20:18.380 --> 20:18.600] would
[20:18.600 --> 20:18.860] be
[20:18.860 --> 20:19.160] like
[20:19.160 --> 20:22.280] [*]
[20:22.280 --> 20:22.900] I'm
[20:22.900 --> 20:23.200] definitely
[20:23.200 --> 20:24.020] like
[20:24.020 --> 20:24.240] [*]
[20:24.240 --> 20:24.340] a
[20:24.340 --> 20:24.860] caring
[20:24.860 --> 20:25.040] and
[20:25.040 --> 20:25.780] affectionate
[20:25.780 --> 20:26.040] [*]
[20:26.040 --> 20:26.180] friend
[20:26.700 --> 20:27.120] to
[20:27.120 --> 20:27.600] like
[20:27.600 --> 20:27.900] [*]
[20:27.900 --> 20:28.060] the
[20:28.060 --> 20:28.380] few
[20:28.380 --> 20:28.720] friends
[20:28.720 --> 20:29.040] that
[20:29.040 --> 20:29.180] I
[20:29.180 --> 20:29.580] have
[20:30.600 --> 20:31.100] oh
[20:31.100 --> 20:31.300] yeah
[20:31.300 --> 20:31.500] I
[20:31.500 --> 20:31.660] want
[20:31.660 --> 20:31.780] to
[20:31.780 --> 20:31.920] make
[20:31.920 --> 20:32.240] sure
[20:32.240 --> 20:32.420] that
[20:32.420 --> 20:32.640] they're
[20:32.640 --> 20:32.900] doing
[20:32.900 --> 20:33.200] okay
[20:33.200 --> 20:33.440] without
[20:33.440 --> 20:33.720] them
[20:33.720 --> 20:34.040] baking
[20:34.040 --> 20:35.720] muffins
[20:35.720 --> 20:36.260] [*]
[20:36.260 --> 20:36.440] whenever
[20:36.440 --> 20:36.680] they're
[20:36.680 --> 20:37.080] sad
[20:37.080 --> 20:37.360] um
[20:37.840 --> 20:40.000] [*]
[20:40.000 --> 20:40.640] and
[20:40.640 --> 20:40.920] I
[20:40.920 --> 20:41.080] try
[20:41.080 --> 20:41.280] to
[20:41.280 --> 20:41.700] give
[20:41.700 --> 20:42.300] [*]
[20:42.300 --> 20:42.520] them
[20:42.520 --> 20:42.740] everything
[20:42.740 --> 20:43.100] that
[20:43.100 --> 20:43.240] I
[20:43.240 --> 20:43.540] have
[20:44.540 --> 20:44.540] so
[20:46.560 --> 20:46.560] yeah
[20:46.620 --> 20:47.040] yeah
[20:47.100 --> 20:47.640] yeah
[20:47.720 --> 20:48.300] yeah
[21:48.820 --> 21:49.780] I'm
[21:49.780 --> 21:50.340] sure
[21:50.340 --> 21:50.340] I
[21:50.340 --> 21:51.060] could've
[21:51.060 --> 21:51.060] done
[21:51.060 --> 21:51.160] I'm
[21:51.160 --> 21:51.160] sure
[21:51.160 --> 21:51.160] I
[21:51.160 --> 21:51.160] could've
[21:51.160 --> 21:51.160] done
[21:51.160 --> 21:51.340] I'm
[21:51.340 --> 21:51.340] sure
[21:51.340 --> 21:51.340] I
[21:51.340 --> 21:51.700] could've
[21:51.700 --> 21:52.960] [*]
[21:52.960 --> 21:53.220] done
[21:54.180 --> 21:54.720] I
[21:54.720 --> 21:54.880] could
[21:54.880 --> 21:55.100] have
[21:55.100 --> 21:55.360] joined
[21:55.360 --> 21:55.540] so
[21:55.540 --> 21:55.820] many
[21:55.820 --> 21:56.260] clubs
[21:56.260 --> 21:56.460] I
[21:56.460 --> 21:56.600] could
[21:56.600 --> 21:56.780] have
[21:56.780 --> 21:56.940] done
[21:56.940 --> 21:57.140] so
[21:57.140 --> 21:57.420] many
[21:57.420 --> 21:58.360] extracurricular
[21:58.360 --> 21:58.820] [*]
[21:58.820 --> 21:59.000] activities
[21:59.000 --> 21:59.280] in
[21:59.280 --> 21:59.540] the
[22:00.640 --> 22:00.640] almost
[22:00.640 --> 22:00.800] I
[22:00.800 --> 22:00.800] could
[22:00.800 --> 22:00.800] have
[22:00.800 --> 22:00.800] done
[22:00.800 --> 22:00.820] so
[22:00.820 --> 22:01.000] many
[22:01.000 --> 22:01.000] extracurricular
[22:01.000 --> 22:01.000] activities
[22:01.000 --> 22:01.060] in
[22:01.060 --> 22:01.120] the
[22:01.120 --> 22:01.840] [*]
[22:01.840 --> 22:02.020] two
[22:02.020 --> 22:02.500] years
[22:02.500 --> 22:02.700] that
[22:02.700 --> 22:02.840] I
[22:02.840 --> 22:03.040] spent
[22:03.040 --> 22:03.320] at
[22:03.320 --> 22:03.620] Iowa
[22:05.040 --> 22:05.040] I
[22:05.040 --> 22:05.240] [*]
[22:05.240 --> 22:05.400] would
[22:05.400 --> 22:05.520] and
[22:05.520 --> 22:05.520] I
[22:05.520 --> 22:05.520] hope
[22:05.520 --> 22:05.620] to
[22:05.620 --> 22:06.040] make
[22:06.040 --> 22:06.280] up
[22:06.280 --> 22:06.380] for
[22:06.380 --> 22:06.600] lost
[22:06.600 --> 22:07.060] time
[22:07.060 --> 22:07.220] in
[22:07.220 --> 22:07.400] my
[22:07.400 --> 22:07.640] third
[22:07.640 --> 22:07.860] year
[22:07.860 --> 22:08.020] but
[22:08.020 --> 22:08.300] I
[22:08.300 --> 22:08.680] don't
[22:08.680 --> 22:08.860] know
[22:08.860 --> 22:09.000] if
[22:09.000 --> 22:09.140] I
[22:09.140 --> 22:09.420] will
[22:09.420 --> 22:09.780] because
[22:10.000 --> 22:10.280] [*]
[22:10.280 --> 22:10.500] I
[22:10.500 --> 22:10.760] should
[22:10.760 --> 22:11.020] like
[22:11.020 --> 22:11.280] oh
[22:11.280 --> 22:11.740] let's
[22:11.740 --> 22:11.900] just
[22:12.640 --> 22:13.140] stay
[22:13.140 --> 22:13.440] at
[22:13.440 --> 22:13.800] home
[22:13.800 --> 22:14.180] it's
[22:14.180 --> 22:14.340] too
[22:14.340 --> 22:14.620] much
[22:14.620 --> 22:14.700] of
[22:14.700 --> 22:14.860] an
[22:14.860 --> 22:15.160] effort
[22:15.160 --> 22:15.400] to
[22:15.400 --> 22:15.620] go
[22:15.620 --> 22:16.020] out
[22:16.020 --> 22:16.400] stuff
[22:16.400 --> 22:16.840] like
[22:16.840 --> 22:17.200] that
[22:17.280 --> 22:17.660] and
[22:18.820 --> 22:19.660] [*]
[22:19.660 --> 22:20.260] So
[22:20.560 --> 22:20.940] um
[22:21.200 --> 22:21.680] [*]
[22:21.680 --> 22:21.920] my
[22:21.920 --> 22:22.280] biggest
[22:22.280 --> 22:22.780] weakness
[22:23.100 --> 22:24.440] [*]
[22:24.440 --> 22:25.180] um
[22:25.400 --> 22:30.180] [*]
[22:30.180 --> 22:30.300] I
[22:30.300 --> 22:30.600] think
[22:30.600 --> 22:30.640] it
[22:30.640 --> 22:30.900] is
[22:30.900 --> 22:31.140] just
[22:31.140 --> 22:31.720] depression
[22:32.060 --> 22:32.400] um
[22:32.580 --> 22:33.020] [*]
[22:33.020 --> 22:33.660] I'm
[22:33.660 --> 22:33.860] insecure
[22:33.860 --> 22:33.920] [*]
[22:33.920 --> 22:34.540] about
[22:34.540 --> 22:34.660] my
[22:34.660 --> 22:35.100] looks
[22:35.100 --> 22:36.460] [*]
[22:36.460 --> 22:36.980] quite
[22:36.980 --> 22:37.180] a
[22:37.180 --> 22:37.340] [*]
[22:37.340 --> 22:37.560] bit
[22:37.640 --> 22:38.540] [*]
[22:38.540 --> 22:38.680] like
[22:38.680 --> 22:38.940] I
[22:38.940 --> 22:39.180] hate
[22:39.180 --> 22:39.340] the
[22:39.340 --> 22:39.580] fact
[22:39.780 --> 22:40.040] I'm
[22:40.040 --> 22:40.300] glad
[22:40.300 --> 22:40.480] [*]
[22:40.480 --> 22:40.600] that
[22:40.600 --> 22:40.820] the
[22:40.820 --> 22:41.120] [*]
[22:41.120 --> 22:41.240] hide
[22:41.240 --> 22:41.640] self
[22:41.640 --> 22:41.980] view
[22:41.980 --> 22:42.180] is
[22:42.180 --> 22:42.300] on
[22:42.300 --> 22:42.560] right
[22:42.560 --> 22:42.800] now
[22:42.800 --> 22:43.160] so
[22:43.160 --> 22:43.340] I
[22:43.340 --> 22:43.560] don't
[22:43.560 --> 22:43.620] have
[22:43.620 --> 22:43.760] to
[22:43.760 --> 22:43.920] see
[22:43.920 --> 22:44.400] myself
[22:44.400 --> 22:44.740] in
[22:44.740 --> 22:44.880] the
[22:44.880 --> 22:45.600] [*]
[22:45.600 --> 22:45.700] camera
[22:45.700 --> 22:46.180] [*]
[22:46.180 --> 22:46.460] um
[22:46.660 --> 22:47.900] [*]
[22:47.900 --> 22:48.600] that
[22:48.600 --> 22:48.980] definitely
[22:48.980 --> 22:49.460] affects
[22:49.680 --> 22:50.520] [*]
[22:50.520 --> 22:50.960] or
[22:50.960 --> 22:51.120] may
[22:51.120 --> 22:51.260] I
[22:51.260 --> 22:51.420] take
[22:51.420 --> 22:51.600] that
[22:51.600 --> 22:51.860] into
[22:51.860 --> 22:52.160] account
[22:52.160 --> 22:52.420] because
[22:52.420 --> 22:54.360] [*]
[22:54.360 --> 22:54.660] I
[22:54.660 --> 22:55.860] don't
[22:55.860 --> 22:56.020] really
[22:56.020 --> 22:56.140] [*]
[22:56.140 --> 22:56.580] like
[22:56.580 --> 22:56.920] [*]
[22:56.920 --> 22:57.080] stating
[22:57.080 --> 22:57.260] that
[22:57.260 --> 22:57.500] I'm
[22:57.500 --> 22:57.660] an
[22:57.660 --> 22:57.740] insecure
[22:57.740 --> 22:57.980] [*]
[22:57.980 --> 22:58.160] person
[22:58.160 --> 22:58.580] it's
[22:58.580 --> 22:58.900] annoying
[22:58.900 --> 22:59.560] [*]
[22:59.560 --> 22:59.760] to
[22:59.760 --> 22:59.960] have
[22:59.960 --> 23:00.320] to
[23:00.320 --> 23:02.320] [*]
[23:02.320 --> 23:02.500] uh
[23:02.600 --> 23:03.040] confirm
[23:03.040 --> 23:03.500] [*]
[23:03.500 --> 23:03.640] them
[23:03.640 --> 23:04.140] that
[23:04.140 --> 23:05.300] I'm
[23:05.300 --> 23:07.280] [*]
[23:07.280 --> 23:07.980] looking
[23:07.980 --> 23:08.120] [*]
[23:08.120 --> 23:08.480] for
[23:08.600 --> 23:09.180] [*]
[23:09.180 --> 23:09.940] assure
[23:09.940 --> 23:10.440] [*]
[23:10.440 --> 23:10.560] them
[23:10.620 --> 23:11.140] [*]
[23:11.140 --> 23:11.520] try
[23:11.520 --> 23:11.600] to
[23:11.600 --> 23:11.820] define
[23:11.820 --> 23:11.920] [*]
[23:11.920 --> 23:12.200] them
[23:12.260 --> 23:12.880] It's
[23:12.880 --> 23:13.100] cute
[23:13.200 --> 23:13.740] attractive
[23:14.280 --> 23:15.320] [*]
[23:15.320 --> 23:15.660] um
[23:15.960 --> 23:17.500] it's
[23:17.500 --> 23:17.780] definitely
[23:17.780 --> 23:17.860] a
[23:17.860 --> 23:18.260] lot
[23:18.400 --> 23:21.520] [*]
[23:21.520 --> 23:21.780] and
[23:22.000 --> 23:22.380] um
[23:22.380 --> 23:28.100] [*]
[23:28.100 --> 23:28.960] some
[23:28.960 --> 23:29.340] people
[23:29.340 --> 23:29.860] don't
[23:29.860 --> 23:30.060] view
[23:30.060 --> 23:30.260] this
[23:30.260 --> 23:30.460] as
[23:30.460 --> 23:30.740] [*]
[23:30.740 --> 23:30.840] a
[23:30.840 --> 23:31.740] negative
[23:31.820 --> 23:32.080] I
[23:32.080 --> 23:32.360] am
[23:32.360 --> 23:33.160] introverted
[23:33.300 --> 23:34.100] [*]
[23:34.100 --> 23:34.560] so
[23:34.560 --> 23:35.580] it's
[23:35.580 --> 23:36.580] [*]
[23:36.580 --> 23:37.040] hard
[23:37.040 --> 23:37.580] to
[23:37.580 --> 23:38.080] [*]
[23:38.080 --> 23:38.740] socialize
[23:38.900 --> 23:40.360] [*]
[23:40.360 --> 23:40.640] a
[23:40.640 --> 23:40.960] lot
[23:40.960 --> 23:41.080] of
[23:41.080 --> 23:41.360] people
[23:41.360 --> 23:41.640] like
[23:41.640 --> 23:41.820] I
[23:41.820 --> 23:42.100] used
[23:42.100 --> 23:42.260] to
[23:42.260 --> 23:42.560] work
[23:42.560 --> 23:42.700] with
[23:42.700 --> 23:43.000] I
[23:43.000 --> 23:43.000] used
[23:43.000 --> 23:43.040] to
[23:43.040 --> 23:43.080] work
[23:43.080 --> 23:43.080] at
[23:43.080 --> 23:43.100] a
[23:43.100 --> 23:43.100] retail
[23:43.100 --> 23:43.340] and
[23:43.340 --> 23:43.580] that
[23:43.580 --> 23:43.800] was
[23:43.800 --> 23:44.160] just
[23:44.160 --> 23:44.540] [*]
[23:44.540 --> 23:44.720] completely
[23:44.720 --> 23:45.660] [*]
[23:45.660 --> 23:46.140] exhausting
[23:46.140 --> 23:46.720] for
[23:46.720 --> 23:47.100] me
[23:47.120 --> 23:47.420] like
[23:47.420 --> 23:47.880] mentally
[23:47.880 --> 23:48.240] and
[23:48.240 --> 23:48.540] [*]
[23:48.540 --> 23:48.700] emotionally
[23:48.700 --> 23:49.240] exhausting
[23:49.240 --> 23:49.660] having
[23:49.660 --> 23:49.860] to
[23:49.860 --> 23:50.220] deal
[23:50.220 --> 23:50.420] with
[23:50.420 --> 23:50.800] people
[23:50.800 --> 23:51.160] as
[23:51.160 --> 23:51.340] a
[23:51.340 --> 23:52.040] cashier
[23:52.100 --> 23:53.180] [*]
[23:53.180 --> 23:53.520] so
[23:53.520 --> 23:53.880] at
[23:53.880 --> 23:54.040] the
[23:54.040 --> 23:54.340] end
[23:54.340 --> 23:54.480] of
[23:54.480 --> 23:54.580] the
[23:54.580 --> 23:54.780] day
[23:54.780 --> 23:54.980] I
[23:54.980 --> 23:55.320] was
[23:55.320 --> 23:55.740] just
[23:55.740 --> 23:57.280] [*]
[23:57.280 --> 23:57.620] tired
[23:57.880 --> 23:58.080] I
[23:58.080 --> 23:58.380] didn't
[23:58.380 --> 23:58.520] want
[23:58.520 --> 23:58.740] to
[23:58.740 --> 23:59.040] deal
[23:59.040 --> 23:59.280] with
[23:59.280 --> 23:59.660] people
[23:59.660 --> 24:00.000] anymore
[24:00.160 --> 24:00.340] I
[24:00.340 --> 24:00.580] just
[24:00.580 --> 24:00.940] wanted
[24:00.940 --> 24:01.100] to
[24:01.100 --> 24:01.240] go
[24:01.240 --> 24:01.680] home
[24:01.740 --> 24:01.900] I
[24:01.900 --> 24:02.120] wanted
[24:02.120 --> 24:02.280] [*]
[24:02.280 --> 24:02.400] everyone
[24:02.400 --> 24:02.520] [*]
[24:02.520 --> 24:02.700] to
[24:02.700 --> 24:02.940] shut
[24:02.940 --> 24:03.280] up
[24:03.280 --> 24:03.440] and
[24:03.440 --> 24:03.700] leave
[24:03.700 --> 24:03.900] me
[24:03.900 --> 24:04.220] alone
[24:04.420 --> 24:05.380] [*]
[24:05.380 --> 24:05.500] which
[24:05.500 --> 24:05.780] sounds
[24:05.780 --> 24:06.080] [*]
[24:06.080 --> 24:06.200] weird
[24:06.400 --> 24:06.960] but
[24:06.960 --> 24:07.200] like
[24:07.540 --> 24:07.940] and
[24:07.940 --> 24:08.160] then
[24:08.160 --> 24:08.340] the
[24:08.340 --> 24:08.580] few
[24:08.580 --> 24:08.820] [*]
[24:08.820 --> 24:09.080] times
[24:09.080 --> 24:09.420] where
[24:09.420 --> 24:09.660] I
[24:09.660 --> 24:10.300] wasn't
[24:10.300 --> 24:11.060] working
[24:11.060 --> 24:11.300] as
[24:11.300 --> 24:11.400] a
[24:11.400 --> 24:12.020] cashier
[24:12.020 --> 24:12.340] I
[24:12.340 --> 24:12.580] was
[24:12.580 --> 24:12.780] just
[24:12.780 --> 24:12.940] like
[24:12.940 --> 24:13.080] a
[24:13.080 --> 24:13.440] backup
[24:13.440 --> 24:13.780] for
[24:13.780 --> 24:13.960] when
[24:13.960 --> 24:14.220] people
[24:14.220 --> 24:14.380] went
[24:14.380 --> 24:14.540] on
[24:14.540 --> 24:14.780] breaks
[24:14.880 --> 24:15.100] and
[24:15.100 --> 24:15.300] during
[24:15.300 --> 24:15.560] those
[24:15.560 --> 24:16.880] [*]
[24:16.880 --> 24:17.000] breaks
[24:17.140 --> 24:17.380] when
[24:17.380 --> 24:17.480] I
[24:17.480 --> 24:17.620] was
[24:17.620 --> 24:17.860] working
[24:17.860 --> 24:18.040] as
[24:18.040 --> 24:18.300] a
[24:18.300 --> 24:18.680] [*]
[24:18.680 --> 24:19.260] while
[24:19.260 --> 24:19.340] they
[24:19.340 --> 24:19.500] were
[24:19.500 --> 24:19.560] on
[24:19.560 --> 24:19.780] break
[24:19.840 --> 24:20.060] as
[24:20.060 --> 24:20.180] I
[24:20.180 --> 24:20.320] was
[24:20.320 --> 24:20.540] working
[24:20.540 --> 24:20.740] as
[24:20.740 --> 24:20.860] a
[24:20.860 --> 24:21.420] cashier
[24:21.460 --> 24:21.660] I
[24:21.660 --> 24:21.820] was
[24:21.820 --> 24:22.080] super
[24:22.080 --> 24:22.260] nice
[24:22.260 --> 24:22.640] to
[24:22.640 --> 24:22.940] people
[24:23.060 --> 24:23.240] like
[24:23.300 --> 24:23.820] [*]
[24:23.820 --> 24:24.040] asked
[24:24.040 --> 24:24.300] them
[24:24.300 --> 24:24.380] how
[24:24.380 --> 24:24.480] they
[24:24.480 --> 24:24.700] were
[24:24.700 --> 24:25.100] doing
[24:25.280 --> 24:26.100] what
[24:26.100 --> 24:26.260] they
[24:26.260 --> 24:26.440] did
[24:26.440 --> 24:26.640] that
[24:26.640 --> 24:27.040] weekend
[24:27.240 --> 24:27.520] stuff
[24:27.520 --> 24:27.700] like
[24:27.700 --> 24:28.020] that
[24:28.220 --> 24:28.380] and
[24:28.380 --> 24:28.480] I
[24:28.480 --> 24:28.700] was
[24:28.700 --> 24:28.940] so
[24:28.940 --> 24:29.280] much
[24:29.280 --> 24:29.640] happier
[24:29.640 --> 24:30.180] and
[24:30.180 --> 24:30.540] nicer
[24:30.900 --> 24:31.460] [*]
[24:31.460 --> 24:31.680] so
[24:31.680 --> 24:32.040] like
[24:32.120 --> 24:33.440] [*]
[24:33.440 --> 24:33.560] I
[24:33.560 --> 24:33.960] can't
[24:33.960 --> 24:34.200] handle
[24:34.200 --> 24:35.000] socializing
[24:35.000 --> 24:35.200] with
[24:35.200 --> 24:35.280] a
[24:35.280 --> 24:35.420] whole
[24:35.420 --> 24:35.740] lot
[24:36.140 --> 24:36.840] [*]
[24:36.840 --> 24:37.300] unless
[24:37.300 --> 24:38.220] it's
[24:38.220 --> 24:38.340] in
[24:38.340 --> 24:38.460] like
[24:38.460 --> 24:38.640] small
[24:38.640 --> 24:39.080] [*]
[24:39.080 --> 24:39.240] doses
[24:39.580 --> 24:39.960] [*]
[24:39.960 --> 24:40.360] so
[24:41.740 --> 24:44.720] [*]
[24:44.720 --> 24:44.900] Like
[24:44.900 --> 24:45.580] [*]
[24:45.580 --> 24:45.780] and
[24:45.780 --> 24:46.100] nobody
[24:46.100 --> 24:46.340] [*]
[24:46.340 --> 24:46.440] likes
[24:46.440 --> 24:46.740] retail
[24:46.740 --> 24:47.040] [*]
[24:47.040 --> 24:47.460] so
[24:48.980 --> 24:52.280] [*]
[24:52.280 --> 24:52.600] Like
[24:53.540 --> 24:53.560] the
[24:53.560 --> 24:53.860] only
[24:53.860 --> 24:54.060] good
[24:54.060 --> 24:54.300] thing
[24:54.300 --> 24:54.540] that
[24:54.540 --> 24:54.900] came
[24:54.900 --> 24:55.060] out
[24:55.060 --> 24:55.240] of
[24:55.240 --> 24:55.460] that
[24:55.460 --> 24:55.600] [*]
[24:55.600 --> 24:55.780] job
[24:55.780 --> 24:56.160] was
[24:56.260 --> 24:56.960] I
[24:56.960 --> 24:57.100] [*]
[24:57.100 --> 24:57.260] guess
[24:57.280 --> 24:57.500] two
[24:57.500 --> 24:57.740] things
[24:57.740 --> 24:57.880] I
[24:57.880 --> 24:58.060] could
[24:58.060 --> 24:58.360] pay
[24:58.360 --> 24:58.560] for
[24:58.560 --> 24:58.820] another
[24:58.820 --> 24:59.100] year
[24:59.100 --> 24:59.220] of
[24:59.220 --> 24:59.400] [*]
[24:59.400 --> 24:59.680] college
[24:59.860 --> 25:00.520] and
[25:00.520 --> 25:00.720] I
[25:00.720 --> 25:00.940] got
[25:00.940 --> 25:01.080] my
[25:01.080 --> 25:01.380] cat
[25:01.500 --> 25:02.980] [*]
[25:02.980 --> 25:03.180] like
[25:03.280 --> 25:03.660] and
[25:03.660 --> 25:03.920] she
[25:03.920 --> 25:04.100] was
[25:04.100 --> 25:04.380] found
[25:04.380 --> 25:04.560] in
[25:04.560 --> 25:04.680] the
[25:04.680 --> 25:04.940] parking
[25:04.940 --> 25:05.240] lot
[25:05.240 --> 25:05.440] I
[25:05.440 --> 25:05.620] think
[25:05.620 --> 25:05.720] I
[25:05.720 --> 25:05.960] told
[25:05.960 --> 25:06.180] you
[25:06.180 --> 25:06.440] about
[25:06.440 --> 25:06.520] it
[25:06.680 --> 25:07.240] how
[25:07.240 --> 25:07.380] I
[25:07.380 --> 25:07.660] found
[25:07.660 --> 25:07.920] her
[25:08.000 --> 25:08.320] [*]
[25:08.320 --> 25:08.500] or
[25:08.500 --> 25:09.500] [*]
[25:09.500 --> 25:09.620] a
[25:09.620 --> 25:10.000] customer
[25:10.000 --> 25:10.200] had
[25:10.200 --> 25:10.420] found
[25:10.420 --> 25:10.620] her
[25:10.620 --> 25:10.720] in
[25:10.720 --> 25:10.880] the
[25:10.880 --> 25:11.060] parking
[25:11.060 --> 25:11.340] lot
[25:11.340 --> 25:11.620] while
[25:11.620 --> 25:11.640] I
[25:11.640 --> 25:11.900] was
[25:11.900 --> 25:12.040] working
[25:12.040 --> 25:12.360] Yeah
[25:12.740 --> 25:15.460] [*]
[25:15.460 --> 25:16.080] Um
[25:16.420 --> 25:16.720] since
[25:16.720 --> 25:17.620] [*]
[25:17.620 --> 25:17.840] July
[25:17.840 --> 25:18.820] 9th
[25:18.840 --> 25:19.020] I
[25:19.020 --> 25:19.400] believe
[25:19.600 --> 25:20.180] [*]
[25:20.180 --> 25:20.300] she
[25:20.300 --> 25:20.560] was
[25:20.560 --> 25:20.780] just
[25:20.780 --> 25:20.980] a
[25:20.980 --> 25:21.140] little
[25:21.140 --> 25:21.480] baby
[25:21.480 --> 25:21.840] then
[25:21.940 --> 25:22.140] she
[25:22.140 --> 25:22.400] was
[25:22.480 --> 25:22.800] [*]
[25:22.800 --> 25:23.060] like
[25:23.320 --> 25:23.720] nine
[25:23.920 --> 25:24.180] [*]
[25:24.180 --> 25:24.380] nine
[25:24.380 --> 25:24.620] weeks
[25:24.620 --> 25:24.820] [*]
[25:24.820 --> 25:25.040] old
[25:25.040 --> 25:25.240] or
[25:25.240 --> 25:25.520] so
[25:25.920 --> 25:26.360] She
[25:26.360 --> 25:26.500] was
[25:26.500 --> 25:26.640] old
[25:26.640 --> 25:26.880] enough
[25:26.880 --> 25:26.980] to
[25:26.980 --> 25:27.140] be
[25:27.140 --> 25:27.280] away
[25:27.280 --> 25:27.540] from
[25:27.540 --> 25:27.700] her
[25:27.700 --> 25:27.920] mother
[25:28.020 --> 25:28.260] but
[25:28.260 --> 25:28.660] [*]
[25:28.660 --> 25:28.920] she
[25:28.920 --> 25:29.120] was
[25:29.120 --> 25:29.360] still
[25:29.360 --> 25:29.560] very
[25:29.560 --> 25:30.100] [*]
[25:30.100 --> 25:30.260] small
[25:30.400 --> 25:30.560] and
[25:30.560 --> 25:30.780] just
[25:30.780 --> 25:30.940] a
[25:30.940 --> 25:31.120] little
[25:31.120 --> 25:31.440] baby
[25:31.540 --> 25:31.960] so
[25:33.360 --> 25:33.480] She's
[25:33.480 --> 25:33.700] still
[25:33.700 --> 25:33.760] a
[25:33.760 --> 25:34.040] baby
[25:34.140 --> 25:34.500] she's
[25:34.500 --> 25:34.800] [*]
[25:34.800 --> 25:35.600] yeah
[25:35.600 --> 25:35.780] Yeah
[25:35.980 --> 25:36.380] Yeah
[25:37.060 --> 25:37.500] Yeah
[25:38.040 --> 25:38.100] [*]
[25:38.100 --> 25:38.460] Yeah
[25:39.040 --> 25:39.440] Yeah
[25:40.060 --> 25:40.300] [*]
[25:40.300 --> 25:40.420] Yeah
[25:41.040 --> 25:41.480] Yeah
[25:42.280 --> 25:42.720] She's
[25:42.720 --> 25:42.720] still
[25:42.720 --> 25:42.800] a
[25:42.800 --> 25:42.800] little
[25:42.800 --> 25:43.320] [*]
[25:43.320 --> 25:43.720] baby
[25:44.100 --> 25:44.100] love
[25:44.100 --> 25:44.420] [*]
[25:44.420 --> 25:44.720] her
[25:44.800 --> 25:45.280] .
[25:45.280 --> 25:45.920] I
[25:45.920 --> 25:46.200] have
[25:46.200 --> 25:46.300] a
[25:46.300 --> 25:46.580] ton
[25:46.580 --> 25:46.800] more
[25:46.800 --> 25:47.120] [*]
[25:47.120 --> 25:47.280] weaknesses
[25:47.500 --> 25:47.820] like
[25:47.820 --> 25:48.000] I
[25:48.000 --> 25:48.240] told
[25:48.240 --> 25:48.420] you
[25:48.460 --> 25:48.700] I'm
[25:48.700 --> 25:48.880] insecure
[25:55.440 --> 25:55.800] networks
[25:57.800 --> 25:58.960] [*]
[25:58.960 --> 25:59.180] .
[26:03.280 --> 26:03.440] ju
[26:10.980 --> 26:11.860] [*]
[26:11.860 --> 26:12.600] yeah
[26:12.600 --> 26:12.940] the
[26:12.940 --> 26:14.000] [*]
[26:14.000 --> 26:14.300] thing
[26:14.300 --> 26:14.580] is
[26:14.580 --> 26:14.780] that
[26:14.780 --> 26:15.140] [*]
[26:15.140 --> 26:15.520] then
[26:15.520 --> 26:15.940] [*]
[26:15.940 --> 26:16.160] it
[26:16.160 --> 26:16.680] improves
[26:16.680 --> 26:16.940] with
[26:16.940 --> 26:17.180] time
[26:17.180 --> 26:17.440] but
[26:17.440 --> 26:17.640] then
[26:17.640 --> 26:17.840] as
[26:17.840 --> 26:18.120] time
[26:18.120 --> 26:18.380] goes
[26:18.380 --> 26:18.620] on
[26:18.620 --> 26:18.820] you
[26:18.820 --> 26:19.060] get
[26:19.060 --> 26:19.380] older
[26:19.380 --> 26:19.540] and
[26:19.540 --> 26:19.700] you
[26:19.700 --> 26:20.000] develop
[26:20.000 --> 26:20.540] new
[26:20.540 --> 26:20.820] [*]
[26:20.820 --> 26:21.560] insecurities
[26:21.560 --> 26:21.860] because
[26:21.860 --> 26:22.120] you're
[26:22.120 --> 26:22.240] getting
[26:22.240 --> 26:22.540] older
[26:22.540 --> 26:22.980] so
[26:22.980 --> 26:23.520] [*]
[26:23.520 --> 26:24.260] that's
[26:24.260 --> 26:24.440] how
[26:24.440 --> 26:24.620] you
[26:24.620 --> 26:24.820] get
[26:24.820 --> 26:24.960] to
[26:24.960 --> 26:25.140] be
[26:25.140 --> 26:25.400] older
[26:25.400 --> 26:25.680] [*]
[26:25.680 --> 26:26.100] oh
[26:26.100 --> 26:26.300] yeah
[26:26.300 --> 26:26.500] i
