/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[07:05.620 --> 07:05.760] in
[07:05.760 --> 07:05.900] the
[07:05.900 --> 07:06.200] [*]
[07:06.200 --> 07:06.340] gang
[07:06.340 --> 07:07.740] [*]
[07:07.740 --> 07:08.060] they
[07:08.060 --> 07:08.480] are
[07:08.480 --> 07:08.980] [*]
[07:08.980 --> 07:09.220] hiding
[07:09.220 --> 07:09.780] something
[07:09.780 --> 07:10.200] from
[07:10.200 --> 07:10.520] [*]
[07:10.520 --> 07:10.640] you
[07:10.640 --> 07:12.580] [*]
[07:12.580 --> 07:13.740] um
[07:13.740 --> 07:14.520] and
[07:19.140 --> 07:19.140] so
[07:19.140 --> 07:20.060] you
[07:24.140 --> 07:24.600] [*]
[07:24.600 --> 07:24.740] um
[07:24.740 --> 07:25.680] dishwater
[07:25.680 --> 07:25.920] dehydrator
[07:25.920 --> 07:26.220] and
[07:26.220 --> 07:26.480] [*]
[07:26.480 --> 07:26.660] uh
[07:26.660 --> 07:26.660] then
[07:26.660 --> 07:26.660] uh
[07:26.660 --> 07:26.660] when
[07:26.660 --> 07:27.140] [*]
[07:27.140 --> 07:27.280] you
[07:27.280 --> 07:29.960] [*]
[07:29.960 --> 07:30.140] think
[07:30.140 --> 07:30.340] about
[07:30.340 --> 07:30.740] the
[07:30.740 --> 07:31.240] [*]
[07:31.240 --> 07:31.480] ot
[07:31.480 --> 07:34.380] [*]
[07:34.380 --> 07:34.720] moments
[07:34.720 --> 07:34.860] of
[07:34.860 --> 07:35.220] [*]
[07:35.220 --> 07:35.620] their
[07:35.620 --> 07:35.620] army
[07:35.620 --> 07:36.060] um
[07:36.060 --> 07:37.560] [*]
[07:37.560 --> 07:38.600] there's
[07:38.600 --> 07:38.740] such
[07:38.740 --> 07:38.940] stupid
[07:38.940 --> 07:39.500] questions
[07:39.500 --> 07:39.900] [*]
[07:39.900 --> 07:40.160] and
[07:40.160 --> 07:40.400] there's
[07:40.400 --> 07:40.400] just
[07:40.400 --> 07:41.220] [*]
[07:41.220 --> 07:43.180] a
[07:43.180 --> 07:43.420] [*]
[07:43.420 --> 07:43.560] way
[07:43.560 --> 07:43.720] to
[07:43.720 --> 07:44.460] [*]
[07:44.460 --> 07:45.580] judge
[07:45.580 --> 07:45.780] Ricochet
[07:45.780 --> 07:46.240] [*]
[07:46.240 --> 07:46.440] when
[07:46.440 --> 07:47.820] [*]
[07:47.820 --> 07:48.300] you
[07:48.300 --> 07:48.440] can
[07:48.440 --> 07:48.720] be
[07:49.060 --> 07:49.300] honest
[07:49.300 --> 07:49.540] with
[07:49.540 --> 07:49.540] yourself
[07:49.540 --> 07:49.880] he's
[07:49.880 --> 07:50.340] dis
[07:50.340 --> 07:50.600] difícil
[07:50.600 --> 07:50.600] he's
[07:50.600 --> 07:50.600] real
[07:50.600 --> 07:50.600] and
[07:50.600 --> 07:50.600] they're
[07:50.600 --> 07:50.600] inside
[07:50.600 --> 07:50.600] and
[07:50.600 --> 07:50.600] he's
[07:50.600 --> 07:50.600] you
[07:50.600 --> 07:50.600] know
[07:50.600 --> 07:50.640] they're
[07:50.640 --> 07:50.640] using
[07:50.640 --> 07:50.640] guns
[07:50.640 --> 07:50.640] uh
[07:50.640 --> 07:50.640] when
[07:50.640 --> 07:50.640] they
[07:50.640 --> 07:50.660] got
[07:50.660 --> 07:50.780] somehow
[07:50.780 --> 07:50.780] uh
[07:50.780 --> 07:50.780] you
[07:50.780 --> 07:50.780] get
[07:50.780 --> 07:50.780] so
[07:50.780 --> 07:50.780] deceived
[07:50.780 --> 07:50.780] by
[07:50.780 --> 07:50.780] what
[07:50.780 --> 07:50.780] he's
[07:50.780 --> 07:50.780] doing
[07:50.780 --> 07:50.780] and
[07:50.780 --> 07:50.820] he's
[07:50.820 --> 07:50.820] like
[07:50.820 --> 07:50.820] well
[07:50.820 --> 07:50.820] i
[07:50.820 --> 07:50.820] might
[07:50.820 --> 07:50.820] at
[07:50.820 --> 07:50.820] least
[07:50.820 --> 07:50.820] be
[07:50.820 --> 07:50.820] able
[07:50.820 --> 07:50.860] to
[07:50.940 --> 07:51.240] um
[07:51.240 --> 07:51.260] but
[07:51.260 --> 07:51.260] that's
[07:51.260 --> 07:51.460] me
[07:51.460 --> 07:51.480] i'm
[07:51.480 --> 07:51.540] gonna
[07:51.540 --> 07:51.540] settle
[07:51.540 --> 07:51.540] downännmoh
[07:51.540 --> 07:51.620] w
[07:51.620 --> 07:51.640] gemini
[07:51.640 --> 07:52.280] these
[07:52.280 --> 07:52.360] Rajiv
[07:52.360 --> 07:52.360] gazellehan
[07:52.360 --> 07:52.360] Gerren
[07:52.360 --> 07:52.380] and
[07:52.380 --> 07:52.400] granddaddy
[07:52.400 --> 07:52.400] illiterate
[07:52.400 --> 07:52.400] Albert
[07:52.400 --> 07:52.420] estad
[07:52.420 --> 07:52.420] großen
[07:52.420 --> 07:52.540] elevator
[07:52.540 --> 07:52.600] вызов
[07:52.600 --> 07:52.740] uh
[07:52.740 --> 07:53.460] and
[07:53.460 --> 07:54.240] there's
[07:54.240 --> 07:54.400] even
[07:54.400 --> 07:54.660] this
[07:54.660 --> 07:54.940] one
[07:54.940 --> 07:55.320] part
[07:55.320 --> 07:56.200] when
[07:56.200 --> 07:56.340] you
[07:56.340 --> 07:56.580] get
[07:56.580 --> 07:56.740] stuck
[07:56.740 --> 07:57.080] on
[07:57.080 --> 07:57.300] this
[07:57.300 --> 07:57.640] [*]
[07:57.640 --> 07:57.920] i
[07:57.920 --> 07:58.160] this
[07:58.160 --> 07:58.800] tropical
[07:58.800 --> 07:59.340] island
[07:59.340 --> 07:59.720] called
[07:59.720 --> 08:00.260] guarna
[08:00.260 --> 08:00.980] [*]
[08:00.980 --> 08:01.520] and
[08:01.520 --> 08:01.740] i
[08:01.740 --> 08:02.140] think
[08:02.140 --> 08:02.340] that
[08:02.340 --> 08:02.560] might
[08:02.560 --> 08:02.760] be
[08:02.760 --> 08:02.880] a
[08:02.880 --> 08:03.080] part
[08:03.080 --> 08:03.360] of
[08:03.360 --> 08:03.560] [*]
[08:03.560 --> 08:04.360] cuba
[08:04.360 --> 08:05.540] [*]
[08:05.540 --> 08:05.740] the
[08:05.740 --> 08:06.080] time
[08:06.080 --> 08:06.420] [*]
[08:06.420 --> 08:06.640] uh
[08:06.640 --> 08:08.440] [*]
[08:08.440 --> 08:08.640] and
[08:08.640 --> 08:09.080] so
[08:09.080 --> 08:09.380] you
[08:09.380 --> 08:09.580] have
[08:09.580 --> 08:09.780] to
[08:09.780 --> 08:10.020] fight
[08:10.020 --> 08:10.400] against
[08:10.400 --> 08:10.660] like
[08:10.660 --> 08:10.780] the
[08:10.780 --> 08:11.300] island's
[08:11.300 --> 08:11.660] military
[08:11.660 --> 08:13.560] [*]
[08:13.560 --> 08:13.720] um
[08:13.720 --> 08:14.800] [*]
[08:14.800 --> 08:15.520] and
[08:15.520 --> 08:15.920] in
[08:15.920 --> 08:16.080] like
[08:16.080 --> 08:16.240] the
[08:16.240 --> 08:16.500] [*]
[08:16.500 --> 08:16.640] final
[08:16.640 --> 08:17.120] battle
[08:17.120 --> 08:17.640] on
[08:17.640 --> 08:17.880] the
[08:17.880 --> 08:18.320] island
[08:18.320 --> 08:18.780] you
[08:18.780 --> 08:18.960] have
[08:18.960 --> 08:19.260] to
[08:19.260 --> 08:19.520] fight
[08:19.520 --> 08:19.920] against
[08:19.920 --> 08:20.180] a
[08:20.180 --> 08:20.220] [*]
[08:20.220 --> 08:21.080] battleship
[08:21.080 --> 08:21.340] like
[08:21.340 --> 08:21.700] an
[08:21.700 --> 08:22.620] ironclad
[08:22.620 --> 08:23.420] [*]
[08:23.420 --> 08:23.880] with
[08:23.880 --> 08:24.060] a
[08:24.060 --> 08:24.400] big
[08:24.400 --> 08:24.620] [*]
[08:24.620 --> 08:24.940] cannon
[08:24.940 --> 08:25.120] on
[08:25.120 --> 08:25.340] a
[08:25.340 --> 08:25.860] castle
[08:25.860 --> 08:27.460] [*]
[08:27.460 --> 08:27.820] with
[08:27.820 --> 08:28.000] like
[08:28.000 --> 08:28.180] a
[08:28.180 --> 08:28.460] bunch
[08:28.460 --> 08:28.740] of
[08:28.740 --> 08:29.100] rebels
[08:32.680 --> 08:32.680] and
[08:32.680 --> 08:33.140] uh
[08:36.100 --> 08:36.100] there
[08:36.100 --> 08:36.260] are
[08:36.260 --> 08:36.620] even
[08:36.620 --> 08:36.900] a
[08:36.900 --> 08:37.680] vampire
[08:37.680 --> 08:38.720] wannabe
[08:38.720 --> 08:39.020] [*]
[08:39.020 --> 08:39.200] enemies
[08:39.200 --> 08:39.500] in
[08:39.500 --> 08:39.820] it
[08:44.220 --> 08:44.220] yes
[08:44.220 --> 08:44.620] the
[08:44.620 --> 08:44.940] [*]
[08:44.940 --> 08:45.100] world
[08:45.100 --> 08:45.480] is
[08:45.480 --> 08:45.920] absolutely
[08:45.920 --> 08:45.980] [*]
[08:45.980 --> 08:47.280] huge
[08:49.620 --> 08:52.160] [*]
[08:52.160 --> 08:52.740] yes
[08:54.580 --> 08:55.400] [*]
[08:55.400 --> 08:55.500] uh
[08:55.500 --> 08:57.220] [*]
[08:57.220 --> 08:57.480] but
[08:57.480 --> 08:57.860] [*]
[08:57.860 --> 08:58.100] like
[08:58.100 --> 08:59.380] [*]
[08:59.380 --> 08:59.760] the
[08:59.760 --> 09:00.140] vampire
[09:00.140 --> 09:00.820] wannabes
[09:00.820 --> 09:00.960] in
[09:00.960 --> 09:01.060] the
[09:01.060 --> 09:01.280] game
[09:01.280 --> 09:01.380] are
[09:01.380 --> 09:01.620] really
[09:01.620 --> 09:01.960] [*]
[09:01.960 --> 09:02.100] creepy
[09:02.100 --> 09:02.500] [*]
[09:02.500 --> 09:02.620] because
[09:02.620 --> 09:03.660] usually
[09:03.660 --> 09:04.100] [*]
[09:04.100 --> 09:04.600] they'll
[09:04.600 --> 09:04.720] just
[09:04.720 --> 09:04.960] like
[09:04.960 --> 09:05.200] sit
[09:05.200 --> 09:05.500] by
[09:05.500 --> 09:05.720] the
[09:05.720 --> 09:06.100] road
[09:06.100 --> 09:06.520] and
[09:06.520 --> 09:06.760] just
[09:06.760 --> 09:07.060] start
[09:07.060 --> 09:07.420] fake
[09:07.420 --> 09:07.960] crying
[09:07.960 --> 09:08.700] [*]
[09:08.700 --> 09:09.380] and
[09:09.380 --> 09:10.040] once
[09:10.040 --> 09:10.740] [*]
[09:10.740 --> 09:10.840] you
[09:10.840 --> 09:10.980] [*]
[09:10.980 --> 09:11.860] get
[09:11.860 --> 09:12.220] off
[09:12.220 --> 09:12.460] your
[09:12.460 --> 09:12.740] horse
[09:12.740 --> 09:13.000] and
[09:13.000 --> 09:13.440] walk
[09:13.440 --> 09:14.340] [*]
[09:14.340 --> 09:14.600] towards
[09:14.600 --> 09:14.800] them
[09:14.800 --> 09:15.060] they'll
[09:15.060 --> 09:15.380] jump
[09:15.380 --> 09:15.660] at
[09:15.660 --> 09:15.860] you
[09:15.860 --> 09:16.020] with
[09:16.020 --> 09:16.160] a
[09:16.160 --> 09:16.340] [*]
[09:16.340 --> 09:16.700] knife
[09:16.700 --> 09:18.140] [*]
[09:18.140 --> 09:18.340] and
[09:18.340 --> 09:18.600] try
[09:18.600 --> 09:18.840] to
[09:18.840 --> 09:19.160] kill
[09:19.160 --> 09:19.300] [*]
[09:19.300 --> 09:19.420] you
[09:20.500 --> 09:20.500] um
[09:20.500 --> 09:22.080] [*]
[09:22.080 --> 09:23.180] there's
[09:23.180 --> 09:23.420] even
[09:23.420 --> 09:23.760] a
[09:23.760 --> 09:24.500] candle
[09:24.500 --> 09:24.960] gang
[09:29.360 --> 09:29.360] yeah
[09:38.960 --> 09:38.960] uh
[09:38.960 --> 09:40.240] we
[09:40.240 --> 09:41.060] usually
[09:41.060 --> 09:41.600] like
[09:41.600 --> 09:42.720] [*]
[09:42.720 --> 09:43.420] go
[09:43.420 --> 09:44.100] somewhere
[09:44.100 --> 09:45.140] like
[09:45.140 --> 09:46.260] [*]
[09:46.260 --> 09:46.660] go
[09:46.660 --> 09:46.960] to
[09:46.960 --> 09:47.220] the
[09:47.220 --> 09:47.540] [*]
[09:47.540 --> 09:47.720] mall
[09:47.720 --> 09:48.140] or
[09:48.140 --> 09:48.280] the
[09:48.280 --> 09:48.400] [*]
[09:48.400 --> 09:49.000] library
[09:49.540 --> 09:51.360] [*]
[09:51.360 --> 09:52.000] or
[09:52.000 --> 09:52.300] the
[09:52.300 --> 09:52.620] [*]
[09:52.620 --> 09:52.780] movie
[09:52.780 --> 09:53.300] theater
[09:53.300 --> 09:53.480] to
[09:53.480 --> 09:53.660] see
[09:53.660 --> 09:53.840] a
[09:53.840 --> 09:54.020] [*]
[09:54.020 --> 09:54.220] new
[09:54.220 --> 09:54.560] [*]
[09:54.560 --> 09:54.780] movie
[09:54.780 --> 09:55.300] maybe
[09:55.300 --> 09:55.600] [*]
[09:55.600 --> 09:55.820] or
[09:55.820 --> 09:57.220] [*]
[09:57.220 --> 09:57.600] sometimes
[09:57.600 --> 09:57.940] even
[09:57.940 --> 09:58.200] go
[09:58.200 --> 09:59.040] go-karting
[09:59.040 --> 10:03.680] [*]
[10:03.680 --> 10:04.200] um
[10:04.200 --> 10:04.840] yeah
[10:04.840 --> 10:05.520] usually
[10:08.760 --> 10:08.760] sometimes
[10:08.760 --> 10:09.220] we
[10:09.220 --> 10:09.380] even
[10:09.380 --> 10:09.580] go
[10:09.580 --> 10:09.940] shooting
[10:09.940 --> 10:11.320] [*]
[10:11.320 --> 10:11.600] like
[10:11.600 --> 10:11.780] at
[10:11.780 --> 10:11.920] the
[10:11.920 --> 10:12.180] shooting
[10:12.180 --> 10:12.580] range
[10:16.440 --> 10:16.440] huh
[10:16.440 --> 10:17.420] yeah
[10:18.160 --> 10:18.540] yeah
[10:19.540 --> 10:23.340] [*]
[10:23.340 --> 10:24.180] uh
[10:24.180 --> 10:24.700] probably
[10:24.700 --> 10:25.020] my
[10:25.020 --> 10:25.300] mom
[10:26.820 --> 10:26.820] yeah
[10:30.360 --> 10:30.360] just
[10:30.360 --> 10:30.740] kind
[10:30.740 --> 10:31.020] [*]
[10:31.020 --> 10:31.160] of
[10:31.160 --> 10:31.360] [*]
[10:31.360 --> 10:31.560] like
[10:31.560 --> 10:31.760] to
[10:31.760 --> 10:32.380] read
[10:32.380 --> 10:32.700] [*]
[10:32.700 --> 10:32.840] books
[10:32.840 --> 10:33.140] with
[10:33.140 --> 10:33.380] her
[10:33.380 --> 10:33.740] talk
[10:33.740 --> 10:34.100] with
[10:34.100 --> 10:34.440] her
[10:36.000 --> 10:36.000] yeah
[10:41.300 --> 10:41.300] yeah
[10:41.300 --> 10:44.640] [*]
[10:44.640 --> 10:45.100] um
[10:45.100 --> 10:45.880] well
[10:45.880 --> 10:46.280] i'm
[10:46.280 --> 10:46.440] a
[10:46.440 --> 10:47.700] mormon
[10:48.860 --> 10:48.860] so
[10:48.860 --> 10:49.400] uh
[10:50.500 --> 10:50.500] i'm
[10:50.500 --> 10:50.500] a
[10:50.500 --> 10:50.500] mormon
[10:50.500 --> 10:50.560] [*]
[10:50.560 --> 10:51.200] we
[10:51.200 --> 10:51.460] [*]
[10:51.460 --> 10:51.720] usually
[10:51.720 --> 10:52.200] [*]
[10:52.200 --> 10:52.640] go
[10:52.640 --> 10:52.920] to
[10:52.920 --> 10:53.320] church
[10:53.320 --> 10:53.700] have
[10:53.700 --> 10:54.460] sacrament
[10:54.460 --> 10:54.660] [*]
[10:54.660 --> 10:54.840] meeting
[10:56.100 --> 10:56.460] [*]
[10:56.460 --> 10:56.760] uh
[10:56.820 --> 11:00.400] [*]
[11:00.400 --> 11:00.860] uh
[11:00.860 --> 11:01.340] usually
[11:01.340 --> 11:01.580] [*]
[11:01.580 --> 11:01.720] a
[11:01.720 --> 11:01.900] lot
[11:01.900 --> 11:02.000] of
[11:02.000 --> 11:02.260] people
[11:02.260 --> 11:03.600] [*]
[11:03.600 --> 11:04.120] have
[11:04.120 --> 11:04.580] [*]
[11:04.580 --> 11:04.920] talks
[11:04.920 --> 11:05.280] about
[11:05.280 --> 11:05.460] kind
[11:05.460 --> 11:05.660] of
[11:05.660 --> 11:06.000] boring
[11:06.000 --> 11:06.460] stuff
[11:06.460 --> 11:06.660] so
[11:06.660 --> 11:06.700] i
[11:06.700 --> 11:06.720] [*]
[11:06.720 --> 11:07.060] usually
[11:07.060 --> 11:07.720] bring
[11:07.720 --> 11:07.940] up
[11:07.940 --> 11:08.380] thing
[11:08.380 --> 11:08.780] books
[11:08.780 --> 11:10.080] [*]
[11:10.080 --> 11:10.740] um
[11:10.740 --> 11:11.420] [*]
[11:11.420 --> 11:11.540] and
[11:11.540 --> 11:12.620] [*]
[11:12.620 --> 11:12.900] then
[11:12.900 --> 11:13.080] we
[11:13.080 --> 11:13.260] go
[11:13.260 --> 11:13.520] to
[11:13.520 --> 11:14.640] [*]
[11:14.640 --> 11:14.760] class
[11:14.760 --> 11:14.900] [*]
[11:14.900 --> 11:15.560] and
[11:15.560 --> 11:15.780] like
[11:15.780 --> 11:15.920] we
[11:15.920 --> 11:16.120] do
[11:16.120 --> 11:16.500] activities
[11:16.500 --> 11:17.080] there
[11:18.500 --> 11:18.500] and
[11:18.500 --> 11:18.660] then
[11:18.660 --> 11:18.960] we
[11:18.960 --> 11:19.300] do
[11:19.300 --> 11:19.920] singing
[11:19.920 --> 11:20.680] [*]
[11:20.680 --> 11:21.140] time
[11:21.140 --> 11:21.480] in
[11:21.480 --> 11:21.640] the
[11:21.640 --> 11:21.740] [*]
[11:21.740 --> 11:22.020] primary
[11:22.020 --> 11:22.720] [*]
[11:22.720 --> 11:22.860] well
[11:22.860 --> 11:23.360] primary
[11:23.360 --> 11:23.780] [*]
[11:23.780 --> 11:23.920] room
[11:23.920 --> 11:24.180] [*]
[11:24.180 --> 11:24.420] oh
[11:24.420 --> 11:24.680] what
[11:24.680 --> 11:25.020] [*]
[11:25.020 --> 11:25.320] oh
[11:25.320 --> 11:25.500] you
[11:25.500 --> 11:25.720] gotta
[11:25.720 --> 11:25.840] be
[11:25.840 --> 11:26.060] kidding
[11:26.060 --> 11:26.220] me
[11:26.220 --> 11:26.360] not
[11:26.360 --> 11:26.660] another
[11:26.660 --> 11:26.940] software
[11:26.940 --> 11:27.240] [*]
[11:27.240 --> 11:27.480] update
[11:27.480 --> 11:27.660] i
[11:27.660 --> 11:28.000] don't
[11:28.000 --> 11:28.200] care
[11:28.200 --> 11:28.440] about
[11:28.440 --> 11:28.640] you
[11:31.800 --> 11:31.800] uh
[11:31.800 --> 11:33.180] [*]
[11:33.180 --> 11:33.480] so
[11:33.580 --> 11:34.140] uh
[11:34.140 --> 11:36.880] [*]
[11:36.880 --> 11:37.720] so
[11:37.720 --> 11:38.860] [*]
[11:38.860 --> 11:39.140] in
[11:39.140 --> 11:39.640] [*]
[11:39.640 --> 11:39.760] the
[11:39.760 --> 11:41.160] [*]
[11:41.160 --> 11:41.420] in
[11:41.420 --> 11:41.840] this
[11:41.840 --> 11:42.120] room
[11:42.120 --> 11:42.320] uh
[11:42.320 --> 11:42.640] we
[11:42.640 --> 11:43.100] usually
[11:43.100 --> 11:43.340] just
[11:43.340 --> 11:43.560] kind
[11:43.560 --> 11:43.760] of
[11:43.760 --> 11:44.040] do
[11:44.040 --> 11:44.460] singing
[11:44.460 --> 11:44.720] [*]
[11:44.720 --> 11:44.980] time
[11:44.980 --> 11:45.520] [*]
[11:45.520 --> 11:46.080] and
[11:46.080 --> 11:46.320] [*]
[11:46.320 --> 11:46.660] practice
[11:46.660 --> 11:47.240] sims
[11:47.240 --> 11:47.320] and
[11:47.320 --> 11:47.520] [*]
[11:47.520 --> 11:47.640] stuff
[11:49.160 --> 11:50.040] [*]
[11:50.040 --> 11:50.220] and
[11:50.220 --> 11:50.660] yeah
[11:50.660 --> 11:51.340] [*]
[11:51.340 --> 11:51.580] then
[11:51.580 --> 11:51.980] home
[11:51.980 --> 11:52.420] [*]
[11:52.420 --> 11:52.700] and
[11:52.700 --> 11:53.100] yeah
[12:00.380 --> 12:00.780] you
[12:02.280 --> 12:02.440] you
[12:04.280 --> 12:10.140] [*]
[12:10.140 --> 12:10.440] what
[12:10.440 --> 12:10.680] do
[12:10.680 --> 12:10.900] you
[12:10.900 --> 12:11.180] mean
[12:16.240 --> 12:16.240] oh
[12:16.240 --> 12:16.800] um
[12:17.060 --> 12:17.580] you
[12:18.320 --> 12:18.320] you
[12:18.380 --> 12:18.640] [*]
[12:18.640 --> 12:19.140] you
[12:19.140 --> 12:19.660] Well
[12:19.780 --> 12:19.960] I
[12:19.960 --> 12:20.300] have
[12:20.300 --> 12:20.700] noticed
[12:20.700 --> 12:20.960] [*]
[12:20.960 --> 12:21.360] that
[12:21.360 --> 12:22.140] [*]
[12:22.140 --> 12:22.720] the
[12:22.720 --> 12:23.100] older
[12:23.100 --> 12:23.300] I
[12:23.300 --> 12:23.660] get
[12:23.700 --> 12:23.900] the
[12:23.900 --> 12:24.180] more
[12:24.180 --> 12:24.340] I
[12:24.340 --> 12:24.620] get
[12:24.620 --> 12:24.840] [*]
[12:24.840 --> 12:25.000] into
[12:25.000 --> 12:25.460] history
[12:25.920 --> 12:27.780] [*]
[12:27.780 --> 12:27.900] like
[12:27.900 --> 12:29.420] [*]
[12:29.420 --> 12:29.760] the
[12:29.760 --> 12:30.020] more
[12:30.020 --> 12:30.520] eras
[12:30.520 --> 12:30.660] I
[12:30.660 --> 12:30.880] get
[12:30.880 --> 12:31.240] interested
[12:31.240 --> 12:31.580] [*]
[12:31.580 --> 12:31.700] in
[12:31.760 --> 12:34.140] [*]
[12:34.140 --> 12:34.380] and
[12:34.380 --> 12:34.900] [*]
[12:34.900 --> 12:35.600] the
[12:35.600 --> 12:35.840] [*]
[12:35.840 --> 12:36.240] older
[12:36.240 --> 12:36.440] I
[12:36.440 --> 12:36.880] get
[12:36.940 --> 12:37.680] the
[12:37.680 --> 12:39.340] [*]
[12:39.340 --> 12:39.440] more
[12:39.440 --> 12:40.180] [*]
[12:40.180 --> 12:40.300] creative
[12:40.300 --> 12:40.700] [*]
[12:40.700 --> 12:40.940] and
[12:40.940 --> 12:41.540] [*]
[12:41.540 --> 12:41.660] smart
[12:41.660 --> 12:42.020] I
[12:42.020 --> 12:42.300] get
[12:49.080 --> 12:49.560] Um
[12:49.860 --> 12:51.180] I'm
[12:51.180 --> 12:51.200] a
[12:51.200 --> 12:51.640] [*]
[12:51.640 --> 12:52.040] pretty
[12:52.040 --> 12:52.480] [*]
[12:52.480 --> 12:52.640] creative
[12:52.640 --> 12:53.000] kid
[12:53.080 --> 12:53.320] like
[12:53.400 --> 12:54.760] [*]
[12:54.760 --> 12:55.240] if
[12:55.240 --> 12:55.640] [*]
[12:55.640 --> 12:55.780] you
[12:55.780 --> 12:57.600] give
[12:57.600 --> 12:58.120] [*]
[12:58.120 --> 12:58.320] me
[12:58.440 --> 12:59.840] [*]
[12:59.840 --> 13:00.640] I
[13:00.640 --> 13:01.080] don't
[13:01.080 --> 13:01.280] know
[13:01.300 --> 13:01.580] some
[13:01.580 --> 13:01.940] [*]
[13:01.940 --> 13:02.100] blocks
[13:02.100 --> 13:02.420] and
[13:02.420 --> 13:02.920] Legos
[13:02.920 --> 13:03.140] I
[13:03.140 --> 13:03.300] can
[13:03.300 --> 13:03.460] [*]
[13:03.460 --> 13:03.640] make
[13:03.640 --> 13:03.980] a
[13:04.080 --> 13:04.640] [*]
[13:04.640 --> 13:05.040] like
[13:05.040 --> 13:05.320] a
[13:05.320 --> 13:05.720] World
[13:05.720 --> 13:06.060] War
[13:06.060 --> 13:06.380] II
[13:06.380 --> 13:06.740] scene
[13:16.980 --> 13:17.640] Um
[13:18.040 --> 13:18.820] I've
[13:18.820 --> 13:19.060] noticed
[13:19.080 --> 13:19.280] I've
[13:19.280 --> 13:19.380] noticed
[13:19.380 --> 13:20.240] [*]
[13:20.240 --> 13:21.080] that
[13:21.080 --> 13:21.600] as
[13:21.600 --> 13:21.900] my
[13:21.900 --> 13:22.180] big
[13:22.180 --> 13:22.540] brother
[13:22.540 --> 13:22.840] gets
[13:22.840 --> 13:23.180] older
[13:23.300 --> 13:23.700] he's
[13:24.000 --> 13:25.680] [*]
[13:25.680 --> 13:25.780] he
[13:26.100 --> 13:26.760] well
[13:26.880 --> 13:27.100] he
[13:27.100 --> 13:27.280] got
[13:27.280 --> 13:27.760] more
[13:27.760 --> 13:28.320] interested
[13:28.320 --> 13:28.740] in
[13:28.740 --> 13:29.140] [*]
[13:29.140 --> 13:29.520] geography
[13:29.520 --> 13:29.980] [*]
[13:29.980 --> 13:30.080] but
[13:30.080 --> 13:30.340] now
[13:30.340 --> 13:30.860] he's
[13:30.860 --> 13:31.060] kind
[13:31.060 --> 13:31.460] of
[13:31.460 --> 13:32.400] [*]
[13:32.400 --> 13:32.980] maxed
[13:32.980 --> 13:33.220] out
[13:33.260 --> 13:33.500] because
[13:33.500 --> 13:34.040] nowadays
[13:34.180 --> 13:34.360] you
[13:34.360 --> 13:34.480] know
[13:34.500 --> 13:34.640] it's
[13:34.640 --> 13:34.680] the
[13:34.680 --> 13:35.040] capital
[13:35.040 --> 13:35.200] of
[13:35.200 --> 13:35.400] every
[13:35.400 --> 13:35.780] single
[13:35.780 --> 13:36.160] country
[13:36.160 --> 13:36.300] in
[13:36.300 --> 13:36.420] the
[13:36.420 --> 13:36.760] world
[13:36.840 --> 13:37.640] that's
[13:37.640 --> 13:37.860] recognized
[13:37.860 --> 13:38.300] by
[13:38.300 --> 13:38.460] the
[13:38.460 --> 13:38.920] US
[13:44.580 --> 13:44.940] [*]
[13:44.940 --> 13:45.420] Um
[13:45.900 --> 13:46.400] well
[13:46.520 --> 13:46.680] as
[13:46.680 --> 13:46.760] my
[13:46.760 --> 13:47.040] little
[13:47.040 --> 13:47.400] brother
[13:47.400 --> 13:47.700] gets
[13:47.700 --> 13:48.040] older
[13:48.760 --> 13:48.940] um
[13:49.080 --> 13:50.060] he
[13:50.060 --> 13:50.340] [*]
[13:50.340 --> 13:50.540] gets
[13:50.540 --> 13:51.520] way
[13:51.520 --> 13:52.020] better
[13:52.020 --> 13:52.320] at
[13:52.320 --> 13:52.600] [*]
[13:52.600 --> 13:52.740] drawing
[13:52.800 --> 13:52.940] I
[13:52.940 --> 13:53.120] think
[13:53.120 --> 13:53.320] he
[13:53.320 --> 13:53.580] might
[13:53.580 --> 13:53.840] be
[13:53.920 --> 13:54.060] like
[13:54.120 --> 13:54.220] an
[13:54.220 --> 13:54.520] artist
[13:54.520 --> 13:54.760] when
[13:54.760 --> 13:54.880] he
[13:54.880 --> 13:55.160] grows
[13:55.160 --> 13:55.420] [*]
[13:55.420 --> 13:55.600] up
[13:56.080 --> 13:57.000] and
[13:57.000 --> 13:58.400] [*]
[13:58.400 --> 13:58.560] he
[13:58.560 --> 14:00.100] [*]
[14:00.100 --> 14:00.320] also
[14:00.320 --> 14:00.800] gets
[14:00.800 --> 14:01.900] [*]
[14:01.900 --> 14:02.720] angrier
[14:02.720 --> 14:02.940] and
[14:02.940 --> 14:03.600] angrier
[14:03.600 --> 14:03.920] when
[14:03.920 --> 14:04.100] he
[14:04.100 --> 14:04.380] wakes
