/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[11:41.760 --> 11:41.760] robotics
[11:41.760 --> 11:41.760] team
[11:41.760 --> 11:41.780] And
[11:41.780 --> 11:41.780] so
[11:41.780 --> 11:41.780] their
[11:41.780 --> 11:41.780] kid
[11:41.780 --> 11:41.780] was
[11:41.780 --> 11:41.780] on
[11:41.780 --> 11:41.780] the
[11:41.780 --> 11:41.780] robotics
[11:41.780 --> 11:41.780] team
[11:41.780 --> 11:41.780] And
[11:41.780 --> 11:41.780] so
[11:41.780 --> 11:41.780] their
[11:41.780 --> 11:41.780] kid
[11:41.780 --> 11:41.780] was
[11:41.780 --> 11:41.780] on
[11:41.780 --> 11:41.780] the
[11:41.780 --> 11:41.780] robotics
[11:41.780 --> 11:41.780] team
[11:41.780 --> 11:41.780] And
[11:41.780 --> 11:41.820] so
[11:41.820 --> 11:41.820] their
[11:41.820 --> 11:41.820] kid
[11:41.820 --> 11:41.820] was
[11:41.820 --> 11:41.840] on
[11:41.840 --> 11:41.840] the
[11:41.840 --> 11:41.840] robotics
[11:41.840 --> 11:41.840] team
[11:41.840 --> 11:41.860] And
[11:41.860 --> 11:41.860] so
[11:41.860 --> 11:41.860] there
[11:41.860 --> 11:41.860] was
[11:41.860 --> 11:41.860] no
[11:41.860 --> 11:41.860] room
[11:41.860 --> 11:41.860] for
[11:41.860 --> 11:41.860] that
[11:41.860 --> 11:41.960] were
[11:41.960 --> 11:41.960] talking
[11:41.960 --> 11:41.960] about
[11:41.960 --> 11:42.160] that
[11:42.300 --> 11:42.700] And
[11:42.700 --> 11:43.280] so
[11:43.280 --> 11:44.580] [*]
[11:44.580 --> 11:45.260] then
[11:45.260 --> 11:45.500] one
[11:45.500 --> 11:45.720] thing
[11:45.720 --> 11:45.880] led
[11:45.880 --> 11:45.960] to
[11:45.960 --> 11:46.240] another
[11:46.240 --> 11:46.380] and
[11:46.380 --> 11:46.520] now
[11:46.520 --> 11:46.740] I'm
[11:46.740 --> 11:46.820] in
[11:46.820 --> 11:47.000] [*]
[11:47.000 --> 11:47.180] robotics
[11:47.540 --> 11:52.580] [*]
[11:52.580 --> 11:52.780] So
[11:52.780 --> 11:52.960] yes
[11:53.260 --> 11:54.240] [*]
[11:54.240 --> 11:54.760] Yeah
[11:57.040 --> 11:57.600] [*]
[11:57.600 --> 12:00.420] I'd
[12:00.420 --> 12:00.520] say
[12:00.520 --> 12:00.660] it's
[12:00.660 --> 12:00.800] very
[12:00.800 --> 12:01.260] enjoyable
[12:01.260 --> 12:01.900] [*]
[12:01.900 --> 12:02.020] and
[12:02.020 --> 12:03.440] it's
[12:03.440 --> 12:03.480] a
[12:03.480 --> 12:03.620] very
[12:03.620 --> 12:03.820] fun
[12:03.820 --> 12:04.300] experience
[12:04.620 --> 12:06.420] [*]
[12:06.420 --> 12:06.640] You
[12:06.640 --> 12:06.880] learn
[12:06.880 --> 12:07.140] lots
[12:07.140 --> 12:07.200] of
[12:07.200 --> 12:07.420] new
[12:07.420 --> 12:07.660] [*]
[12:07.660 --> 12:07.920] things
[12:08.060 --> 12:08.600] get
[12:08.600 --> 12:08.700] to
[12:08.700 --> 12:08.920] do
[12:08.920 --> 12:09.240] cool
[12:09.240 --> 12:09.520] [*]
[12:09.520 --> 12:09.660] stuff
[12:09.840 --> 12:13.260] [*]
[12:13.260 --> 12:13.440] Yeah
[12:13.580 --> 12:14.960] [*]
[12:14.960 --> 12:15.280] Yeah
[12:36.800 --> 12:46.300] [*]
[12:46.300 --> 12:48.040] Definitely
[12:48.040 --> 12:48.360] [*]
[12:48.360 --> 12:48.820] my
[12:48.820 --> 12:49.120] task
[12:49.120 --> 12:49.520] [*]
[12:49.520 --> 12:49.740] initiation
[12:49.740 --> 12:50.340] [*]
[12:50.340 --> 12:50.560] and
[12:50.560 --> 12:50.860] not
[12:50.860 --> 12:51.760] procrastinating
[12:51.880 --> 12:53.300] Cause
[12:53.300 --> 12:53.460] I
[12:53.460 --> 12:53.780] do
[12:53.780 --> 12:53.920] [*]
[12:53.920 --> 12:54.120] that
[12:54.120 --> 12:54.320] a
[12:54.320 --> 12:54.620] lot
[12:54.780 --> 12:56.560] [*]
[12:56.560 --> 12:57.080] And
[12:57.080 --> 12:57.780] [*]
[12:57.780 --> 12:57.940] I
[12:57.940 --> 12:58.940] [*]
[12:58.940 --> 12:59.280] feel
[12:59.280 --> 12:59.560] like
[12:59.660 --> 13:01.800] [*]
[13:01.800 --> 13:02.000] yeah
[13:02.420 --> 13:02.900] pretty
[13:02.900 --> 13:03.860] [*]
[13:03.860 --> 13:04.060] much
[13:04.060 --> 13:04.440] just
[13:04.440 --> 13:04.720] that
[13:06.800 --> 13:18.540] [*]
[13:18.540 --> 13:19.380] Not
[13:19.380 --> 13:19.860] really
[13:19.920 --> 13:20.160] We'll
[13:20.160 --> 13:20.260] see
[13:20.260 --> 13:20.440] what
[13:20.440 --> 13:20.780] happens
[13:26.080 --> 13:26.080] Yes
[13:56.860 --> 13:56.860] A
[13:56.860 --> 13:57.580] most
[13:57.580 --> 13:57.980] recent
[13:57.980 --> 13:58.320] example
[13:58.320 --> 13:58.580] that
[13:58.580 --> 13:58.680] I
[13:58.680 --> 13:58.800] can
[13:58.800 --> 13:59.000] think
[13:59.000 --> 13:59.240] of
[13:59.240 --> 14:00.720] [*]
[14:00.720 --> 14:00.840] in
[14:00.840 --> 14:01.360] robotics
[14:01.720 --> 14:02.260] [*]
[14:02.260 --> 14:02.780] I
[14:02.780 --> 14:03.160] [*]
[14:03.160 --> 14:03.500] was
[14:03.500 --> 14:05.020] [*]
[14:05.020 --> 14:05.560] designing
[14:05.560 --> 14:05.860] [*]
[14:05.860 --> 14:06.100] a
[14:06.100 --> 14:06.380] part
[14:06.380 --> 14:06.500] on
[14:06.500 --> 14:06.640] CAD
[14:06.640 --> 14:06.880] and
[14:06.880 --> 14:06.880] I
[14:06.880 --> 14:06.880] was
[14:06.880 --> 14:06.880] designing
[14:06.880 --> 14:06.880] a
[14:06.880 --> 14:06.880] part
[14:06.880 --> 14:06.880] on
[14:06.880 --> 14:06.880] CAD
[14:06.880 --> 14:07.260] [*]
[14:07.260 --> 14:07.440] and
[14:07.440 --> 14:07.680] I
[14:07.680 --> 14:07.740] was
[14:07.740 --> 14:07.740] designing
[14:07.740 --> 14:07.740] a
[14:07.740 --> 14:07.740] part
[14:07.740 --> 14:07.740] on
[14:07.740 --> 14:07.740] CAD
[14:07.740 --> 14:07.740] and
[14:07.740 --> 14:07.740] I
[14:07.740 --> 14:07.760] was
[14:07.760 --> 14:07.760] designing
[14:07.760 --> 14:07.980] a
[14:07.980 --> 14:08.340] [*]
[14:08.340 --> 14:08.440] part
[14:08.440 --> 14:08.680] on
[14:08.680 --> 14:08.700] CAD
[14:08.700 --> 14:08.700] and
[14:08.700 --> 14:08.740] I
[14:08.740 --> 14:08.740] was
[14:08.740 --> 14:08.740] designing
[14:08.740 --> 14:08.780] a
[14:08.780 --> 14:08.780] part
[14:08.780 --> 14:08.780] on
[14:08.780 --> 14:08.780] CAD
[14:08.780 --> 14:08.780] and
[14:08.780 --> 14:08.780] I
[14:08.780 --> 14:08.780] was
[14:08.780 --> 14:08.780] designing
[14:08.780 --> 14:08.780] a
[14:08.780 --> 14:08.780] part
[14:08.780 --> 14:08.780] on
[14:08.780 --> 14:08.780] CAD
[14:08.780 --> 14:08.780] and
[14:08.780 --> 14:09.020] then
[14:09.020 --> 14:09.200] I
[14:09.200 --> 14:09.460] 3D
[14:09.460 --> 14:09.460] printed
[14:09.460 --> 14:09.460] it
[14:09.460 --> 14:09.920] and
[14:09.920 --> 14:10.180] it
[14:10.180 --> 14:10.460] worked
[14:10.460 --> 14:10.680] really
[14:10.680 --> 14:10.980] well
[14:11.040 --> 14:11.840] [*]
[14:11.840 --> 14:12.280] And
[14:12.280 --> 14:12.420] the
[14:12.420 --> 14:12.580] rest
[14:12.580 --> 14:12.640] of
[14:12.640 --> 14:12.780] the
[14:12.780 --> 14:13.000] team
[14:13.000 --> 14:13.260] [*]
[14:13.260 --> 14:13.900] really
[14:13.900 --> 14:14.300] [*]
[14:14.300 --> 14:14.640] liked
[14:14.640 --> 14:14.860] it
[14:14.860 --> 14:15.100] and
[14:15.100 --> 14:15.460] yeah
[14:20.680 --> 14:21.100] It
[14:21.100 --> 14:21.520] was
[14:21.520 --> 14:21.800] [*]
[14:21.800 --> 14:22.060] a
[14:22.060 --> 14:22.980] [*]
[14:22.980 --> 14:23.500] cover
[14:23.500 --> 14:24.080] [*]
[14:24.080 --> 14:24.340] or
[14:24.340 --> 14:24.620] [*]
[14:24.620 --> 14:24.820] like
[14:24.820 --> 14:25.040] a
[14:25.040 --> 14:25.280] [*]
[14:25.280 --> 14:25.440] guard
[14:25.440 --> 14:25.760] for
[14:25.760 --> 14:25.960] a
[14:25.960 --> 14:26.600] [*]
[14:26.600 --> 14:27.320] swerve
[14:27.320 --> 14:27.560] drive
[14:27.720 --> 14:28.400] [*]
[14:28.400 --> 14:29.040] Could
[14:29.040 --> 14:29.260] also
[14:29.260 --> 14:29.640] mount
[14:29.640 --> 14:30.440] [*]
[14:30.440 --> 14:30.660] some
[14:30.660 --> 14:32.160] [*]
[14:32.160 --> 14:32.440] motor
[14:32.440 --> 14:32.920] controllers
[14:32.920 --> 14:33.120] and
[14:33.120 --> 14:33.400] wires
[14:33.400 --> 14:33.740] on
[14:33.740 --> 14:34.000] it
[14:34.020 --> 14:34.240] So
[14:36.520 --> 14:36.520] I
[14:36.520 --> 14:36.520] think
[14:36.520 --> 14:36.960] they're
[14:36.960 --> 14:37.780] probably
[14:37.780 --> 14:38.560] [*]
[14:38.560 --> 14:39.180] in
[14:39.180 --> 14:40.840] [*]
[14:40.840 --> 14:40.940] the
[14:40.940 --> 14:42.300] [*]
[14:42.300 --> 14:42.420] mix
[14:42.420 --> 14:42.560] of
[14:42.560 --> 14:42.620] that
[14:43.400 --> 14:43.700] Um
[14:44.020 --> 14:44.540] [*]
[14:44.540 --> 14:44.720] long
[14:44.720 --> 14:45.640] [*]
[14:45.640 --> 14:45.760] painful
[14:46.040 --> 14:46.780] It
[14:46.780 --> 14:47.620] wasn't
[14:47.620 --> 14:47.760] that
[14:47.760 --> 14:48.040] long
[14:48.040 --> 14:48.200] at
[14:48.200 --> 14:48.420] [*]
[14:48.420 --> 14:48.560] first
[14:48.640 --> 14:48.980] but
[14:48.980 --> 14:49.420] [*]
[14:49.420 --> 14:49.760] they
[14:49.760 --> 14:50.040] kept
[14:50.040 --> 14:50.320] on
[14:50.320 --> 14:50.560] [*]
[14:50.560 --> 14:50.960] adding
[14:50.960 --> 14:51.320] like
[14:51.380 --> 14:51.820] Oh
[14:51.820 --> 14:52.180] wait
[14:52.260 --> 14:52.540] could
[14:52.540 --> 14:52.640] it
[14:52.640 --> 14:52.820] also
[14:52.820 --> 14:53.060] do
[14:53.060 --> 14:53.400] this
[14:53.400 --> 14:53.680] and
[14:53.680 --> 14:54.020] this
[14:54.160 --> 14:54.280] And
[14:54.280 --> 14:54.440] so
[14:54.440 --> 14:54.520] I
[14:54.520 --> 14:54.600] had
[14:54.600 --> 14:54.700] to
[14:54.700 --> 14:54.820] keep
[14:54.820 --> 14:55.000] on
[14:55.000 --> 14:55.200] adding
[14:55.200 --> 14:55.500] onto
[14:55.500 --> 14:55.720] it
[14:55.720 --> 14:55.840] and
[14:55.840 --> 14:56.200] changing
[14:56.200 --> 14:56.580] it
[14:56.580 --> 14:57.520] [*]
[14:57.520 --> 14:57.680] in
[14:57.680 --> 14:57.800] the
[14:57.800 --> 14:57.980] middle
[14:57.980 --> 14:58.140] of
[14:58.140 --> 14:58.400] designing
[14:58.400 --> 14:58.900] it
[14:58.960 --> 14:59.240] So
[14:59.240 --> 15:01.300] [*]
[15:01.300 --> 15:01.600] yeah
[15:01.720 --> 15:03.380] [*]
[15:03.380 --> 15:04.080] Took
[15:04.080 --> 15:04.240] a
[15:04.240 --> 15:04.500] lot
[15:04.500 --> 15:04.880] longer
[15:04.880 --> 15:05.120] to
[15:05.120 --> 15:05.480] design
[15:05.480 --> 15:05.900] than
[15:05.900 --> 15:06.060] it
[15:06.060 --> 15:06.320] should
[15:06.320 --> 15:06.640] have
[15:06.640 --> 15:06.900] So
[15:06.900 --> 15:15.160] [*]
[15:15.160 --> 15:15.300] yes
[15:15.600 --> 15:19.500] [*]
[15:19.500 --> 15:19.920] we
[15:19.920 --> 15:27.920] [*]
[15:27.920 --> 15:28.080] used
[15:28.080 --> 15:28.320] it
[15:28.320 --> 15:28.440] right
[15:28.440 --> 15:28.720] away
[15:28.720 --> 15:29.060] and
[15:29.060 --> 15:29.340] we're
[15:29.340 --> 15:29.660] printing
[15:29.660 --> 15:30.140] more
[15:30.140 --> 15:30.340] for
[15:30.340 --> 15:30.560] the
[15:30.560 --> 15:31.100] rest
[15:31.100 --> 15:31.260] of
[15:31.260 --> 15:31.520] this
[15:31.520 --> 15:31.660] web
[15:31.660 --> 15:31.900] drive
[15:36.440 --> 15:47.000] [*]
[15:47.000 --> 15:47.720] No
[15:47.860 --> 15:48.040] it's
[15:48.040 --> 15:48.240] just
[15:48.240 --> 15:48.440] like
[15:48.440 --> 15:48.580] a
[15:48.580 --> 15:48.920] guard
[15:48.920 --> 15:49.240] so
[15:49.240 --> 15:49.460] that
[15:49.460 --> 15:49.580] the
[15:49.580 --> 15:49.880] swerve
[15:49.880 --> 15:50.160] drive
[15:50.160 --> 15:50.560] doesn't
[15:50.560 --> 15:50.780] get
[15:50.780 --> 15:51.680] [*]
[15:51.680 --> 15:52.040] damaged
[15:55.760 --> 15:56.460] Yeah
[15:56.460 --> 15:57.340] [*]
[15:57.340 --> 15:57.700] you
[15:57.700 --> 15:57.900] know
[15:57.900 --> 15:57.960] what
[15:57.960 --> 15:58.040] a
[15:58.040 --> 15:58.260] swerve
[15:58.260 --> 15:58.420] drive
[15:58.420 --> 15:58.660] is
[16:01.240 --> 16:01.580] [*]
[16:01.580 --> 16:02.040] So
[16:02.040 --> 16:02.820] it's
[16:02.820 --> 16:02.960] like
[16:02.960 --> 16:03.560] [*]
[16:03.560 --> 16:04.100] a
[16:04.100 --> 16:05.000] motor
[16:06.440 --> 16:07.220] [*]
[16:07.220 --> 16:07.360] Basically
[16:07.520 --> 16:07.720] it's
[16:07.720 --> 16:07.740] like
[16:07.740 --> 16:07.880] a
[16:07.880 --> 16:08.160] driving
[16:08.160 --> 16:08.500] motor
[16:08.500 --> 16:08.840] with
[16:08.840 --> 16:08.960] like
[16:08.960 --> 16:09.200] the
[16:09.200 --> 16:09.400] wheel
[16:09.400 --> 16:09.540] and
[16:09.540 --> 16:09.900] stuff
[16:10.000 --> 16:10.560] [*]
[16:10.560 --> 16:10.860] except
[16:10.860 --> 16:11.020] the
[16:11.020 --> 16:11.340] wheel
[16:11.340 --> 16:11.500] can
[16:11.500 --> 16:11.880] [*]
[16:11.880 --> 16:11.980] also
[16:11.980 --> 16:12.460] rotate
[16:12.460 --> 16:12.920] [*]
[16:12.920 --> 16:13.300] like
[16:13.300 --> 16:17.000] [*]
[16:17.000 --> 16:17.160] that
[16:17.160 --> 16:17.340] [*]
[16:17.340 --> 16:17.580] so
[16:17.580 --> 16:17.900] that
[16:17.900 --> 16:19.420] [*]
[16:19.420 --> 16:19.660] it
[16:19.660 --> 16:19.920] can
[16:19.920 --> 16:20.280] move
[16:20.280 --> 16:20.600] in
[16:20.600 --> 16:20.680] like
[16:20.680 --> 16:20.900] all
[16:20.900 --> 16:21.260] directions
[16:22.900 --> 16:23.480] So
[16:23.480 --> 16:23.800] [*]
[16:23.800 --> 16:24.320] yeah
[16:29.940 --> 16:30.880] On
[16:30.880 --> 16:31.220] a
[16:31.220 --> 16:31.480] [*]
[16:31.480 --> 16:31.620] robot
[16:31.800 --> 16:32.040] it's
[16:32.040 --> 16:32.260] like
[16:32.260 --> 16:33.740] [*]
[16:33.740 --> 16:34.200] a
[16:34.200 --> 16:34.680] drive
[16:34.680 --> 16:35.060] base
[16:35.060 --> 16:35.180] It's
[16:35.180 --> 16:35.640] like...
[16:39.520 --> 16:39.520] Yeah
[16:39.760 --> 16:40.360] it's
[16:40.360 --> 16:40.400] like
[16:40.400 --> 16:40.500] a
[16:40.500 --> 16:40.920] flat
[16:40.920 --> 16:41.340] [*]
[16:41.340 --> 16:41.500] board
[16:41.500 --> 16:41.740] [*]
[16:41.740 --> 16:42.060] and
[16:42.060 --> 16:42.280] like
[16:42.280 --> 16:42.420] in
[16:42.420 --> 16:42.640] each
[16:42.640 --> 16:42.740] of
[16:42.740 --> 16:42.900] the
[16:42.900 --> 16:43.180] corners
[16:49.080 --> 16:49.620] Yeah
[16:50.200 --> 16:51.100] Because
[16:51.100 --> 16:51.360] they're
[16:51.360 --> 16:51.580] wheels
[16:51.580 --> 16:52.100] and
[16:52.100 --> 16:52.880] yeah
[16:53.000 --> 16:53.100] they
[16:53.100 --> 16:53.280] spin
[16:53.280 --> 16:53.480] like
[16:53.480 --> 16:53.720] normal
[16:53.720 --> 16:54.000] wheels
[16:54.060 --> 16:54.280] but
[16:54.280 --> 16:54.460] they
[16:54.460 --> 16:54.760] also
[16:54.760 --> 16:55.080] [*]
[16:55.080 --> 16:55.340] turn
[16:55.340 --> 16:56.400] like
[16:56.400 --> 16:56.620] that
[16:56.620 --> 16:58.300] [*]
[16:58.300 --> 16:58.880] because
[16:58.880 --> 16:59.020] it
[16:59.020 --> 16:59.180] has
[16:59.180 --> 16:59.480] multiple
[16:59.480 --> 16:59.900] motors
[16:59.900 --> 17:00.340] on
[17:00.340 --> 17:00.600] it
[17:00.600 --> 17:00.960] so
[17:00.960 --> 17:01.620] [*]
[17:01.620 --> 17:02.100] that
[17:02.100 --> 17:02.260] it
[17:02.260 --> 17:02.400] can
[17:02.400 --> 17:02.480] move
[17:02.480 --> 17:02.600] in
[17:02.600 --> 17:02.740] all
[17:02.740 --> 17:03.020] directions
[17:17.480 --> 17:17.480] Yeah
[17:17.480 --> 17:17.960] [*]
[17:17.960 --> 17:18.100] Both
[17:20.240 --> 17:20.240] We...
[17:20.240 --> 17:20.520] It's
[17:20.520 --> 17:20.520] really
[17:20.520 --> 17:20.520] complicated
[17:20.520 --> 17:20.520] because
[17:20.520 --> 17:20.520] there's
[17:20.520 --> 17:20.520] like
[17:20.520 --> 17:20.520] multiple
[17:20.520 --> 17:21.840] [*]
[17:21.840 --> 17:22.140] pieces
[17:22.140 --> 17:22.420] [*]
[17:22.420 --> 17:22.580] on
[17:22.580 --> 17:22.720] it
[17:22.800 --> 17:22.940] but
[17:22.940 --> 17:23.120] [*]
[17:23.120 --> 17:23.240] basically
[17:23.240 --> 17:23.540] my
[17:23.540 --> 17:23.820] simple
[17:23.820 --> 17:24.020] way
[17:24.020 --> 17:24.240] is
[17:24.240 --> 17:24.880] there's
[17:24.880 --> 17:24.960] a
[17:24.960 --> 17:25.220] radio
[17:25.220 --> 17:25.380] on
[17:25.380 --> 17:25.500] [*]
[17:25.500 --> 17:25.660] it
[17:26.380 --> 17:26.760] It
[17:26.760 --> 17:27.060] connects
[17:27.060 --> 17:27.320] to
[17:27.320 --> 17:28.120] the
[17:28.120 --> 17:28.380] computer
[17:28.380 --> 17:28.500] You
[17:28.500 --> 17:28.660] enable
[17:28.660 --> 17:29.140] [*]
[17:29.140 --> 17:29.240] it
[17:29.240 --> 17:29.360] and
[17:29.360 --> 17:29.720] then
[17:29.720 --> 17:30.140] you
[17:30.140 --> 17:30.300] have
[17:30.300 --> 17:30.420] a
[17:30.420 --> 17:30.700] controller
[17:31.200 --> 17:31.520] And
[17:31.520 --> 17:31.860] you
[17:31.860 --> 17:32.080] and
[17:32.080 --> 17:32.080] the
[17:32.080 --> 17:32.260] programers
[17:32.260 --> 17:32.260] or
[17:32.260 --> 17:32.260] software
[17:32.260 --> 17:32.260] people...
[17:32.260 --> 17:32.820] the
[17:32.820 --> 17:33.180] programers
[17:33.180 --> 17:33.180] are
[17:33.180 --> 17:33.180] software
[17:33.180 --> 17:33.180] people
[17:33.180 --> 17:33.180] and
[17:33.180 --> 17:33.180] they
[17:33.180 --> 17:33.180] maintain
[17:33.180 --> 17:33.180] the
[17:33.180 --> 17:33.180] computer
[17:33.180 --> 17:33.460] And
[17:33.460 --> 17:33.460] then
[17:33.460 --> 17:33.460] if
[17:33.460 --> 17:33.460] you
[17:33.460 --> 17:33.460] boycott
[17:33.460 --> 17:33.580] some
[17:33.580 --> 17:33.580] of
[17:33.580 --> 17:33.820] their
[17:33.820 --> 17:33.980] software
[17:33.980 --> 17:33.980] then
[17:33.980 --> 17:34.160] there's
[17:34.160 --> 17:34.240] no
[17:34.240 --> 17:34.240] audio
[17:34.240 --> 17:34.240] espera
[17:34.240 --> 17:34.240] right
[17:35.240 --> 17:35.240] Yes
[17:35.240 --> 17:35.520] Yeah
[17:35.520 --> 17:35.520] Can
[17:35.520 --> 17:35.540] you
[17:35.540 --> 17:35.540] share
[17:35.540 --> 17:35.660] how
[17:35.660 --> 17:35.660] you
[17:35.660 --> 17:35.660] and
[17:35.660 --> 17:35.660] your
[17:35.660 --> 17:35.680] self
[17:35.680 --> 17:35.880] work
[17:35.880 --> 17:36.140] tomorrow
[17:36.140 --> 17:36.320] that
[17:36.320 --> 17:36.480] in
[17:36.480 --> 17:37.340] a
[17:37.340 --> 17:37.340] moment
[17:37.340 --> 17:37.380] Yeah
[17:37.380 --> 17:37.520] um
[17:37.520 --> 17:38.040] [*]
[17:38.040 --> 17:38.340] we'll
[17:38.340 --> 17:38.460] put
[17:38.460 --> 17:38.760] in
[17:38.760 --> 17:39.020] [*]
[17:39.020 --> 17:39.160] different
[17:39.160 --> 17:39.620] they
[17:39.620 --> 17:39.980] will
[17:39.980 --> 17:40.480] have
[17:40.480 --> 17:41.020] [*]
[17:41.020 --> 17:41.500] programmed
[17:41.500 --> 17:41.880] different
[17:41.880 --> 17:42.200] inputs
[17:42.200 --> 17:42.600] for
[17:42.600 --> 17:42.880] it
[17:42.880 --> 17:43.100] [*]
[17:43.100 --> 17:43.260] and
[17:43.260 --> 17:44.100] [*]
[17:44.100 --> 17:44.760] yeah
[17:59.700 --> 17:59.700] yes
[18:06.440 --> 18:12.280] [*]
[18:12.280 --> 18:12.400] no
[18:12.400 --> 18:12.640] [*]
[18:12.640 --> 18:12.740] problem
