/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[06:39.240 --> 06:39.760] occasionally
[06:39.760 --> 06:40.040] write
[06:40.040 --> 06:40.220] things
[06:40.220 --> 06:40.520] down
[06:40.520 --> 06:40.700] but
[06:40.700 --> 06:41.380] that's
[06:41.380 --> 06:41.520] not
[06:41.520 --> 06:41.900] usually
[06:41.900 --> 06:42.100] my
[06:42.100 --> 06:42.340] way
[06:42.340 --> 06:42.480] of
[06:42.480 --> 06:42.780] dealing
[06:42.780 --> 06:43.000] with
[06:43.000 --> 06:43.240] that
[06:55.880 --> 06:55.940] [*]
[06:55.940 --> 06:56.760] In
[06:56.760 --> 06:56.880] my
[06:56.880 --> 06:57.220] friends
[07:00.180 --> 07:00.280] I'd
[07:00.280 --> 07:00.460] say
[07:00.460 --> 07:00.660] that
[07:00.660 --> 07:00.800] on
[07:00.800 --> 07:00.900] the
[07:00.900 --> 07:01.060] whole
[07:01.120 --> 07:01.220] my
[07:01.220 --> 07:01.440] social
[07:01.440 --> 07:01.780] circle
[07:01.780 --> 07:02.220] has
[07:02.220 --> 07:03.140] expanded
[07:03.140 --> 07:03.460] a
[07:03.460 --> 07:03.680] lot
[07:03.680 --> 07:03.840] over
[07:03.840 --> 07:04.020] that
[07:04.020 --> 07:04.300] time
[07:05.180 --> 07:05.440] [*]
[07:05.440 --> 07:05.800] And
[07:05.800 --> 07:06.200] I've
[07:06.200 --> 07:06.380] gotten
[07:06.380 --> 07:06.700] better
[07:06.700 --> 07:07.580] at...
[07:07.860 --> 07:08.580] figuring
[07:08.580 --> 07:09.120] out
[07:09.120 --> 07:09.560] who
[07:09.560 --> 07:09.780] are
[07:09.780 --> 07:09.880] the
[07:09.880 --> 07:10.000] kind
[07:10.000 --> 07:10.120] of
[07:10.120 --> 07:10.300] people
[07:10.300 --> 07:10.540] that
[07:10.540 --> 07:10.840] I'm
[07:10.840 --> 07:11.000] going
[07:11.000 --> 07:11.180] to
[07:11.180 --> 07:11.460] genuinely
[07:11.460 --> 07:11.820] enjoy
[07:11.820 --> 07:12.240] spending
[07:12.240 --> 07:12.560] time
[07:12.560 --> 07:12.820] with
[07:12.820 --> 07:13.180] [*]
[07:13.180 --> 07:13.440] and
[07:13.440 --> 07:13.480] [*]
[07:13.480 --> 07:13.720] who
[07:13.720 --> 07:13.820] are
[07:13.820 --> 07:14.060] people
[07:14.060 --> 07:14.400] that
[07:14.400 --> 07:14.720] might
[07:14.720 --> 07:15.120] seem
[07:15.120 --> 07:15.400] like
[07:15.400 --> 07:15.720] they'd
[07:15.720 --> 07:15.860] be
[07:15.860 --> 07:16.160] fun
[07:16.160 --> 07:16.220] in
[07:16.220 --> 07:16.360] the
[07:16.360 --> 07:16.560] moment
[07:16.640 --> 07:17.180] but
[07:17.180 --> 07:17.460] [*]
[07:17.460 --> 07:17.580] ultimately
[07:17.580 --> 07:17.880] I'm
[07:17.880 --> 07:18.000] not
[07:18.000 --> 07:18.140] really
[07:18.140 --> 07:18.360] able
[07:18.360 --> 07:18.540] to
[07:18.540 --> 07:18.740] forge
[07:18.740 --> 07:19.040] a
[07:19.040 --> 07:19.920] long-lasting
[07:19.920 --> 07:20.240] connection
[07:20.240 --> 07:20.600] with
[07:33.620 --> 07:34.520] I'd
[07:34.520 --> 07:34.640] say
[07:34.640 --> 07:34.800] less
[07:34.800 --> 07:35.100] that
[07:35.100 --> 07:35.260] and
[07:35.260 --> 07:35.520] it's
[07:35.520 --> 07:35.660] more
[07:35.660 --> 07:35.920] that
[07:35.920 --> 07:36.780] [*]
[07:36.780 --> 07:37.260] I've
[07:37.260 --> 07:37.600] been...
[07:37.860 --> 07:38.420] able
[07:38.420 --> 07:38.680] to
[07:38.680 --> 07:38.900] better
[07:38.900 --> 07:39.260] deal
[07:39.260 --> 07:39.740] with...
[07:42.760 --> 07:43.320] people
[07:43.320 --> 07:43.520] that
[07:43.520 --> 07:43.640] I
[07:43.640 --> 07:43.740] may
[07:43.740 --> 07:43.900] not
[07:43.900 --> 07:44.280] necessarily
[07:44.280 --> 07:44.560] get
[07:44.560 --> 07:44.780] along
[07:44.780 --> 07:44.960] with
[07:44.960 --> 07:45.060] as
[07:45.060 --> 07:45.340] well
[07:45.340 --> 07:45.580] and
[07:45.580 --> 07:45.900] still
[07:45.900 --> 07:46.120] [*]
[07:46.120 --> 07:46.480] bring
[07:46.480 --> 07:46.680] them
[07:46.680 --> 07:46.900] into
[07:46.900 --> 07:47.060] my
[07:47.060 --> 07:47.280] social
[07:47.280 --> 07:47.660] circle
[07:47.900 --> 07:48.380] But
[07:48.380 --> 07:48.680] I'm
[07:48.680 --> 07:49.120] able
[07:49.120 --> 07:49.260] to
[07:49.260 --> 07:49.400] get
[07:49.400 --> 07:49.540] much
[07:49.540 --> 07:49.940] closer
[07:49.940 --> 07:50.120] to
[07:50.120 --> 07:50.360] people
[07:50.360 --> 07:50.580] that
[07:50.580 --> 07:50.700] I
[07:50.700 --> 07:51.200] actually
[07:51.200 --> 07:51.680] [*]
[07:51.680 --> 07:51.960] identify
[07:51.960 --> 07:52.340] well
[07:52.340 --> 07:52.600] with
[07:52.600 --> 07:52.820] and
[07:52.820 --> 07:53.160] I'm
[07:53.160 --> 07:53.320] able
[07:53.320 --> 07:53.580] to
[07:53.580 --> 07:54.080] [*]
[07:54.080 --> 07:54.320] talk
[07:54.320 --> 07:54.600] to
[07:54.600 --> 07:54.720] about
[07:54.720 --> 07:55.040] things
[07:55.080 --> 07:55.220] you
[07:55.220 --> 07:55.360] know
[08:07.860 --> 08:08.860] It's
[08:08.860 --> 08:09.000] been
[08:09.000 --> 08:09.340] fairly
[08:09.340 --> 08:09.800] consistent
[08:09.920 --> 08:10.800] [*]
[08:10.800 --> 08:11.360] I'd
[08:11.360 --> 08:11.580] say
[08:13.860 --> 08:14.660] I'm
[08:14.660 --> 08:14.780] not
[08:14.780 --> 08:15.080] quite
[08:15.080 --> 08:15.360] [*]
[08:15.360 --> 08:15.480] sure
[08:15.480 --> 08:16.200] [*]
[08:16.200 --> 08:16.620] where
[08:16.620 --> 08:16.740] I
[08:16.740 --> 08:16.940] can
[08:16.940 --> 08:17.080] think
[08:17.080 --> 08:17.220] of
[08:17.220 --> 08:17.540] specifically
[08:17.540 --> 08:17.840] off
[08:17.840 --> 08:17.940] the
[08:17.940 --> 08:18.080] top
[08:18.080 --> 08:18.200] of
[08:18.200 --> 08:18.340] my
[08:18.340 --> 08:18.520] head
[08:18.860 --> 08:19.820] [*]
[08:19.820 --> 08:20.180] but
[08:20.180 --> 08:20.780] fairly
[08:20.780 --> 08:21.160] positive
[08:21.340 --> 08:21.580] fairly
[08:21.580 --> 08:21.940] consistent
[08:33.860 --> 08:34.320] Well
[08:34.480 --> 08:34.820] in
[08:34.820 --> 08:34.940] the
[08:34.940 --> 08:35.160] short
[08:35.160 --> 08:35.400] term
[08:35.460 --> 08:35.880] I
[08:35.880 --> 08:36.100] want
[08:36.100 --> 08:36.560] to...
[08:36.860 --> 08:37.300] [*]
[08:37.300 --> 08:37.900] obviously
[08:37.900 --> 08:38.320] graduate
[08:38.320 --> 08:38.800] high
[08:38.800 --> 08:39.180] school
[08:39.660 --> 08:40.340] go
[08:40.340 --> 08:40.580] [*]
[08:40.580 --> 08:40.700] to
[08:40.700 --> 08:40.900] at
[08:40.900 --> 08:41.140] least
[08:41.140 --> 08:41.240] a
[08:41.240 --> 08:41.460] four-year
[08:41.460 --> 08:42.340] university
[08:42.660 --> 08:43.220] find
[08:43.220 --> 08:43.420] a
[08:43.420 --> 08:43.580] career
[08:43.580 --> 08:43.800] path
[08:43.800 --> 08:43.900] that
[08:43.900 --> 08:44.060] I
[08:44.060 --> 08:44.300] enjoy
[08:44.660 --> 08:45.100] get
[08:45.100 --> 08:45.240] a
[08:45.240 --> 08:45.520] degree
[08:45.660 --> 08:45.920] probably
[08:45.920 --> 08:46.040] [*]
[08:46.040 --> 08:46.420] get
[08:46.420 --> 08:46.560] a
[08:46.560 --> 08:47.360] post-graduate
[08:47.360 --> 08:47.700] degree
[08:47.700 --> 08:48.000] again
[08:48.000 --> 08:48.740] or
[08:48.740 --> 08:49.060] probably
[08:49.060 --> 08:49.240] get
[08:49.240 --> 08:49.320] a
[08:49.320 --> 08:49.740] post-graduate
[08:49.740 --> 08:50.060] degree
[08:50.060 --> 08:50.280] either
[08:50.280 --> 08:50.560] a
[08:50.560 --> 08:50.880] master's
[08:50.880 --> 08:50.980] or
[08:50.980 --> 08:51.100] a
[08:51.100 --> 08:51.440] PhD
[08:51.660 --> 08:53.220] [*]
[08:53.220 --> 08:53.380] and
[08:53.380 --> 08:53.440] [*]
[08:53.440 --> 08:53.860] probably
[08:53.860 --> 08:54.200] work
[08:54.200 --> 08:54.780] [*]
[08:54.780 --> 08:54.880] in
[08:54.880 --> 08:55.420] [*]
[08:55.420 --> 08:55.600] some
[08:55.600 --> 08:55.840] field
[08:55.840 --> 08:56.080] relating
[08:56.080 --> 08:56.320] to
[08:56.320 --> 08:56.500] science
[08:56.500 --> 08:56.640] or
[08:56.640 --> 08:56.940] medicine
[08:59.660 --> 09:00.400] But
[09:00.400 --> 09:00.580] in
[09:00.580 --> 09:00.700] the
[09:00.700 --> 09:00.920] long
[09:00.920 --> 09:01.240] term
[09:01.660 --> 09:02.360] I
[09:02.360 --> 09:02.600] think
[09:02.600 --> 09:02.820] that
[09:02.820 --> 09:03.320] what's
[09:03.320 --> 09:03.680] ultimately
[09:03.680 --> 09:04.100] really
[09:04.100 --> 09:04.660] important
[09:04.660 --> 09:04.960] to
[09:04.960 --> 09:05.140] me
[09:05.140 --> 09:06.020] [*]
[09:06.020 --> 09:06.480] is...
[09:08.660 --> 09:10.160] actually
[09:10.320 --> 09:10.400] I
[09:10.400 --> 09:10.480] might
[09:10.480 --> 09:10.560] come
[09:10.560 --> 09:10.720] back
[09:10.720 --> 09:10.840] to
[09:10.840 --> 09:10.980] that
[09:33.660 --> 09:34.520] On
[09:34.520 --> 09:35.180] [*]
[09:35.180 --> 09:35.620] the
[09:35.620 --> 09:36.060] [*]
[09:36.060 --> 09:36.160] whole
[09:36.160 --> 09:36.400] I'm
[09:36.400 --> 09:36.540] pretty
[09:36.540 --> 09:36.900] [*]
[09:36.900 --> 09:37.340] optimistic
[09:37.340 --> 09:37.600] for
[09:37.600 --> 09:37.900] how
[09:37.900 --> 09:38.260] happy
[09:38.260 --> 09:38.460] I'm
[09:38.460 --> 09:38.540] going
[09:38.540 --> 09:38.640] to
[09:38.640 --> 09:38.720] be
[09:38.720 --> 09:38.920] later
[09:38.920 --> 09:39.020] in
[09:39.020 --> 09:39.240] life
[09:39.660 --> 09:40.260] [*]
[09:40.260 --> 09:40.380] I
[09:40.380 --> 09:41.180] think
[09:41.180 --> 09:41.500] that
[09:41.500 --> 09:42.080] maintaining
[09:42.080 --> 09:42.520] relationships
[09:42.520 --> 09:42.960] with
[09:42.960 --> 09:43.060] other
[09:43.060 --> 09:43.340] people
[09:43.340 --> 09:43.480] is
[09:43.480 --> 09:43.740] [*]
[09:43.740 --> 09:43.880] ultimately
[09:43.880 --> 09:44.480] what
[09:44.480 --> 09:44.760] makes
[09:44.760 --> 09:45.080] people
[09:45.080 --> 09:45.200] the
[09:45.200 --> 09:45.400] most
[09:45.400 --> 09:45.720] happy
[09:46.660 --> 09:47.240] And
[09:47.240 --> 09:47.520] it's
[09:47.520 --> 09:47.780] just
[09:47.780 --> 09:48.780] [*]
[09:48.780 --> 09:48.900] maintaining
[09:48.900 --> 09:49.260] that
[09:49.260 --> 09:49.600] community
[09:49.600 --> 09:49.980] and
[09:49.980 --> 09:50.420] those
[09:50.420 --> 09:50.740] friendships
[09:50.740 --> 09:50.980] and
[09:50.980 --> 09:51.340] relationships
[09:52.940 --> 09:52.940] sometimes
[09:52.940 --> 09:53.340] even
[09:53.340 --> 09:53.580] across
[09:53.580 --> 09:53.960] space
[09:53.960 --> 09:54.140] if
[09:54.140 --> 09:54.500] necessary
[09:55.660 --> 09:56.500] [*]
[09:56.500 --> 09:56.940] to
[09:56.940 --> 09:57.140] make
[09:57.140 --> 09:57.360] sure
[09:57.360 --> 09:57.480] that
[09:57.480 --> 09:57.580] you
[09:57.580 --> 09:57.820] have
[09:57.820 --> 09:57.980] that
[09:57.980 --> 09:58.260] community
[09:58.260 --> 09:58.400] of
[09:58.400 --> 09:58.680] people
[09:58.680 --> 09:58.840] that
[09:58.840 --> 09:58.920] you
[09:58.920 --> 09:59.080] can
[09:59.080 --> 09:59.300] rely
[09:59.300 --> 09:59.660] on
[10:05.700 --> 10:09.180] [*]
[10:09.180 --> 10:10.040] Fairly
[10:10.040 --> 10:10.360] consistent
[10:10.360 --> 10:10.980] [*]
[10:10.980 --> 10:11.440] Most
[10:11.440 --> 10:12.280] of
[10:12.280 --> 10:12.460] my
[10:12.460 --> 10:12.780] friends
[10:12.780 --> 10:13.060] I
[10:13.060 --> 10:13.640] haven't
[10:13.640 --> 10:13.860] been
[10:13.860 --> 10:14.640] [*]
[10:14.640 --> 10:14.780] friends
[10:14.780 --> 10:14.960] [*]
[10:14.960 --> 10:15.140] with
[10:15.140 --> 10:15.280] for
[10:15.280 --> 10:15.460] more
[10:15.460 --> 10:15.660] than
[10:15.660 --> 10:15.760] a
[10:15.760 --> 10:15.980] few
[10:15.980 --> 10:16.260] years
[10:16.260 --> 10:16.520] although
[10:16.520 --> 10:17.060] that's
[10:17.060 --> 10:17.300] just
[10:17.300 --> 10:17.620] because
[10:17.620 --> 10:18.140] probably
[10:18.140 --> 10:18.300] of
[10:18.300 --> 10:18.600] [*]
[10:18.600 --> 10:18.760] COVID
[10:18.760 --> 10:19.480] and
[10:19.480 --> 10:19.700] then
[10:19.700 --> 10:20.460] also
[10:20.460 --> 10:20.640] the
[10:20.640 --> 10:20.800] start
[10:20.800 --> 10:20.880] of
[10:20.880 --> 10:21.020] high
[10:21.020 --> 10:21.280] school
[10:21.280 --> 10:21.960] But
[10:21.960 --> 10:22.280] the
[10:22.280 --> 10:22.540] ones
[10:22.540 --> 10:22.680] that
[10:22.680 --> 10:22.900] I've
[10:22.900 --> 10:23.100] made
[10:23.100 --> 10:23.420] since
[10:23.420 --> 10:23.700] then
[10:23.700 --> 10:23.820] have
[10:23.820 --> 10:23.960] [*]
[10:23.960 --> 10:24.120] been
[10:24.120 --> 10:24.640] [*]
[10:24.640 --> 10:24.780] my
[10:24.780 --> 10:24.840] [*]
[10:24.840 --> 10:25.080] friends
[10:25.080 --> 10:25.480] and
[10:25.480 --> 10:25.800] I've
[10:25.800 --> 10:25.940] been
[10:25.940 --> 10:26.100] on
[10:26.100 --> 10:26.300] [*]
[10:26.300 --> 10:26.460] positive
[10:26.460 --> 10:26.700] [*]
[10:26.700 --> 10:26.860] relations
[10:26.860 --> 10:27.220] with
[10:27.220 --> 10:27.340] [*]
[10:27.340 --> 10:27.800] pretty
[10:27.800 --> 10:28.080] much
[10:28.080 --> 10:28.220] ever
[10:28.220 --> 10:28.480] since
[10:35.500 --> 10:35.540] I'd
[10:35.540 --> 10:35.720] say
[10:35.720 --> 10:36.040] maintaining
[10:36.040 --> 10:36.280] a
[10:36.280 --> 10:36.460] good
[10:36.460 --> 10:36.660] number
[10:36.660 --> 10:36.780] of
[10:36.780 --> 10:36.940] those
[10:36.940 --> 10:37.260] friendships
[10:37.260 --> 10:37.660] into
[10:37.660 --> 10:37.940] adulthood
[10:37.940 --> 10:38.260] Yeah
[10:38.660 --> 10:38.920] Yeah
[10:39.660 --> 10:39.860] [*]
[10:39.860 --> 10:40.120] Yeah
[10:40.700 --> 10:41.120] [*]
[10:41.120 --> 10:41.380] Yeah
[10:41.720 --> 10:42.180] Yeah
[10:42.740 --> 10:43.260] Yeah
[10:43.720 --> 10:43.900] Yeah
[10:44.720 --> 10:45.080] Yeah
[10:45.660 --> 10:45.980] Yeah
[10:46.700 --> 10:47.120] Yeah
[10:47.660 --> 10:47.920] Yeah
[10:48.720 --> 10:48.880] [*]
[10:48.880 --> 10:49.320] Yeah
[10:49.720 --> 10:49.860] [*]
[10:49.860 --> 10:49.980] Yeah
[10:50.700 --> 10:51.100] Yeah
[10:51.720 --> 10:52.160] Yeah
[10:52.720 --> 10:53.020] [*]
[10:53.020 --> 10:53.120] Yeah
[10:53.700 --> 10:53.940] Yeah
[10:54.720 --> 10:55.060] Yeah
[10:55.660 --> 10:56.080] Yeah
[10:56.700 --> 10:56.980] Yeah
[11:00.660 --> 11:01.140] [*]
[11:01.140 --> 11:01.640] In
[11:01.640 --> 11:01.820] my
[11:01.820 --> 11:02.020] [*]
[11:02.020 --> 11:02.200] community
[11:02.360 --> 11:02.940] I'm
[11:02.940 --> 11:03.460] not
[11:03.460 --> 11:03.880] entirely
[11:03.880 --> 11:04.340] sure
[11:04.340 --> 11:04.660] how
[11:04.660 --> 11:04.840] to
[11:04.840 --> 11:05.040] answer
[11:05.040 --> 11:05.240] that
[11:05.240 --> 11:05.700] [*]
[11:05.700 --> 11:06.120] Mostly
[11:06.120 --> 11:06.380] [*]
[11:06.380 --> 11:06.660] because
[11:06.660 --> 11:07.040] what
[11:07.040 --> 11:07.220] I
[11:07.220 --> 11:07.400] would
[11:07.400 --> 11:07.640] consider
[11:07.640 --> 11:07.880] to
[11:07.880 --> 11:08.000] be
[11:08.000 --> 11:08.220] my
[11:08.220 --> 11:08.520] [*]
[11:08.520 --> 11:08.720] community
[11:08.720 --> 11:09.080] [*]
[11:09.080 --> 11:09.280] has
[11:09.280 --> 11:09.480] kind
[11:09.480 --> 11:09.640] of
[11:09.640 --> 11:09.800] changed
[11:09.800 --> 11:10.100] [*]
[11:10.100 --> 11:10.280] over
[11:10.280 --> 11:10.500] time
[11:12.660 --> 11:13.760] Just
[11:13.760 --> 11:13.960] in
[11:13.960 --> 11:14.220] terms
[11:14.220 --> 11:14.500] as
[11:14.500 --> 11:15.060] I've
[11:15.060 --> 11:15.580] drifted
[11:15.580 --> 11:15.680] as
[11:15.680 --> 11:15.880] a
[11:15.880 --> 11:16.060] person
[11:16.060 --> 11:16.440] in
[11:16.440 --> 11:17.000] terms
[11:17.000 --> 11:17.160] of
[11:17.160 --> 11:17.320] my
[11:17.320 --> 11:17.640] interests
[11:17.760 --> 11:18.060] in
[11:18.060 --> 11:18.300] terms
[11:18.300 --> 11:18.500] [*]
[11:18.500 --> 11:18.620] of
[11:18.620 --> 11:18.980] where
[11:18.980 --> 11:19.160] I
[11:19.160 --> 11:19.560] live
[11:19.660 --> 11:20.020] and
[11:20.020 --> 11:20.960] [*]
[11:20.960 --> 11:21.100] also
[11:21.100 --> 11:21.260] just
[11:21.260 --> 11:21.400] in
[11:21.400 --> 11:21.560] terms
[11:21.560 --> 11:21.700] of
[11:21.700 --> 11:21.880] what
[11:21.880 --> 11:21.980] I
[11:21.980 --> 11:22.240] think
[11:22.240 --> 11:22.460] of
[11:22.460 --> 11:22.560] it
[11:22.560 --> 11:22.640] as
[11:22.640 --> 11:22.640] a
[11:22.640 --> 11:22.640] community
[11:22.660 --> 11:22.980] whether
[11:22.980 --> 11:23.260] [*]
[11:23.260 --> 11:23.600] it's
[11:23.600 --> 11:23.900] the
[11:23.900 --> 11:24.500] [*]
[11:24.500 --> 11:24.840] community
[11:24.840 --> 11:25.060] that
[11:25.060 --> 11:25.320] I
[11:25.320 --> 11:25.520] live
[11:25.520 --> 11:25.640] in
[11:25.640 --> 11:25.640] or
[11:25.640 --> 11:25.640] if
[11:25.640 --> 11:25.640] it's
[11:25.640 --> 11:25.640] a
[11:25.640 --> 11:25.640] community
[11:25.640 --> 11:25.640] of
[11:25.640 --> 11:25.640] people
[11:26.620 --> 11:26.620] that
[11:26.620 --> 11:26.620] I
[11:26.620 --> 11:26.620] like
[11:26.660 --> 11:27.000] people
[11:27.000 --> 11:27.440] that
[11:27.440 --> 11:27.600] have
[11:27.600 --> 11:27.920] similar
[11:27.920 --> 11:28.260] interests
[11:28.260 --> 11:28.480] to
[11:28.480 --> 11:28.640] me
[11:28.720 --> 11:29.060] [*]
[11:29.060 --> 11:29.300] you
[11:29.300 --> 11:29.700] know
[11:29.780 --> 11:29.880] et
[11:29.880 --> 11:30.080] cetera
[11:39.040 --> 11:39.480] [*]
[11:39.480 --> 11:39.880] Yeah
[11:54.020 --> 11:54.020] Um
[11:54.240 --> 11:54.660] in
[11:54.660 --> 11:54.800] the
[11:54.800 --> 11:55.200] country
[11:55.320 --> 11:55.820] I'm
[11:55.840 --> 11:56.740] [*]
[11:56.740 --> 11:57.200] I
[11:57.200 --> 11:58.160] don't
[11:58.160 --> 11:58.220] want
[11:58.220 --> 11:58.340] to
[11:58.340 --> 11:58.560] make
[11:58.560 --> 11:58.800] broad
[11:58.800 --> 11:59.240] sweeping
[11:59.240 --> 11:59.520] [*]
[11:59.520 --> 11:59.700] statements
[11:59.880 --> 12:00.080] uh
[12:00.180 --> 12:00.480] mostly
[12:00.480 --> 12:00.820] because
[12:00.820 --> 12:01.740] I'm
[12:01.740 --> 12:02.040] only
[12:02.040 --> 12:02.300] 15
[12:02.500 --> 12:02.680] So
[12:02.680 --> 12:02.760] my
[12:02.760 --> 12:03.080] memory
[12:03.080 --> 12:03.580] [*]
[12:03.580 --> 12:03.720] of
[12:03.720 --> 12:04.020] [*]
[12:04.020 --> 12:04.220] like
[12:04.220 --> 12:04.440] [*]
[12:04.440 --> 12:04.620] political
[12:04.620 --> 12:05.020] issues
[12:05.020 --> 12:05.520] doesn't
[12:05.520 --> 12:05.600] go
[12:05.600 --> 12:05.820] back
[12:05.820 --> 12:06.080] that
[12:06.080 --> 12:06.300] far
[12:06.360 --> 12:07.160] [*]
[12:07.160 --> 12:07.400] Um
[12:08.920 --> 12:09.700] but
[12:09.700 --> 12:09.820] I
[12:09.820 --> 12:09.960] would
[12:09.960 --> 12:10.120] say
[12:10.200 --> 12:10.380] um
[12:10.420 --> 12:10.420] I
[12:10.420 --> 12:10.420] don't
[12:10.420 --> 12:10.420] want
[12:10.420 --> 12:10.420] to
[12:10.420 --> 12:10.440] make
[12:10.440 --> 12:10.440] broad
[12:10.440 --> 12:10.440] sweeping
[12:10.440 --> 12:10.440] statements
[12:10.440 --> 12:10.440] uh
[12:10.440 --> 12:10.440] mostly
[12:10.440 --> 12:10.440] because
[12:10.440 --> 12:10.500] I
[12:10.500 --> 12:10.500] would
[12:10.500 --> 12:10.500] say
[12:10.500 --> 12:10.500] that
[12:10.500 --> 12:10.500] it's
[12:10.500 --> 12:10.700] definitely
[12:10.700 --> 12:10.980] much
[12:10.980 --> 12:11.320] more
[12:11.320 --> 12:12.120] polarized
[12:12.460 --> 12:12.780] Um
[12:13.080 --> 12:14.020] [*]
[12:14.020 --> 12:14.360] politically
[12:14.360 --> 12:14.900] speaking
[12:15.060 --> 12:15.520] it's
[12:15.520 --> 12:15.600] a
[12:15.600 --> 12:15.800] lot
[12:15.800 --> 12:16.060] less
[12:16.060 --> 12:16.360] open
[12:16.360 --> 12:16.560] to
[12:16.560 --> 12:16.700] new
[12:16.700 --> 12:17.040] perspectives
[12:17.040 --> 12:17.180] [*]
[12:17.180 --> 12:17.600] and
[12:17.600 --> 12:18.340] [*]
[12:18.340 --> 12:18.720] it's
[12:18.720 --> 12:19.420] [*]
[12:19.420 --> 12:19.740] seems
[12:19.740 --> 12:19.860] to
[12:19.860 --> 12:20.000] me
[12:20.000 --> 12:20.080] at
[12:20.080 --> 12:20.220] least
[12:20.220 --> 12:20.300] to
[12:20.300 --> 12:20.520] be
[12:20.520 --> 12:20.860] a
[12:20.860 --> 12:21.080] lot
[12:21.080 --> 12:21.260] more
[12:21.260 --> 12:21.700] fearful
[12:21.700 --> 12:21.900] and
[12:21.900 --> 12:22.200] closed
[12:22.200 --> 12:22.460] off
[12:22.460 --> 12:22.640] of
[12:22.640 --> 12:22.860] people
[12:22.860 --> 12:23.140] that
[12:23.140 --> 12:23.360] are
[12:23.360 --> 12:23.720] different
[12:23.720 --> 12:23.940] to
[12:23.940 --> 12:24.100] you
[12:39.460 --> 12:43.260] [*]
[12:43.260 --> 12:43.600] I
[12:43.600 --> 12:43.880] think
[12:43.880 --> 12:44.080] that
[12:44.080 --> 12:44.160] in
[12:44.160 --> 12:44.300] more
[12:44.300 --> 12:44.560] recent
[12:44.560 --> 12:44.820] years
[12:44.860 --> 12:45.060] it's
[12:45.060 --> 12:45.240] been
[12:45.240 --> 12:45.800] [*]
[12:45.800 --> 12:45.920] a
[12:45.920 --> 12:46.180] [*]
[12:46.180 --> 12:46.300] lot
[12:46.300 --> 12:46.420] to
[12:46.420 --> 12:46.560] do
[12:46.560 --> 12:46.800] with
[12:46.800 --> 12:47.160] social
[12:47.160 --> 12:47.540] media
[12:47.540 --> 12:47.700] and
[12:47.700 --> 12:47.820] the
[12:47.820 --> 12:48.120] internet
[12:48.120 --> 12:48.700] um
[12:49.060 --> 12:49.500] [*]
[12:49.500 --> 12:49.940] with
[12:49.940 --> 12:50.080] [*]
[12:50.080 --> 12:50.340] creating
[12:50.340 --> 12:50.720] online
[12:50.720 --> 12:51.160] spaces
[12:51.160 --> 12:51.520] that
[12:51.520 --> 12:51.780] are
[12:51.780 --> 12:52.180] [*]
[12:52.180 --> 12:52.740] closed
[12:52.740 --> 12:53.220] off
[12:53.220 --> 12:53.460] to
[12:53.460 --> 12:53.960] [*]
[12:53.960 --> 12:54.140] specific
[12:54.140 --> 12:54.520] groups
[12:54.520 --> 12:54.660] of
[12:54.660 --> 12:54.920] people
[12:54.920 --> 12:55.120] as
[12:55.120 --> 12:55.240] a
[12:55.240 --> 12:55.480] result
[12:55.480 --> 12:55.640] of
[12:55.640 --> 12:55.740] the
[12:55.740 --> 12:56.080] algorithm
[12:56.080 --> 12:56.360] that
[12:56.360 --> 12:56.760] created
[12:56.760 --> 12:57.100] those
[12:57.100 --> 12:57.400] online
[12:57.400 --> 12:57.740] spaces
[12:57.740 --> 12:57.960] in
[12:57.960 --> 12:58.080] the
[12:58.080 --> 12:58.260] first
[12:58.260 --> 12:58.560] place
[12:58.680 --> 12:59.120] [*]
[12:59.120 --> 12:59.720] Um
[12:59.900 --> 13:00.660] that
[13:00.660 --> 13:01.040] essentially
[13:01.040 --> 13:01.280] just
[13:01.280 --> 13:01.480] includes
[13:01.480 --> 13:02.000] people
[13:02.000 --> 13:02.240] of
[13:02.240 --> 13:02.380] the
[13:02.380 --> 13:02.660] same
[13:02.660 --> 13:03.060] beliefs
[13:03.240 --> 13:03.520] which
[13:03.520 --> 13:03.940] leads
[13:03.940 --> 13:04.160] to
[13:04.160 --> 13:04.300] the
[13:04.300 --> 13:04.440] false
[13:04.440 --> 13:04.880] impression
[13:04.880 --> 13:05.360] [*]
[13:05.360 --> 13:05.520] that
[13:05.520 --> 13:05.760] all
[13:05.760 --> 13:06.080] people
[13:06.080 --> 13:06.320] hold
[13:06.320 --> 13:06.520] those
[13:06.520 --> 13:06.740] beliefs
[13:09.460 --> 13:14.100] [*]
[13:14.100 --> 13:14.360] Um
[13:15.120 --> 13:15.320] so
[13:15.320 --> 13:24.340] [*]
[13:24.340 --> 13:25.400] I
[13:25.400 --> 13:25.740] think
[13:25.740 --> 13:25.740] again
[13:25.880 --> 13:25.960] I
[13:25.960 --> 13:26.140] don't
[13:26.140 --> 13:26.200] want
