/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[04:55.220 --> 04:55.400] high
[04:55.400 --> 04:55.700] school
[04:55.700 --> 04:55.900] i
[04:55.900 --> 04:56.040] was
[04:56.040 --> 04:56.360] never
[04:56.380 --> 04:56.640] known
[04:56.640 --> 04:56.960] for
[04:56.960 --> 04:57.220] being
[04:57.220 --> 04:57.440] [*]
[04:57.440 --> 04:57.600] very
[04:57.600 --> 04:58.780] [*]
[04:58.780 --> 04:58.920] socially
[04:58.920 --> 04:59.400] adept
[04:59.400 --> 04:59.660] i
[04:59.660 --> 04:59.860] was
[04:59.860 --> 05:00.120] always
[05:00.120 --> 05:00.440] pretty
[05:00.440 --> 05:00.900] socially
[05:00.900 --> 05:01.240] [*]
[05:01.240 --> 05:01.400] awkward
[05:01.400 --> 05:01.780] through
[05:01.780 --> 05:01.940] my
[05:01.940 --> 05:02.440] childhood
[05:02.440 --> 05:02.920] and
[05:03.220 --> 05:03.280] um
[05:03.280 --> 05:04.540] [*]
[05:04.540 --> 05:05.180] didn't
[05:05.180 --> 05:05.460] really
[05:05.460 --> 05:05.940] [*]
[05:05.940 --> 05:06.360] get
[05:06.360 --> 05:06.500] a
[05:06.500 --> 05:06.660] whole
[05:06.660 --> 05:06.820] lot
[05:06.820 --> 05:07.140] better
[05:07.140 --> 05:07.520] until
[05:07.520 --> 05:07.980] high
[05:07.980 --> 05:08.260] [*]
[05:08.260 --> 05:08.380] school
[05:08.380 --> 05:08.640] my
[05:08.640 --> 05:09.860] lost
[05:09.860 --> 05:09.900] [*]
[05:09.900 --> 05:10.160] a
[05:10.160 --> 05:10.340] bunch
[05:10.340 --> 05:10.460] of
[05:10.460 --> 05:10.740] weight
[05:10.740 --> 05:11.000] i
[05:11.000 --> 05:11.480] started
[05:11.680 --> 05:11.860] working
[05:11.860 --> 05:12.200] out
[05:12.200 --> 05:12.400] more
[05:12.400 --> 05:12.660] gained
[05:12.660 --> 05:12.860] a
[05:12.860 --> 05:12.980] lot
[05:12.980 --> 05:13.080] of
[05:13.080 --> 05:13.440] confidence
[05:13.440 --> 05:13.820] and
[05:13.820 --> 05:14.400] decided
[05:14.400 --> 05:14.980] [*]
[05:14.980 --> 05:15.120] that
[05:15.120 --> 05:15.460] it
[05:15.460 --> 05:15.620] was
[05:15.620 --> 05:15.820] okay
[05:15.820 --> 05:15.960] to
[05:15.960 --> 05:16.360] [*]
[05:16.360 --> 05:16.520] fully
[05:16.520 --> 05:16.740] be
[05:16.740 --> 05:17.020] myself
[05:17.020 --> 05:17.360] and
[05:17.360 --> 05:17.460] that
[05:17.460 --> 05:17.640] was
[05:17.640 --> 05:17.800] good
[05:17.800 --> 05:18.040] for
[05:18.040 --> 05:18.340] me
[05:18.340 --> 05:19.300] [*]
[05:19.300 --> 05:19.540] um
[05:20.820 --> 05:21.320] And
[05:21.320 --> 05:22.660] [*]
[05:22.660 --> 05:24.460] I've
[05:24.460 --> 05:24.740] always
[05:24.740 --> 05:25.000] [*]
[05:25.000 --> 05:25.160] been
[05:25.260 --> 05:27.220] [*]
[05:27.220 --> 05:27.320] to
[05:27.320 --> 05:27.880] speak
[05:27.880 --> 05:28.120] on
[05:28.120 --> 05:28.420] something
[05:28.420 --> 05:28.640] that
[05:28.640 --> 05:28.760] might
[05:28.760 --> 05:28.940] be
[05:28.940 --> 05:28.980] a
[05:28.980 --> 05:29.060] little
[05:29.060 --> 05:29.220] more
[05:29.220 --> 05:29.620] applicable
[05:29.620 --> 05:29.940] to
[05:29.940 --> 05:30.200] this
[05:30.200 --> 05:30.580] study
[05:31.000 --> 05:31.760] I've
[05:31.760 --> 05:32.000] always
[05:32.000 --> 05:32.280] been
[05:32.280 --> 05:32.600] [*]
[05:32.600 --> 05:32.920] known
[05:32.920 --> 05:33.200] to
[05:33.200 --> 05:33.620] [*]
[05:33.620 --> 05:34.060] be
[05:34.260 --> 05:34.540] like
[05:34.600 --> 05:34.740] the
[05:34.740 --> 05:34.920] smart
[05:34.920 --> 05:35.360] kid
[05:35.360 --> 05:35.720] in
[05:35.720 --> 05:35.940] my
[05:35.940 --> 05:36.220] [*]
[05:36.220 --> 05:36.480] family
[05:36.540 --> 05:36.760] like
[05:36.820 --> 05:37.120] and
[05:37.120 --> 05:38.260] my
[05:38.260 --> 05:38.500] [*]
[05:38.500 --> 05:38.680] peers
[05:38.680 --> 05:39.200] But
[05:39.200 --> 05:39.480] [*]
[05:39.480 --> 05:40.460] it's
[05:40.480 --> 05:41.400] [*]
[05:41.400 --> 05:41.920] I
[05:41.920 --> 05:42.680] wouldn't
[05:42.680 --> 05:42.860] say
[05:42.860 --> 05:43.040] that
[05:43.040 --> 05:43.140] it
[05:43.140 --> 05:43.500] damaged
[05:43.500 --> 05:43.820] me
[05:43.820 --> 05:44.080] quite
[05:44.080 --> 05:44.240] as
[05:44.240 --> 05:44.660] badly
[05:44.660 --> 05:45.100] as
[05:45.100 --> 05:45.760] some
[05:45.760 --> 05:45.920] of
[05:45.920 --> 05:46.100] my
[05:46.100 --> 05:46.340] other
[05:46.340 --> 05:46.740] [*]
[05:46.740 --> 05:46.980] friends
[05:46.980 --> 05:47.260] that
[05:47.260 --> 05:47.420] were
[05:47.420 --> 05:47.840] deemed
[05:47.840 --> 05:48.120] as
[05:48.180 --> 05:48.360] like
[05:48.440 --> 05:48.680] gifted
[05:48.680 --> 05:48.880] when
[05:48.880 --> 05:49.040] they
[05:49.040 --> 05:49.260] were
[05:49.260 --> 05:49.540] in
[05:49.540 --> 05:50.260] elementary
[05:50.260 --> 05:50.680] school
[05:50.820 --> 05:51.420] I
[05:51.420 --> 05:51.600] think
[05:51.600 --> 05:51.720] a
[05:51.720 --> 05:51.860] lot
[05:51.860 --> 05:51.980] of
[05:51.980 --> 05:52.160] people
[05:52.160 --> 05:52.660] are
[05:52.660 --> 05:53.000] told
[05:53.000 --> 05:53.240] that
[05:53.300 --> 05:53.420] and
[05:53.420 --> 05:53.540] then
[05:53.540 --> 05:53.640] it
[05:53.640 --> 05:53.940] causes
[05:53.940 --> 05:54.160] them
[05:54.160 --> 05:54.280] to
[05:54.280 --> 05:54.460] burn
[05:54.460 --> 05:54.580] [*]
[05:54.580 --> 05:54.800] out
[05:54.800 --> 05:55.360] [*]
[05:55.360 --> 05:55.480] once
[05:55.480 --> 05:55.640] [*]
[05:55.640 --> 05:55.960] things
[05:55.960 --> 05:56.300] actually
[05:56.300 --> 05:56.580] get
[05:56.580 --> 05:56.840] hard
[05:56.840 --> 05:57.080] because
[05:57.080 --> 05:57.260] they
[05:57.260 --> 05:57.420] never
[05:57.420 --> 05:57.580] [*]
[05:57.580 --> 05:57.720] develop
[05:57.720 --> 05:57.920] the
[05:57.920 --> 05:58.200] [*]
[05:58.200 --> 05:58.460] study
[05:58.460 --> 05:58.900] skills
[05:58.900 --> 05:59.040] and
[05:59.040 --> 05:59.340] everything
[05:59.380 --> 06:00.060] But
[06:00.060 --> 06:00.840] I
[06:00.840 --> 06:02.000] [*]
[06:02.000 --> 06:02.960] kind
[06:02.960 --> 06:03.900] [*]
[06:03.900 --> 06:04.080] of
[06:04.080 --> 06:04.360] [*]
[06:04.360 --> 06:04.560] slowly
[06:04.560 --> 06:04.840] had
[06:04.840 --> 06:05.060] to
[06:05.060 --> 06:05.200] build
[06:05.200 --> 06:05.420] up
[06:05.420 --> 06:05.600] those
[06:05.600 --> 06:06.220] study
[06:06.220 --> 06:06.600] skills
[06:06.600 --> 06:07.320] over
[06:07.320 --> 06:07.720] time
[06:07.880 --> 06:08.100] and
[06:08.100 --> 06:08.220] I
[06:08.220 --> 06:08.480] think
[06:08.480 --> 06:08.800] that
[06:08.800 --> 06:09.940] [*]
[06:09.940 --> 06:10.240] it
[06:10.240 --> 06:10.740] didn't
[06:10.740 --> 06:11.020] kill
[06:11.020 --> 06:11.360] me
[06:11.360 --> 06:11.480] as
[06:11.480 --> 06:11.740] much
[06:11.740 --> 06:11.980] as
[06:11.980 --> 06:12.240] it
[06:12.240 --> 06:12.540] does
[06:12.540 --> 06:12.860] to
[06:12.860 --> 06:13.020] [*]
[06:13.020 --> 06:13.160] plenty
[06:13.160 --> 06:13.240] of
[06:13.240 --> 06:13.480] others
[06:14.020 --> 06:14.540] And
[06:14.540 --> 06:14.900] I
[06:14.900 --> 06:15.780] [*]
[06:15.780 --> 06:17.220] do
[06:17.220 --> 06:17.680] know
[06:17.680 --> 06:17.980] [*]
[06:17.980 --> 06:18.460] that
[06:18.460 --> 06:19.800] [*]
[06:19.800 --> 06:20.200] certain
[06:20.200 --> 06:20.900] skills...
[06:20.900 --> 06:21.520] have
[06:21.520 --> 06:22.000] [*]
[06:22.000 --> 06:22.320] kind
[06:22.320 --> 06:22.700] of
[06:22.700 --> 06:23.340] [*]
[06:23.340 --> 06:23.800] worsened
[06:23.800 --> 06:23.960] over
[06:23.960 --> 06:24.240] time
[06:24.340 --> 06:25.200] [*]
[06:25.200 --> 06:25.360] like
[06:25.500 --> 06:25.860] [*]
[06:25.860 --> 06:26.160] because
[06:26.160 --> 06:26.480] I've
[06:26.480 --> 06:26.660] got
[06:26.660 --> 06:26.880] temporal
[06:26.880 --> 06:27.220] lobe
[06:27.220 --> 06:27.540] epilepsy
[06:27.820 --> 06:28.400] which
[06:28.400 --> 06:28.860] [*]
[06:28.860 --> 06:29.000] tends
[06:29.000 --> 06:29.340] to
[06:29.340 --> 06:29.560] shrink
[06:29.560 --> 06:29.760] the
[06:29.760 --> 06:30.420] hippocampus
[06:30.420 --> 06:30.640] So
[06:30.640 --> 06:30.860] my
[06:30.860 --> 06:32.140] [*]
[06:32.140 --> 06:32.300] memory
[06:32.300 --> 06:32.580] [*]
[06:32.580 --> 06:32.740] is
[06:32.740 --> 06:33.140] definitely
[06:33.140 --> 06:33.460] not
[06:33.460 --> 06:33.620] the
[06:33.620 --> 06:33.920] greatest
[06:34.180 --> 06:34.740] and
[06:34.740 --> 06:35.060] [*]
[06:35.060 --> 06:35.340] it
[06:35.340 --> 06:36.260] [*]
[06:36.260 --> 06:36.560] sucks
[06:36.680 --> 06:37.000] but
[06:37.000 --> 06:37.780] I
[06:37.780 --> 06:38.180] live
[06:38.180 --> 06:38.340] with
[06:38.340 --> 06:38.560] it
[06:38.600 --> 06:38.840] and
[06:38.840 --> 06:40.560] [*]
[06:40.560 --> 06:41.140] I
[06:41.140 --> 06:41.820] can
[06:41.820 --> 06:42.320] do
[06:42.320 --> 06:42.560] my
[06:42.560 --> 06:42.760] best
[06:42.760 --> 06:42.980] with
[06:42.980 --> 06:43.120] the
[06:43.120 --> 06:43.280] [*]
[06:43.280 --> 06:43.400] critical
[06:43.400 --> 06:43.700] thinking
[06:43.700 --> 06:44.080] skills
[06:44.100 --> 06:44.780] That'll
[06:44.780 --> 06:45.280] take
[06:45.280 --> 06:45.620] me
[06:45.620 --> 06:45.760] where
[06:45.760 --> 06:45.820] I
[06:45.820 --> 06:45.920] want
[06:45.920 --> 06:46.020] to
[06:46.020 --> 06:46.160] go
[06:46.160 --> 06:46.380] But
[06:46.380 --> 06:47.140] [*]
[06:47.140 --> 06:47.700] anything
[06:47.700 --> 06:47.860] [*]
[06:47.860 --> 06:48.020] else
[06:48.020 --> 06:48.140] you
[06:48.140 --> 06:48.240] want
[06:48.240 --> 06:48.320] to
[06:48.320 --> 06:48.420] hear
[06:48.420 --> 06:48.560] more
[06:48.560 --> 06:48.720] [*]
[06:48.720 --> 06:48.880] about
[06:48.880 --> 06:49.200] in
[06:49.200 --> 06:49.580] terms
[06:49.580 --> 06:49.880] of
[06:49.880 --> 06:50.300] [*]
[06:50.300 --> 06:50.440] change
[06:50.820 --> 06:54.500] [*]
[06:54.500 --> 06:55.580] Okay
[06:55.580 --> 06:55.760] Okay
[07:06.240 --> 07:06.780] [*]
[07:06.780 --> 07:07.000] Okay
[07:12.280 --> 07:13.020] Sure
[07:15.580 --> 07:15.920] [*]
[07:15.920 --> 07:16.520] I'll
[07:16.520 --> 07:16.700] touch
[07:16.700 --> 07:16.900] on
[07:16.900 --> 07:17.060] my
[07:17.060 --> 07:17.340] friends
[07:17.340 --> 07:17.700] first
[07:17.740 --> 07:17.920] because
[07:17.920 --> 07:18.020] I
[07:18.020 --> 07:18.260] think
[07:18.260 --> 07:18.620] that's
[07:18.620 --> 07:18.900] the...
[07:19.340 --> 07:19.920] I
[07:19.920 --> 07:20.220] have
[07:20.220 --> 07:20.400] the
[07:20.400 --> 07:20.920] most...
[07:20.920 --> 07:21.600] [*]
[07:21.600 --> 07:23.200] analysis
[07:23.200 --> 07:23.740] on
[07:23.740 --> 07:24.060] that
[07:24.060 --> 07:24.280] So
[07:24.280 --> 07:24.560] I
[07:24.560 --> 07:25.400] [*]
[07:25.400 --> 07:25.720] grew
[07:25.720 --> 07:26.000] up
[07:26.000 --> 07:26.240] in
[07:26.240 --> 07:26.480] [*]
[07:26.480 --> 07:27.160] the
[07:27.160 --> 07:27.440] Mormon
[07:27.440 --> 07:27.760] faith
[07:27.760 --> 07:27.940] in
[07:27.940 --> 07:28.280] Provo
[07:28.380 --> 07:28.680] Utah
[07:28.680 --> 07:28.840] I
[07:28.840 --> 07:29.200] always
[07:29.200 --> 07:29.460] had
[07:29.460 --> 07:29.540] a
[07:29.540 --> 07:29.820] pretty
[07:29.820 --> 07:30.700] close-knit
[07:30.700 --> 07:30.860] group
[07:30.860 --> 07:31.060] of
[07:31.060 --> 07:31.300] friends
[07:31.300 --> 07:31.500] [*]
[07:31.500 --> 07:31.680] who
[07:31.680 --> 07:31.900] would
[07:31.900 --> 07:32.100] [*]
[07:32.100 --> 07:32.320] go
[07:32.320 --> 07:32.520] and
[07:32.520 --> 07:32.780] play
[07:32.820 --> 07:33.040] have
[07:33.040 --> 07:33.180] a
[07:33.180 --> 07:33.480] bunch
[07:33.480 --> 07:33.620] of
[07:33.620 --> 07:33.880] fun
[07:33.880 --> 07:34.080] and
[07:34.080 --> 07:34.720] [*]
[07:34.720 --> 07:34.900] everything
[07:35.500 --> 07:35.760] And
[07:35.760 --> 07:36.360] then
[07:36.360 --> 07:36.780] when
[07:36.780 --> 07:37.040] my
[07:37.040 --> 07:37.320] parents
[07:37.320 --> 07:37.620] split
[07:37.620 --> 07:37.960] up
[07:38.040 --> 07:39.780] [*]
[07:39.780 --> 07:40.140] because
[07:40.140 --> 07:40.660] my
[07:40.660 --> 07:40.920] dad
[07:40.920 --> 07:41.120] came
[07:41.120 --> 07:41.300] out
[07:41.300 --> 07:41.440] as
[07:41.440 --> 07:41.580] gay
[07:41.680 --> 07:42.040] actually
[07:42.180 --> 07:42.500] but
[07:42.500 --> 07:42.880] that's
[07:42.880 --> 07:43.160] a
[07:43.160 --> 07:43.320] whole
[07:43.320 --> 07:43.540] other
[07:43.540 --> 07:43.860] thing
[07:45.340 --> 07:46.160] When
[07:46.160 --> 07:46.380] [*]
[07:46.380 --> 07:46.580] my
[07:46.580 --> 07:46.900] parents
[07:46.900 --> 07:47.160] split
[07:47.160 --> 07:47.340] up
[07:47.420 --> 07:47.580] my
[07:47.580 --> 07:47.780] mom
[07:47.780 --> 07:48.000] went
[07:48.000 --> 07:48.400] to
[07:48.400 --> 07:48.700] Las
[07:48.700 --> 07:49.060] Vegas
[07:49.060 --> 07:49.300] and
[07:49.300 --> 07:49.400] then
[07:49.400 --> 07:49.720] eventually
[07:49.720 --> 07:50.360] Pennsylvania
[07:50.840 --> 07:51.000] where
[07:51.000 --> 07:51.400] she...
[07:51.400 --> 07:51.500] ended
[07:51.500 --> 07:51.560] up
[07:51.560 --> 07:51.760] living
[07:51.760 --> 07:52.020] for
[07:52.020 --> 07:52.720] [*]
[07:52.720 --> 07:53.160] until
[07:53.160 --> 07:53.260] [*]
[07:53.260 --> 07:53.700] now
[07:53.860 --> 07:54.220] and
[07:54.220 --> 07:55.300] [*]
[07:55.300 --> 07:55.660] my
[07:55.660 --> 07:55.820] [*]
[07:55.820 --> 07:56.140] friend
[07:56.140 --> 07:56.660] group
[07:56.660 --> 07:57.000] there
[07:57.000 --> 07:57.340] is
[07:57.340 --> 07:57.640] probably
[07:57.640 --> 07:57.940] the
[07:57.940 --> 07:58.160] one
[07:58.160 --> 07:58.400] I'd
[07:58.400 --> 07:58.520] call
[07:58.520 --> 07:58.680] my
[07:58.680 --> 07:58.980] main
[07:58.980 --> 07:59.260] friend
[07:59.260 --> 07:59.600] group
[07:59.600 --> 07:59.860] I
[07:59.860 --> 08:00.740] [*]
[08:00.740 --> 08:00.840] met
[08:00.840 --> 08:01.160] them
[08:01.160 --> 08:01.240] in
[08:01.240 --> 08:01.420] like
[08:01.420 --> 08:01.780] fourth
[08:01.780 --> 08:02.280] [*]
[08:02.280 --> 08:02.420] grade
[08:02.420 --> 08:02.580] or
[08:02.580 --> 08:02.740] [*]
[08:02.740 --> 08:02.920] so
[08:03.020 --> 08:03.520] [*]
[08:03.520 --> 08:04.060] and
[08:04.060 --> 08:04.280] [*]
[08:04.280 --> 08:05.580] we
[08:05.580 --> 08:06.800] [*]
[08:06.800 --> 08:07.560] were
[08:07.560 --> 08:07.820] definitely
[08:07.820 --> 08:07.980] a
[08:07.980 --> 08:08.120] bunch
[08:08.120 --> 08:08.240] of
[08:08.240 --> 08:08.760] hooligans
[08:08.880 --> 08:09.760] especially
[08:09.760 --> 08:10.180] in
[08:10.180 --> 08:10.480] middle
[08:10.480 --> 08:10.840] school
[08:10.840 --> 08:11.660] It
[08:11.660 --> 08:12.000] was
[08:12.000 --> 08:12.180] a
[08:12.180 --> 08:13.100] tumultuous
[08:13.100 --> 08:13.420] time
[08:13.480 --> 08:13.680] as
[08:13.680 --> 08:13.740] it
[08:13.740 --> 08:13.880] is
[08:13.880 --> 08:13.980] for
[08:13.980 --> 08:14.380] everyone
[08:14.540 --> 08:14.820] but
[08:14.820 --> 08:15.180] [*]
[08:15.180 --> 08:15.320] I
[08:15.320 --> 08:15.940] wouldn't
[08:15.940 --> 08:16.200] say
[08:16.200 --> 08:16.420] that
[08:16.420 --> 08:16.740] it...
[08:16.740 --> 08:17.640] I
[08:17.640 --> 08:17.860] don't
[08:17.860 --> 08:17.920] know
[08:18.260 --> 08:18.640] Deep
[08:18.640 --> 08:19.080] down
[08:19.160 --> 08:19.280] the
[08:19.280 --> 08:19.520] principles
[08:19.520 --> 08:19.820] were
[08:19.820 --> 08:20.040] good
[08:20.080 --> 08:20.460] but...
[08:20.700 --> 08:21.160] [*]
[08:21.160 --> 08:21.580] it
[08:21.580 --> 08:21.820] got
[08:21.820 --> 08:22.140] [*]
[08:22.140 --> 08:22.480] down
[08:22.480 --> 08:22.780] [*]
[08:22.780 --> 08:22.900] to
[08:22.900 --> 08:23.060] my
[08:23.060 --> 08:23.320] fair
[08:23.320 --> 08:23.680] share
[08:23.680 --> 08:23.920] [*]
[08:23.920 --> 08:24.060] of
[08:24.060 --> 08:24.100] [*]
[08:24.100 --> 08:24.880] foul
[08:24.880 --> 08:25.280] behavior
[08:25.600 --> 08:25.900] which
[08:25.900 --> 08:26.080] I
[08:26.080 --> 08:26.640] definitely...
[08:27.800 --> 08:27.860] [*]
[08:27.860 --> 08:28.420] I
[08:28.420 --> 08:28.720] wouldn't
[08:28.720 --> 08:28.860] say
[08:28.860 --> 08:28.940] I
[08:28.940 --> 08:29.440] [*]
[08:29.440 --> 08:29.540] regret
[08:29.540 --> 08:29.840] it
[08:30.000 --> 08:30.320] because
[08:30.320 --> 08:30.880] we
[08:30.880 --> 08:31.160] all
[08:31.160 --> 08:31.580] have...
[08:32.520 --> 08:33.440] things
[08:33.440 --> 08:33.700] that
[08:33.700 --> 08:34.220] we...
[08:34.940 --> 08:35.020] [*]
[08:35.020 --> 08:35.780] need
[08:35.780 --> 08:36.040] to
[08:36.040 --> 08:36.340] [*]
[08:36.340 --> 08:36.440] learn
[08:36.440 --> 08:36.840] the
[08:36.840 --> 08:37.160] hard
[08:37.160 --> 08:37.380] way
[08:37.380 --> 08:37.760] with
[08:37.900 --> 08:38.540] and...
[08:39.260 --> 08:39.940] definitely
[08:39.940 --> 08:40.400] needed
[08:40.400 --> 08:40.540] a
[08:40.540 --> 08:40.680] good
[08:40.680 --> 08:40.820] bit
[08:40.820 --> 08:40.920] of
[08:40.920 --> 08:41.340] humbling
[08:41.460 --> 08:41.840] and
[08:41.840 --> 08:42.160] we
[08:42.160 --> 08:42.520] all
[08:42.520 --> 08:42.780] kind
[08:42.780 --> 08:43.020] of
[08:43.020 --> 08:43.380] experienced
[08:43.380 --> 08:43.740] that
[08:43.740 --> 08:44.000] over
[08:44.000 --> 08:44.200] the
[08:44.200 --> 08:44.360] span
[08:44.360 --> 08:44.540] of
[08:44.540 --> 08:44.680] the
[08:44.680 --> 08:44.860] next
[08:44.860 --> 08:45.140] couple
[08:45.140 --> 08:45.420] years
[08:45.560 --> 08:45.940] and...
[08:45.940 --> 08:46.840] we
[08:46.840 --> 08:47.040] grew
[08:47.040 --> 08:47.420] together
[08:47.620 --> 08:47.860] and
[08:47.860 --> 08:48.080] [*]
[08:48.080 --> 08:48.200] that
[08:48.200 --> 08:48.600] group
[08:48.600 --> 08:48.760] of
[08:48.760 --> 08:49.100] friends
[08:49.300 --> 08:49.720] which...
[08:49.720 --> 08:50.640] definitely
[08:50.640 --> 08:51.180] had
[08:51.180 --> 08:51.440] its
[08:51.440 --> 08:52.320] [*]
[08:52.320 --> 08:53.140] issues
[08:53.260 --> 08:53.640] has
[08:53.640 --> 08:54.020] [*]
[08:54.020 --> 08:54.960] definitely
[08:54.960 --> 08:55.780] improved
[08:55.780 --> 08:56.280] over
[08:56.280 --> 08:56.620] time
[08:56.760 --> 08:57.340] [*]
[08:57.340 --> 08:57.800] and
[08:57.800 --> 08:58.160] [*]
[08:58.160 --> 08:59.580] we've
[08:59.580 --> 08:59.760] only
[08:59.760 --> 08:59.960] grown
[08:59.960 --> 09:00.400] stronger
[09:00.400 --> 09:00.740] We've
[09:00.740 --> 09:01.160] all
[09:01.160 --> 09:01.420] been
[09:01.420 --> 09:01.660] through
[09:01.660 --> 09:01.700] a
[09:01.700 --> 09:02.020] lot
[09:02.220 --> 09:03.080] We
[09:03.240 --> 09:03.680] [*]
[09:03.680 --> 09:03.800] oddly
[09:03.800 --> 09:04.180] enough
[09:04.240 --> 09:04.560] we
[09:04.560 --> 09:05.040] mostly
[09:05.040 --> 09:05.480] have
[09:05.480 --> 09:05.720] dead
[09:05.720 --> 09:06.100] parents
[09:06.100 --> 09:06.460] It's
[09:06.460 --> 09:06.880] an
[09:06.880 --> 09:07.180] odd
[09:07.180 --> 09:07.480] thing
[09:07.560 --> 09:07.800] but
[09:07.800 --> 09:08.920] [*]
[09:08.920 --> 09:09.100] through
[09:09.100 --> 09:09.260] a
[09:09.260 --> 09:09.500] bunch
[09:09.500 --> 09:09.760] of
[09:09.760 --> 09:09.980] [*]
[09:09.980 --> 09:10.100] things
[09:10.200 --> 09:10.560] we've
[09:10.560 --> 09:11.240] [*]
[09:11.240 --> 09:11.400] grown
[09:11.400 --> 09:11.500] to
[09:11.500 --> 09:11.640] be
[09:11.640 --> 09:11.800] very
[09:11.800 --> 09:12.140] supportive
[09:12.140 --> 09:12.340] and
[09:12.340 --> 09:12.660] kind
[09:12.660 --> 09:12.880] with
[09:12.880 --> 09:13.120] each
[09:13.120 --> 09:13.360] other
[09:13.440 --> 09:14.180] [*]
[09:14.180 --> 09:14.820] and...
[09:16.660 --> 09:16.660] yeah
[09:18.920 --> 09:18.920] I
[09:18.920 --> 09:19.080] wouldn't
[09:19.080 --> 09:19.180] trade
[09:19.180 --> 09:19.180] them
[09:19.180 --> 09:19.180] for
[09:19.180 --> 09:19.180] anything
[09:19.180 --> 09:20.020] They're
[09:20.020 --> 09:20.200] the
[09:20.200 --> 09:20.320] best
[09:20.320 --> 09:20.540] people
[09:20.540 --> 09:20.760] [*]
[09:20.760 --> 09:21.120] in
[09:21.120 --> 09:21.820] [*]
[09:21.820 --> 09:21.980] the
[09:21.980 --> 09:22.080] world
[09:22.080 --> 09:22.220] They're
[09:22.220 --> 09:22.620] excellent
[09:22.620 --> 09:23.240] people
[09:23.240 --> 09:23.440] And
[09:23.440 --> 09:23.440] then
[09:23.440 --> 09:23.440] my
[09:23.440 --> 09:23.440] friend
[09:23.440 --> 09:23.440] group
[09:23.440 --> 09:23.860] in
[09:23.860 --> 09:24.440] college
[09:24.760 --> 09:25.280] I
[09:25.280 --> 09:25.840] [*]
[09:25.840 --> 09:26.440] met
[09:26.440 --> 09:26.800] my
[09:26.800 --> 09:27.120] roommate
[09:27.120 --> 09:27.460] last
[09:27.460 --> 09:27.960] year
[09:28.120 --> 09:28.920] [*]
[09:28.920 --> 09:29.300] and
[09:29.300 --> 09:29.840] we
[09:29.840 --> 09:31.020] [*]
[09:31.020 --> 09:31.140] met
[09:31.140 --> 09:31.400] someone
[09:31.400 --> 09:31.540] that
[09:31.540 --> 09:31.660] was
[09:31.660 --> 09:31.880] living
[09:31.880 --> 09:32.000] in
[09:32.000 --> 09:32.240] another
[09:32.240 --> 09:32.620] dorm
[09:32.800 --> 09:33.200] and
[09:33.200 --> 09:33.640] [*]
[09:33.640 --> 09:34.220] he
[09:34.220 --> 09:34.540] later
[09:34.540 --> 09:34.740] became
[09:34.740 --> 09:34.980] my
[09:34.980 --> 09:35.200] current
[09:35.200 --> 09:35.540] roommate
[09:35.700 --> 09:36.220] Aiden
[09:36.320 --> 09:36.780] [*]
[09:36.780 --> 09:37.240] and
[09:37.240 --> 09:37.540] we
[09:37.540 --> 09:37.880] [*]
[09:37.880 --> 09:38.180] have
[09:38.180 --> 09:38.680] been
[09:38.680 --> 09:39.420] best
[09:39.420 --> 09:39.820] friends
[09:39.820 --> 09:40.140] since
[09:40.200 --> 09:40.800] He's...
[09:45.180 --> 09:45.180] We...
[09:45.180 --> 09:45.240] The
[09:45.240 --> 09:45.240] three
[09:45.240 --> 09:45.240] of
[09:45.240 --> 09:45.240] us
[09:45.240 --> 09:45.240] are
[09:45.240 --> 09:45.240] very
[09:45.240 --> 09:45.240] close
[09:45.240 --> 09:45.240] in
[09:45.240 --> 09:45.240] that
[09:45.240 --> 09:45.240] group
[09:45.240 --> 09:45.260] and
[09:45.260 --> 09:45.360] then...
[09:46.200 --> 09:46.280] over
[09:46.280 --> 09:46.560] time
[09:46.640 --> 09:46.860] we
[09:46.860 --> 09:47.040] would
[09:47.040 --> 09:47.260] meet
[09:47.260 --> 09:47.440] more
[09:47.440 --> 09:47.780] people
[09:47.880 --> 09:48.060] kind
[09:48.060 --> 09:48.280] of
[09:48.280 --> 09:48.580] expand
[09:48.820 --> 09:49.080] and
[09:49.080 --> 09:49.180] invite
[09:49.180 --> 09:49.180] them
[09:49.180 --> 09:49.180] in
[09:49.180 --> 09:49.180] And
[09:49.180 --> 09:49.220] then
[09:49.220 --> 09:49.340] invite
[09:49.340 --> 09:49.560] them
[09:49.560 --> 09:49.800] to
[09:49.800 --> 09:49.960] the
[09:49.960 --> 09:50.240] group
[09:50.240 --> 09:51.160] [*]
[09:51.160 --> 09:51.480] And
[09:51.480 --> 09:52.000] [*]
[09:52.000 --> 09:52.240] now
[09:52.240 --> 09:52.840] we've
[09:52.840 --> 09:53.080] got
[09:53.080 --> 09:53.200] a
[09:53.200 --> 09:53.540] nice
