/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[21:42.780 --> 21:43.060] knew
[21:43.060 --> 21:43.340] everybody
[21:43.340 --> 21:43.660] would
[21:43.660 --> 21:43.920] like
[21:43.920 --> 21:44.500] [*]
[21:44.500 --> 21:44.740] and
[21:44.740 --> 21:45.000] then
[21:45.000 --> 21:45.340] like
[21:45.340 --> 21:45.600] I
[21:45.600 --> 21:45.820] wrapped
[21:45.820 --> 21:45.900] it
[21:45.900 --> 21:46.040] all
[21:46.040 --> 21:46.280] up
[21:46.280 --> 21:46.560] and
[21:46.560 --> 21:46.960] [*]
[21:46.960 --> 21:47.360] I
[21:47.360 --> 21:48.040] don't
[21:48.040 --> 21:48.140] know
[21:48.140 --> 21:48.400] there's
[21:48.400 --> 21:48.540] just
[21:48.540 --> 21:48.660] like
[21:48.660 --> 21:48.780] a
[21:48.780 --> 21:49.040] such
[21:49.040 --> 21:49.160] a
[21:49.160 --> 21:49.400] big
[21:49.400 --> 21:49.700] sense
[21:49.700 --> 21:49.900] of
[21:49.900 --> 21:50.040] like
[21:50.040 --> 21:50.220] oh
[21:50.220 --> 21:50.360] my
[21:50.360 --> 21:50.540] gosh
[21:50.540 --> 21:50.720] like
[21:50.720 --> 21:50.860] I
[21:50.860 --> 21:51.020] did
[21:51.020 --> 21:51.180] it
[21:51.180 --> 21:51.320] like
[21:51.320 --> 21:51.940] everybody
[21:51.940 --> 21:52.240] has
[21:52.240 --> 21:52.440] a
[21:52.440 --> 21:52.640] present
[21:53.980 --> 21:53.980] so
[21:53.980 --> 21:54.020] [*]
[21:54.020 --> 21:54.680] yeah
[21:54.680 --> 21:55.320] that
[21:55.320 --> 21:55.520] was
[21:55.520 --> 21:55.720] probably
[21:55.720 --> 21:55.920] it
[22:01.560 --> 22:01.560] um
[22:07.760 --> 22:07.760] I
[22:07.760 --> 22:08.140] haven't
[22:08.140 --> 22:08.300] really
[22:08.300 --> 22:08.680] decided
[22:08.680 --> 22:08.960] if
[22:08.960 --> 22:09.180] it's
[22:09.180 --> 22:09.340] like
[22:09.340 --> 22:09.860] wanting
[22:09.860 --> 22:10.040] to
[22:10.040 --> 22:10.300] give
[22:10.300 --> 22:10.460] [*]
[22:10.460 --> 22:10.640] back
[22:10.640 --> 22:11.420] [*]
[22:11.420 --> 22:11.700] um
[22:11.700 --> 22:12.160] or
[22:12.160 --> 22:12.380] if
[22:12.380 --> 22:12.480] it
[22:12.480 --> 22:12.660] was
[22:12.660 --> 22:12.840] just
[22:12.840 --> 22:13.040] like
[22:13.040 --> 22:13.420] wanting
[22:13.420 --> 22:13.600] to
[22:13.600 --> 22:13.760] like
[22:13.760 --> 22:14.240] [*]
[22:14.240 --> 22:15.260] to
[22:15.260 --> 22:15.440] [*]
[22:15.440 --> 22:15.540] like
[22:15.540 --> 22:15.860] let
[22:15.860 --> 22:16.220] people
[22:16.220 --> 22:16.580] know
[22:16.580 --> 22:17.180] [*]
[22:17.180 --> 22:17.540] that
[22:17.540 --> 22:17.720] I
[22:17.720 --> 22:17.940] care
[22:17.940 --> 22:18.220] about
[22:18.220 --> 22:18.440] [*]
[22:18.440 --> 22:18.600] them
[22:18.600 --> 22:19.300] [*]
[22:19.300 --> 22:19.580] um
[22:23.580 --> 22:23.580] yeah
[22:23.580 --> 22:23.780] I
[22:23.780 --> 22:24.020] feel
[22:24.020 --> 22:24.260] like
[22:24.260 --> 22:24.420] of
[22:24.420 --> 22:24.620] [*]
[22:24.620 --> 22:24.720] all
[22:24.720 --> 22:25.040] things
[22:26.260 --> 22:26.260] um
[22:26.260 --> 22:27.680] [*]
[22:27.680 --> 22:28.040] like
[22:28.040 --> 22:28.560] gift
[22:28.560 --> 22:29.040] giving
[22:29.040 --> 22:29.880] [*]
[22:29.880 --> 22:30.280] is
[22:30.280 --> 22:30.400] [*]
[22:30.400 --> 22:30.800] kind
[22:30.800 --> 22:31.100] of
[22:31.100 --> 22:31.300] like
[22:31.300 --> 22:31.780] an
[22:31.780 --> 22:32.120] easy
[22:32.120 --> 22:32.560] avenue
[22:32.560 --> 22:32.900] to
[22:32.900 --> 22:33.140] just
[22:33.140 --> 22:33.280] be
[22:33.280 --> 22:33.520] like
[22:33.520 --> 22:33.720] oh
[22:33.720 --> 22:33.940] like
[22:33.940 --> 22:34.320] here's
[22:34.320 --> 22:34.340] a
[22:34.340 --> 22:34.440] little
[22:34.440 --> 22:34.680] something
[22:34.680 --> 22:35.060] you
[22:35.060 --> 22:35.480] know
[22:35.480 --> 22:35.640] I
[22:35.640 --> 22:35.840] thought
[22:35.840 --> 22:36.020] about
[22:36.020 --> 22:36.220] you
[22:36.220 --> 22:36.440] I
[22:36.440 --> 22:36.660] care
[22:36.660 --> 22:36.880] about
[22:36.880 --> 22:37.100] you
[22:37.100 --> 22:37.500] [*]
[22:37.500 --> 22:37.960] um
[22:37.960 --> 22:38.360] and
[22:38.360 --> 22:40.720] [*]
[22:40.720 --> 22:40.840] so
[22:40.840 --> 22:41.240] like
[22:41.240 --> 22:41.440] in
[22:41.440 --> 22:41.640] a
[22:41.640 --> 22:42.040] big
[22:42.040 --> 22:42.660] [*]
[22:42.660 --> 22:43.400] event
[22:43.400 --> 22:43.660] like
[22:43.660 --> 22:43.940] that
[22:43.940 --> 22:44.240] I
[22:44.240 --> 22:44.600] think
[22:44.600 --> 22:45.040] [*]
[22:45.040 --> 22:45.320] it
[22:45.320 --> 22:45.520] just
[22:45.520 --> 22:45.800] feels
[22:45.800 --> 22:45.960] [*]
[22:45.960 --> 22:46.100] good
[22:46.100 --> 22:46.400] [*]
[22:46.400 --> 22:47.240] to
[22:47.240 --> 22:47.480] know
[22:47.480 --> 22:47.660] that
[22:47.660 --> 22:47.800] like
[22:47.800 --> 22:48.240] everybody
[22:48.240 --> 22:48.540] who
[22:48.540 --> 22:48.680] was
[22:48.680 --> 22:49.040] there
[22:49.040 --> 22:49.500] could
[22:49.500 --> 22:49.800] expect
[22:49.800 --> 22:49.920] [*]
[22:49.920 --> 22:50.260] something
[22:50.260 --> 22:50.700] [*]
[22:50.700 --> 22:50.980] from
[22:50.980 --> 22:51.340] me
[22:51.340 --> 22:52.220] um
[22:52.220 --> 22:52.240] [*]
[22:52.240 --> 22:53.260] especially
[22:53.260 --> 22:53.620] like
[22:53.620 --> 22:53.760] in
[22:53.760 --> 22:53.900] the
[22:53.900 --> 22:54.160] past
[22:54.160 --> 22:54.500] years
[22:54.500 --> 22:54.880] um
[22:55.660 --> 22:56.300] like
[22:56.300 --> 22:56.400] in
[22:56.400 --> 22:56.480] the
[22:56.480 --> 22:56.700] past
[22:56.700 --> 22:56.940] two
[22:56.940 --> 22:57.240] years
[22:57.240 --> 22:57.480] like
[22:57.480 --> 22:57.800] gifts
[22:57.800 --> 22:58.040] from
[22:58.040 --> 22:58.220] my
[22:58.220 --> 22:58.500] family
[22:58.500 --> 22:58.640] have
[22:58.640 --> 22:58.920] been
[22:58.920 --> 22:59.440] dwindling
[22:59.440 --> 22:59.700] [*]
[22:59.700 --> 22:59.960] so
[22:59.960 --> 23:00.240] it's
[23:00.240 --> 23:00.380] really
[23:00.380 --> 23:00.580] just
[23:00.580 --> 23:00.780] like
[23:00.780 --> 23:01.040] my
[23:01.040 --> 23:01.380] aunt
[23:01.380 --> 23:01.580] goes
[23:01.580 --> 23:01.840] out
[23:01.840 --> 23:01.940] and
[23:01.940 --> 23:02.140] buys
[23:02.140 --> 23:02.360] like
[23:02.360 --> 23:02.700] three
[23:02.700 --> 23:02.920] things
[23:02.920 --> 23:03.080] for
[23:03.080 --> 23:03.380] everybody
[23:03.380 --> 23:03.860] [*]
[23:03.860 --> 23:04.220] and
[23:04.220 --> 23:04.700] I
[23:04.700 --> 23:05.140] didn't
[23:05.140 --> 23:05.280] want
[23:05.280 --> 23:05.520] her
[23:05.520 --> 23:05.760] to
[23:05.760 --> 23:06.020] be
[23:06.020 --> 23:06.380] the
[23:06.380 --> 23:06.620] only
[23:06.620 --> 23:06.900] person
[23:06.900 --> 23:07.180] [*]
[23:07.180 --> 23:07.540] getting
[23:07.540 --> 23:07.700] [*]
[23:07.700 --> 23:07.860] people
[23:07.860 --> 23:08.100] gifts
[23:08.100 --> 23:08.320] this
[23:08.320 --> 23:08.600] year
[23:08.600 --> 23:09.360] [*]
[23:09.360 --> 23:09.460] um
[23:09.460 --> 23:10.260] [*]
[23:10.260 --> 23:10.780] so
[23:10.780 --> 23:12.300] [*]
[23:12.300 --> 23:12.660] yeah
[23:12.660 --> 23:12.920] I
[23:12.920 --> 23:13.100] just
[23:13.100 --> 23:13.220] kind
[23:13.220 --> 23:13.340] of
[23:13.340 --> 23:13.540] pitched
[23:13.540 --> 23:13.700] it
[23:23.620 --> 23:23.620] okay
[23:24.640 --> 23:24.640] um
/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[00:20.140 --> 00:20.140] Okay
[00:25.600 --> 00:25.980] So
[00:25.980 --> 00:26.220] far
[00:26.220 --> 00:26.380] so
[00:26.380 --> 00:26.760] good
[00:26.760 --> 00:27.200] I'm
[00:27.200 --> 00:27.460] entering
[00:27.460 --> 00:27.840] my
[00:27.840 --> 00:28.240] final
[00:28.240 --> 00:28.580] semester
[00:28.580 --> 00:28.800] of
[00:28.800 --> 00:29.200] college
[00:29.360 --> 00:29.520] so
[00:29.520 --> 00:29.880] it's
[00:29.880 --> 00:30.240] been
[00:30.240 --> 00:30.600] a
[00:30.600 --> 00:30.840] lot
[00:30.840 --> 00:31.020] [*]
[00:31.020 --> 00:31.120] of
[00:31.120 --> 00:31.160] [*]
[00:31.160 --> 00:32.080] job
[00:32.080 --> 00:32.560] searching
[00:32.560 --> 00:32.820] and
[00:32.820 --> 00:33.100] whatnot
[00:33.740 --> 00:34.060] [*]
[00:34.060 --> 00:34.540] But
[00:34.540 --> 00:34.700] [*]
[00:34.700 --> 00:34.840] otherwise
[00:34.960 --> 00:35.180] I'm
[00:35.180 --> 00:35.320] feeling
[00:35.320 --> 00:35.780] pretty
[00:35.780 --> 00:36.000] good
[00:36.000 --> 00:36.180] about
[00:36.180 --> 00:36.380] it
[00:36.380 --> 00:36.520] I've
[00:36.520 --> 00:36.660] got
[00:36.660 --> 00:36.760] two
[00:36.760 --> 00:37.200] classes
[00:37.200 --> 00:37.480] that
[00:37.480 --> 00:37.680] I'm
[00:37.680 --> 00:37.860] really
[00:37.860 --> 00:38.260] [*]
[00:38.260 --> 00:39.140] enjoying
[00:39.140 --> 00:39.440] [*]
[00:39.440 --> 00:39.660] so
[00:39.660 --> 00:40.000] far
[00:40.120 --> 00:41.180] [*]
[00:41.180 --> 00:41.520] so
[00:41.520 --> 00:41.800] that's
[00:41.800 --> 00:41.920] been
[00:41.920 --> 00:42.220] fun
[00:45.280 --> 00:45.720] [*]
[00:45.720 --> 00:46.140] The
[00:46.140 --> 00:46.400] first
[00:46.400 --> 00:46.520] [*]
[00:46.520 --> 00:46.660] one
[00:46.660 --> 00:46.980] [*]
[00:46.980 --> 00:47.120] is
[00:47.120 --> 00:47.540] Comedy
[00:47.540 --> 00:47.680] and
[00:47.680 --> 00:47.820] [*]
[00:47.820 --> 00:47.960] Society
[00:48.240 --> 00:48.500] which
[00:48.500 --> 00:48.640] is
[00:48.640 --> 00:48.980] fulfilling
[00:48.980 --> 00:49.420] [*]
[00:49.420 --> 00:49.520] the
[00:49.520 --> 00:50.700] [*]
[00:50.700 --> 00:50.920] values
[00:50.920 --> 00:51.120] and
[00:51.120 --> 00:51.440] culture
[00:51.440 --> 00:51.660] gen
[00:51.660 --> 00:51.880] ed
[00:52.380 --> 00:53.000] [*]
[00:53.000 --> 00:53.300] I
[00:53.300 --> 00:53.700] took
[00:53.700 --> 00:54.040] it
[00:54.040 --> 00:54.300] originally
[00:54.300 --> 00:54.600] because
[00:54.600 --> 00:54.720] I
[00:54.720 --> 00:54.920] thought
[00:54.920 --> 00:55.000] it
[00:55.000 --> 00:55.300] sounded
[00:55.300 --> 00:55.660] [*]
[00:55.660 --> 00:56.080] really
[00:56.080 --> 00:56.380] cool
[00:56.380 --> 00:56.520] and
[00:56.520 --> 00:56.640] I
[00:56.640 --> 00:56.780] think
[00:56.780 --> 00:56.960] I'm
[00:56.960 --> 00:57.240] hilarious
[00:57.300 --> 00:57.720] So
[00:57.720 --> 00:57.940] I'm
[00:57.940 --> 00:58.000] like
[00:58.020 --> 00:58.100] oh
[00:58.220 --> 00:58.380] yeah
[00:58.480 --> 00:58.540] I
[00:58.540 --> 00:58.660] can
[00:58.660 --> 00:58.800] learn
[00:58.800 --> 00:58.960] about
[00:58.960 --> 00:59.360] comedy
[00:59.360 --> 00:59.520] This
[00:59.520 --> 00:59.600] will
[00:59.600 --> 00:59.740] be
[00:59.740 --> 00:59.980] great
[01:00.700 --> 01:00.920] And
[01:00.920 --> 01:01.460] [*]
[01:01.460 --> 01:01.680] it
[01:01.680 --> 01:03.300] [*]
[01:03.300 --> 01:03.520] turns
[01:03.520 --> 01:03.700] out
[01:03.700 --> 01:04.160] I
[01:04.160 --> 01:05.800] [*]
[01:05.800 --> 01:06.140] didn't
[01:06.140 --> 01:06.340] read
[01:06.340 --> 01:06.480] the
[01:06.480 --> 01:06.780] full
[01:06.780 --> 01:07.040] thing
[01:07.040 --> 01:07.240] [*]
[01:07.240 --> 01:07.420] completely
[01:07.560 --> 01:08.040] so
[01:08.040 --> 01:08.360] I
[01:08.360 --> 01:09.120] [*]
[01:09.120 --> 01:09.260] had
[01:09.260 --> 01:09.420] to
[01:09.420 --> 01:09.640] talk
[01:09.640 --> 01:10.040] with
[01:10.040 --> 01:10.460] the
[01:10.460 --> 01:10.960] [*]
[01:10.960 --> 01:11.420] dean
[01:11.420 --> 01:11.960] to
[01:11.960 --> 01:12.080] be
[01:12.080 --> 01:12.220] able
[01:12.220 --> 01:12.320] to
[01:12.320 --> 01:12.460] take
[01:12.460 --> 01:12.600] the
[01:12.600 --> 01:12.780] class
[01:12.780 --> 01:13.000] But
[01:13.000 --> 01:13.560] we're
[01:13.560 --> 01:13.880] fine
[01:13.880 --> 01:14.280] We're
[01:14.280 --> 01:14.460] fine
[01:14.460 --> 01:14.540] now
[01:14.540 --> 01:14.980] Everything's
[01:14.980 --> 01:15.360] cool
[01:16.980 --> 01:17.480] And
[01:17.740 --> 01:18.900] [*]
[01:18.900 --> 01:19.360] yeah
[01:19.640 --> 01:20.020] so
[01:20.020 --> 01:20.500] that
[01:20.500 --> 01:20.700] one
[01:20.700 --> 01:20.820] should
[01:20.820 --> 01:20.960] be
[01:20.960 --> 01:21.080] a
[01:21.080 --> 01:21.180] lot
[01:21.180 --> 01:21.260] of
[01:21.260 --> 01:21.440] fun
[01:21.440 --> 01:21.500] And
[01:21.500 --> 01:21.600] then
[01:21.600 --> 01:21.600] the
[01:21.600 --> 01:21.820] professor
[01:21.820 --> 01:22.160] opened
[01:22.160 --> 01:22.640] by
[01:22.640 --> 01:23.000] saying
[01:23.080 --> 01:23.260] this
[01:23.260 --> 01:23.320] is
[01:23.320 --> 01:23.460] going
[01:23.460 --> 01:23.580] to
[01:23.580 --> 01:23.660] be
[01:23.660 --> 01:23.820] your
[01:23.820 --> 01:24.080] favorite
[01:24.080 --> 01:24.300] [*]
[01:24.300 --> 01:24.460] class
[01:24.460 --> 01:24.700] or
[01:24.700 --> 01:25.060] welcome
[01:25.060 --> 01:25.200] to
[01:25.200 --> 01:25.300] your
[01:25.300 --> 01:25.400] new
[01:25.400 --> 01:25.600] favorite
[01:25.600 --> 01:25.920] class
[01:25.940 --> 01:26.520] which
[01:26.520 --> 01:26.700] is
[01:26.700 --> 01:26.980] just
[01:26.980 --> 01:27.160] that
[01:27.160 --> 01:27.440] It's
[01:27.440 --> 01:27.440] delightful
[01:28.460 --> 01:29.000] And
[01:29.000 --> 01:29.120] then
[01:29.120 --> 01:29.240] the
[01:29.240 --> 01:29.360] other
[01:29.360 --> 01:29.540] class
[01:29.540 --> 01:29.740] I'm
[01:29.740 --> 01:29.820] really
[01:29.820 --> 01:30.140] excited
[01:30.140 --> 01:30.540] about
[01:30.540 --> 01:30.920] is
[01:30.920 --> 01:31.640] [*]
[01:31.640 --> 01:32.060] Reading
[01:32.060 --> 01:32.380] the
[01:32.380 --> 01:32.560] English
[01:32.560 --> 01:32.860] Bible
[01:32.860 --> 01:33.040] which
[01:33.040 --> 01:33.180] was
[01:33.180 --> 01:33.380] taught
[01:33.380 --> 01:33.520] by
[01:33.520 --> 01:33.620] a
[01:33.620 --> 01:33.960] professor
[01:33.960 --> 01:34.260] who
[01:34.260 --> 01:34.400] I
[01:34.400 --> 01:34.660] really
[01:34.660 --> 01:35.020] enjoy
[01:35.260 --> 01:36.140] who's
[01:36.140 --> 01:36.320] really
[01:36.320 --> 01:36.520] good
[01:36.520 --> 01:36.800] about
[01:36.800 --> 01:37.180] having
[01:37.180 --> 01:37.540] actual
[01:37.540 --> 01:37.980] discussions
[01:37.980 --> 01:38.280] in
[01:38.280 --> 01:38.520] class
[01:38.520 --> 01:38.760] that
[01:38.760 --> 01:38.860] are
[01:38.960 --> 01:39.080] like
[01:39.140 --> 01:39.320] good
[01:39.320 --> 01:39.740] discussions
[01:41.120 --> 01:41.660] And
[01:41.660 --> 01:42.400] originally
[01:42.400 --> 01:42.580] I
[01:42.580 --> 01:42.660] was
[01:42.660 --> 01:42.720] just
[01:42.720 --> 01:42.920] excited
[01:42.920 --> 01:43.320] [*]
[01:43.320 --> 01:43.620] about
[01:43.620 --> 01:43.740] it
[01:43.740 --> 01:43.860] because
[01:43.860 --> 01:44.040] I've
[01:44.040 --> 01:44.200] never
[01:44.200 --> 01:44.460] actually
[01:44.460 --> 01:44.640] read
[01:44.640 --> 01:44.780] the
[01:44.780 --> 01:44.980] Bible
[01:44.980 --> 01:45.100] at
[01:45.100 --> 01:45.280] all
[01:45.280 --> 01:45.480] ever
[01:45.480 --> 01:45.880] I
[01:45.880 --> 01:46.080] was
[01:46.080 --> 01:46.200] like
[01:46.260 --> 01:46.420] oh
[01:46.460 --> 01:46.760] okay
[01:46.820 --> 01:47.160] cool
[01:47.160 --> 01:47.320] Now
[01:47.320 --> 01:47.480] I
[01:47.480 --> 01:47.680] can
[01:47.680 --> 01:47.820] get
[01:47.820 --> 01:47.940] in
[01:47.940 --> 01:48.020] on
[01:48.020 --> 01:48.180] all
[01:48.180 --> 01:48.300] the
[01:48.300 --> 01:48.580] literary
[01:48.580 --> 01:49.180] symbolism
[01:49.180 --> 01:49.620] because
[01:49.620 --> 01:49.820] I'm
[01:49.820 --> 01:49.900] an
[01:49.900 --> 01:50.060] English
[01:50.060 --> 01:50.340] major
[01:51.040 --> 01:51.740] So
[01:51.840 --> 01:51.960] like
[01:52.020 --> 01:52.120] I've
[01:52.120 --> 01:52.240] been
[01:52.240 --> 01:52.480] missing
[01:52.480 --> 01:52.820] a
[01:52.820 --> 01:53.140] lot
[01:53.140 --> 01:53.320] And
[01:53.320 --> 01:53.440] I
[01:53.440 --> 01:53.740] asked
[01:53.740 --> 01:53.920] one
[01:53.920 --> 01:54.180] professor
[01:54.180 --> 01:54.380] about
[01:54.440 --> 01:54.560] like
[01:54.620 --> 01:54.760] what
[01:54.760 --> 01:54.920] is
[01:54.920 --> 01:55.120] the
[01:55.120 --> 01:55.320] one
[01:55.320 --> 01:55.520] book
[01:55.520 --> 01:55.660] you
[01:55.660 --> 01:55.780] would
[01:55.780 --> 01:56.040] recommend
[01:56.040 --> 01:56.320] to
[01:56.320 --> 01:56.560] read
[01:56.560 --> 01:56.660] to
[01:56.660 --> 01:56.840] understand
[01:56.840 --> 01:57.300] this
[01:57.300 --> 01:57.400] And
[01:57.400 --> 01:57.520] he's
[01:57.520 --> 01:57.600] like
[01:57.660 --> 01:57.780] the
[01:57.780 --> 01:58.040] Bible
[01:58.040 --> 01:58.200] And
[01:58.200 --> 01:58.360] I'm
[01:58.360 --> 01:58.400] like
[01:58.460 --> 01:58.680] ah
[01:58.740 --> 01:59.340] [*]
[01:59.340 --> 01:59.500] cool
[01:59.580 --> 01:59.920] thanks
[02:00.260 --> 02:00.920] Anyway
[02:01.100 --> 02:01.580] [*]
[02:01.580 --> 02:02.260] and
[02:02.260 --> 02:02.460] I'm
[02:02.460 --> 02:02.600] also
[02:02.600 --> 02:02.740] really
[02:02.740 --> 02:02.940] excited
[02:02.940 --> 02:03.140] about
[02:03.140 --> 02:03.240] this
[02:03.240 --> 02:03.440] class
[02:03.440 --> 02:03.700] now
[02:03.700 --> 02:04.020] because
[02:04.020 --> 02:04.420] back
[02:04.420 --> 02:04.620] when
[02:04.620 --> 02:04.720] I
[02:04.720 --> 02:04.860] took
[02:04.860 --> 02:05.040] this
[02:05.040 --> 02:05.540] original
[02:05.540 --> 02:05.860] professor
[02:05.860 --> 02:06.040] the
[02:06.040 --> 02:06.300] professor
[02:06.300 --> 02:06.480] who's
[02:06.480 --> 02:06.600] teaching
[02:06.600 --> 02:06.760] the
[02:06.760 --> 02:06.920] Bible
[02:06.920 --> 02:07.080] [*]
[02:07.080 --> 02:07.220] course
[02:07.340 --> 02:07.800] [*]
[02:07.800 --> 02:08.140] two
[02:08.140 --> 02:08.360] years
[02:08.360 --> 02:08.560] ago
[02:08.560 --> 02:08.820] there
[02:08.820 --> 02:08.940] was
[02:08.940 --> 02:09.060] a
[02:09.060 --> 02:09.260] guy
[02:09.260 --> 02:09.340] in
[02:09.340 --> 02:09.520] that
[02:09.520 --> 02:09.840] class
[02:09.840 --> 02:10.400] [*]
[02:10.400 --> 02:10.840] whose
[02:10.840 --> 02:11.860] [*]
[02:11.860 --> 02:12.160] name
[02:12.160 --> 02:12.440] I
[02:12.440 --> 02:12.640] will
[02:12.640 --> 02:12.860] not
[02:12.860 --> 02:13.120] say
[02:13.120 --> 02:13.620] because
[02:13.620 --> 02:14.000] this
[02:14.000 --> 02:14.200] is
[02:14.200 --> 02:14.500] recorded
[02:14.640 --> 02:15.020] [*]
[02:15.020 --> 02:15.300] There
[02:15.300 --> 02:15.440] was
[02:15.440 --> 02:15.540] a
[02:15.540 --> 02:15.720] guy
[02:15.800 --> 02:16.260] and
[02:16.260 --> 02:16.460] we
[02:16.460 --> 02:16.960] never
[02:16.960 --> 02:17.960] [*]
[02:17.960 --> 02:18.060] usually
[02:18.060 --> 02:18.340] [*]
[02:18.340 --> 02:18.660] agreed
[02:18.660 --> 02:18.860] We
[02:18.860 --> 02:19.020] were
[02:19.020 --> 02:19.320] always
[02:19.320 --> 02:19.980] coming
[02:19.980 --> 02:20.140] at
[02:20.140 --> 02:20.940] [*]
[02:20.940 --> 02:21.160] very
[02:21.160 --> 02:21.860] different
[02:21.860 --> 02:22.320] ideas
[02:22.320 --> 02:22.620] of
[02:22.620 --> 02:22.840] what
[02:22.840 --> 02:23.040] we
[02:23.040 --> 02:23.280] read
[02:23.280 --> 02:23.420] in
[02:23.420 --> 02:23.520] the
[02:23.520 --> 02:23.880] text
[02:23.880 --> 02:24.200] We
[02:24.200 --> 02:24.540] agreed
[02:24.540 --> 02:24.800] one
[02:24.800 --> 02:25.180] [*]
[02:25.180 --> 02:25.380] time
[02:25.380 --> 02:25.760] The
[02:25.760 --> 02:25.920] [*]
[02:25.920 --> 02:26.100] professor
[02:26.100 --> 02:26.300] was
[02:26.300 --> 02:26.500] so
[02:26.500 --> 02:26.840] surprised
[02:26.840 --> 02:26.840] He
[02:26.840 --> 02:26.840] was
[02:26.840 --> 02:26.860] so
[02:26.860 --> 02:26.900] shocked
[02:26.900 --> 02:27.040] that
[02:27.040 --> 02:27.140] we
[02:27.140 --> 02:27.340] agreed
[02:27.340 --> 02:27.540] on
[02:27.540 --> 02:27.840] anything
[02:27.840 --> 02:28.200] that
[02:28.200 --> 02:28.360] she
[02:28.360 --> 02:28.680] stopped
[02:28.680 --> 02:28.800] the
[02:28.800 --> 02:28.960] whole
[02:28.960 --> 02:29.100] [*]
[02:29.100 --> 02:29.220] class
[02:29.220 --> 02:29.440] to
[02:29.440 --> 02:29.640] remark
[02:29.640 --> 02:29.920] on
[02:29.920 --> 02:30.200] it
[02:30.280 --> 02:30.800] And
[02:30.800 --> 02:31.080] now
[02:31.080 --> 02:31.260] we
[02:31.260 --> 02:31.380] sit
[02:31.380 --> 02:31.580] next
[02:31.580 --> 02:31.780] to
[02:31.780 --> 02:31.840] each
[02:31.840 --> 02:32.020] other
[02:32.020 --> 02:32.100] for
[02:32.100 --> 02:32.260] this
[02:32.260 --> 02:32.520] class
[02:32.560 --> 02:32.740] so
[02:32.740 --> 02:32.860] I'm
[02:32.860 --> 02:32.960] sure
[02:32.960 --> 02:33.140] it's
[02:33.140 --> 02:33.180] going
[02:33.180 --> 02:33.260] to
[02:33.260 --> 02:33.340] be
[02:33.340 --> 02:33.460] a
[02:33.460 --> 02:33.620] great
[02:33.620 --> 02:33.900] time
[02:37.980 --> 02:38.620] Yeah
[02:43.340 --> 02:43.800] [*]
[02:43.800 --> 02:43.960] Yeah
[02:46.840 --> 02:47.440] [*]
[02:47.440 --> 02:47.580] The
[02:47.580 --> 02:47.740] one
[02:47.740 --> 02:47.900] class
[02:47.900 --> 02:48.120] I
[02:48.120 --> 02:48.240] would
[02:48.240 --> 02:48.520] recommend
[02:48.780 --> 02:49.700] yeah
[02:49.880 --> 02:50.240] that
[02:50.240 --> 02:50.480] one's
[02:50.480 --> 02:50.540] a
[02:50.540 --> 02:50.700] really
[02:50.700 --> 02:50.860] good
[02:50.860 --> 02:51.060] one
[02:51.060 --> 02:51.280] I
[02:51.280 --> 02:51.420] would
[02:51.420 --> 02:51.680] also
[02:51.680 --> 02:52.020] recommend
[02:52.020 --> 02:52.240] just
[02:52.240 --> 02:52.380] in
[02:52.380 --> 02:52.680] general
[02:52.680 --> 02:53.240] there's
[02:53.240 --> 02:53.300] a
[02:53.300 --> 02:53.620] class
[02:53.620 --> 02:53.840] on
[02:53.840 --> 02:54.040] the
[02:54.040 --> 02:54.680] Neanderthal
[02:54.680 --> 02:54.840] or
[02:54.840 --> 02:55.000] the
[02:55.000 --> 02:55.160] myth
[02:55.160 --> 02:55.260] of
[02:55.260 --> 02:55.400] the
[02:55.400 --> 02:55.940] Neanderthal
[02:56.080 --> 02:56.700] It's
[02:56.700 --> 02:56.820] taught
[02:56.820 --> 02:57.000] by
[02:57.000 --> 02:57.100] a
[02:57.100 --> 02:57.340] really
[02:57.340 --> 02:57.740] amazing
[02:57.740 --> 02:58.140] professor
[02:58.140 --> 02:58.440] from
[02:58.440 --> 02:58.580] the
[02:58.580 --> 02:58.840] anthropology
[02:58.840 --> 02:59.400] department
[02:59.480 --> 03:00.000] He
[03:00.000 --> 03:00.280] is
[03:00.280 --> 03:00.500] an
[03:00.500 --> 03:01.080] incredible
[03:01.080 --> 03:01.320] [*]
[03:01.320 --> 03:01.520] speaker
[03:01.520 --> 03:01.740] I
[03:01.740 --> 03:01.900] would
