/opt/sge/default/spool/argon-lc-g14-37/job_scripts/652661: line 6: on/2E_090: No such file or directory
/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[09:18.740 --> 09:19.040] people
[09:19.040 --> 09:19.400] always
[09:19.400 --> 09:19.860] see
[09:19.860 --> 09:20.400] [*]
[09:20.400 --> 09:20.800] like
[09:20.800 --> 09:21.260] [*]
[09:21.260 --> 09:21.700] some
[09:21.700 --> 09:22.180] things
[09:22.180 --> 09:22.440] as
[09:22.440 --> 09:22.740] awkward
[09:32.900 --> 09:32.900] um
[09:43.340 --> 09:47.580] [*]
[09:47.580 --> 09:48.160] i
[09:48.160 --> 09:48.720] can't
[09:48.720 --> 09:48.960] really
[09:48.960 --> 09:49.420] think
[09:49.420 --> 09:49.680] of
[09:49.680 --> 09:50.280] [*]
[09:50.280 --> 09:50.460] anything
[09:50.460 --> 09:50.840] i
[09:50.840 --> 09:52.120] [*]
[09:52.120 --> 09:52.340] don't
[09:52.340 --> 09:52.400] know
[09:52.400 --> 09:52.480] i'm
[09:52.480 --> 09:52.620] like
[09:52.620 --> 09:53.560] [*]
[09:53.560 --> 09:53.960] yeah
[10:01.760 --> 10:01.760] yeah
[10:01.760 --> 10:04.960] [*]
[10:04.960 --> 10:06.380] um
[10:06.460 --> 10:06.640] um
[10:06.640 --> 10:06.780] [*]
[10:06.780 --> 10:07.180] i
[10:07.180 --> 10:09.000] [*]
[10:09.000 --> 10:09.180] mean
[10:09.180 --> 10:09.780] i
[10:09.780 --> 10:10.760] [*]
[10:10.760 --> 10:11.220] guess
[10:11.220 --> 10:11.580] i
[10:11.580 --> 10:12.040] excel
[10:12.040 --> 10:12.760] in
[10:12.760 --> 10:13.400] academics
[10:13.400 --> 10:13.500] um
[10:13.500 --> 10:13.780] i
[10:13.780 --> 10:13.780] mean
[10:13.780 --> 10:13.780] i
[10:13.780 --> 10:13.780] guess
[10:13.780 --> 10:13.900] i
[10:13.900 --> 10:14.220] excel
[10:14.220 --> 10:14.220] in
[10:14.220 --> 10:14.220] academics
[10:14.280 --> 10:14.860] [*]
[10:14.860 --> 10:15.180] um
[10:15.180 --> 10:15.200] i
[10:15.200 --> 10:15.200] mean
[10:15.200 --> 10:15.200] i
[10:15.200 --> 10:15.200] guess
[10:15.200 --> 10:15.200] i
[10:15.200 --> 10:15.260] [*]
[10:15.260 --> 10:15.720] excel
[10:15.720 --> 10:15.720] in
[10:15.720 --> 10:15.720] academics
[10:15.720 --> 10:16.080] [*]
[10:16.080 --> 10:16.240] so
[10:27.000 --> 10:27.000] um
[10:29.980 --> 10:29.980] probably
[10:29.980 --> 10:30.420] my
[10:30.420 --> 10:30.980] [*]
[10:30.980 --> 10:31.720] study
[10:31.720 --> 10:32.040] habits
[10:32.040 --> 10:32.280] would
[10:32.280 --> 10:32.420] be
[10:32.420 --> 10:32.560] the
[10:32.560 --> 10:32.780] biggest
[10:32.780 --> 10:33.080] one
[10:39.300 --> 10:40.660] [*]
[10:40.660 --> 10:41.160] um
[10:41.160 --> 10:41.440] [*]
[10:41.440 --> 10:41.680] i
[10:41.680 --> 10:42.140] [*]
[10:42.140 --> 10:42.380] try
[10:42.380 --> 10:42.660] and
[10:42.660 --> 10:43.040] study
[10:43.700 --> 10:43.700] um
[10:43.700 --> 10:43.700] i
[10:43.700 --> 10:43.700] try
[10:43.700 --> 10:43.700] and
[10:43.700 --> 10:43.700] study
[10:43.700 --> 10:43.700] um
[10:43.700 --> 10:43.700] i
[10:43.700 --> 10:43.700] try
[10:43.700 --> 10:43.720] and
[10:43.720 --> 10:43.720] study
[10:43.720 --> 10:43.860] um
[10:43.860 --> 10:43.860] i
[10:43.860 --> 10:43.860] try
[10:43.860 --> 10:43.860] and
[10:43.860 --> 10:43.860] study
[10:43.860 --> 10:43.900] um
[10:43.900 --> 10:43.900] i
[10:43.900 --> 10:43.900] try
[10:43.900 --> 10:43.900] and
[10:43.900 --> 10:43.900] study
[10:43.900 --> 10:44.060] um
[10:44.060 --> 10:44.100] i
[10:44.100 --> 10:44.220] try
[10:44.220 --> 10:44.240] and
[10:44.240 --> 10:44.240] study
[10:44.240 --> 10:44.280] as
[10:44.280 --> 10:44.360] much
[10:44.360 --> 10:44.360] as
[10:44.360 --> 10:44.360] I
[10:44.360 --> 10:44.520] can
[10:44.660 --> 10:44.960] but
[10:44.960 --> 10:45.860] [*]
[10:45.860 --> 10:46.000] sometimes
[10:46.000 --> 10:46.260] I
[10:46.260 --> 10:46.480] don't
[10:46.480 --> 10:46.860] always
[10:47.280 --> 10:47.860] I'm
[10:47.860 --> 10:47.880] not
[10:47.880 --> 10:48.160] always
[10:48.160 --> 10:48.320] the
[10:48.320 --> 10:48.660] most
[10:48.660 --> 10:49.320] prepared
[10:49.320 --> 10:49.840] [*]
[10:49.840 --> 10:49.980] or
[10:49.980 --> 10:50.640] [*]
[10:50.640 --> 10:50.960] organized
[10:50.960 --> 10:51.120] I
[10:51.120 --> 10:51.480] don't
[10:51.480 --> 10:51.560] use
[10:51.560 --> 10:51.800] my
[10:51.800 --> 10:52.160] time
[10:52.160 --> 10:52.940] as
[10:52.940 --> 10:53.200] well
[10:53.200 --> 10:53.320] as
[10:53.320 --> 10:53.480] I
[10:53.480 --> 10:53.700] should
[11:02.360 --> 11:02.880] But
[11:02.880 --> 11:03.080] I've
[11:03.080 --> 11:03.380] started
[11:03.380 --> 11:03.720] like
[11:03.720 --> 11:04.040] [*]
[11:04.040 --> 11:04.480] writing
[11:04.480 --> 11:04.820] stuff
[11:04.820 --> 11:05.140] down
[11:05.140 --> 11:05.540] setting
[11:05.540 --> 11:06.120] certain
[11:06.120 --> 11:06.840] [*]
[11:06.840 --> 11:07.440] timeframes
[11:07.440 --> 11:07.620] for
[11:07.620 --> 11:07.740] me
[11:07.740 --> 11:07.840] to
[11:07.840 --> 11:08.020] do
[11:08.020 --> 11:08.300] things
[11:08.300 --> 11:08.540] like
[11:08.540 --> 11:08.900] homework
[11:08.900 --> 11:09.200] or
[11:09.200 --> 11:09.520] readings
[11:09.520 --> 11:10.020] or
[11:10.020 --> 11:10.340] [*]
[11:10.340 --> 11:10.720] stuff
[11:10.720 --> 11:10.980] like
[11:10.980 --> 11:11.140] that
[11:13.400 --> 11:13.700] And
[11:13.700 --> 11:13.840] I
[11:13.840 --> 11:13.840] think
[11:13.840 --> 11:13.900] that's
[11:13.900 --> 11:14.140] been
[11:14.140 --> 11:14.320] really
[11:14.320 --> 11:15.740] [*]
[11:15.740 --> 11:16.000] helpful
[11:16.000 --> 11:16.000] for
[11:16.000 --> 11:16.160] me
[11:16.380 --> 11:16.380] And
[11:16.380 --> 11:16.380] I
[11:16.380 --> 11:16.380] think
[11:16.380 --> 11:16.840] that's
[11:16.840 --> 11:17.040] been
[11:17.040 --> 11:17.200] really
[11:17.200 --> 11:18.060] helpful
[11:18.060 --> 11:18.060] for
[11:18.060 --> 11:18.520] me
[11:18.520 --> 11:18.520] I
[11:18.520 --> 11:18.520] think
[11:18.520 --> 11:18.740] that's
[11:18.740 --> 11:18.920] been
[11:18.920 --> 11:19.040] really
[11:19.040 --> 11:19.680] [*]
[11:19.680 --> 11:19.800] helpful
[11:19.800 --> 11:19.800] for
[11:19.800 --> 11:20.360] me
[11:20.360 --> 11:20.840] [*]
[11:20.840 --> 11:21.840] I
[11:21.840 --> 11:22.440] [*]
[11:22.440 --> 11:22.620] think
[11:22.620 --> 11:22.620] that's
[11:22.620 --> 11:22.620] been
[11:22.620 --> 11:22.620] really
[11:22.620 --> 11:22.900] helpful
[11:22.900 --> 11:22.900] for
[11:22.900 --> 11:22.900] me
[11:22.900 --> 11:23.660] [*]
[11:23.660 --> 11:24.540] And
[11:24.540 --> 11:24.860] I
[11:24.860 --> 11:24.860] think
[11:24.860 --> 11:24.860] that's
[11:24.860 --> 11:24.860] been
[11:24.860 --> 11:24.940] really
[11:24.940 --> 11:24.940] helpful
[11:24.940 --> 11:24.940] for
[11:24.940 --> 11:24.940] me
[11:24.940 --> 11:24.940] Let's
[11:24.940 --> 11:24.940] see
[11:24.940 --> 11:25.320] my...
[11:25.560 --> 11:28.700] [*]
[11:28.700 --> 11:29.580] One
[11:29.580 --> 11:29.780] of
[11:29.780 --> 11:29.960] my
[11:29.960 --> 11:30.260] final
[11:30.260 --> 11:30.680] exams
[11:30.680 --> 11:31.320] last
[11:31.320 --> 11:31.540] semester
[11:32.320 --> 11:32.660] I
[11:32.660 --> 11:32.860] took
[11:32.860 --> 11:33.040] a
[11:33.040 --> 11:33.180] lot
[11:33.180 --> 11:33.300] of
[11:33.300 --> 11:33.580] time
[11:33.580 --> 11:33.900] to
[11:33.900 --> 11:34.320] study
[11:34.500 --> 11:35.020] because
[11:35.020 --> 11:35.140] it
[11:35.140 --> 11:35.260] was
[11:35.260 --> 11:35.300] a
[11:35.300 --> 11:35.580] really
[11:35.580 --> 11:36.400] [*]
[11:36.400 --> 11:36.620] big
[11:36.620 --> 11:37.220] [*]
[11:37.220 --> 11:37.380] exam
[11:37.380 --> 11:37.900] and
[11:37.900 --> 11:38.040] it
[11:38.040 --> 11:38.420] took...
[11:39.040 --> 11:39.600] Like
[11:39.600 --> 11:39.920] [*]
[11:39.920 --> 11:40.220] there
[11:40.220 --> 11:40.420] was
[11:40.420 --> 11:40.500] a
[11:40.500 --> 11:40.640] lot
[11:40.640 --> 11:40.700] of
[11:40.700 --> 11:40.820] like
[11:40.820 --> 11:41.120] vocabulary
[11:41.120 --> 11:41.820] [*]
[11:41.820 --> 11:42.060] words
[11:42.060 --> 11:42.820] [*]
[11:42.820 --> 11:43.020] to
[11:43.020 --> 11:43.200] [*]
[11:43.200 --> 11:43.360] learn
[11:43.360 --> 11:43.840] And
[11:43.840 --> 11:44.220] stuff
[11:44.440 --> 11:44.700] and
[11:44.700 --> 11:45.220] it
[11:45.220 --> 11:45.420] took
[11:45.420 --> 11:45.540] a
[11:45.540 --> 11:45.640] lot
[11:45.640 --> 11:45.760] of
[11:45.760 --> 11:45.940] time
[11:45.940 --> 11:46.080] and
[11:46.080 --> 11:46.220] I
[11:46.220 --> 11:46.400] did
[11:46.400 --> 11:46.860] [*]
[11:46.860 --> 11:47.300] pretty
[11:47.300 --> 11:47.560] well
[11:47.560 --> 11:47.660] on
[11:47.660 --> 11:47.900] it
[11:47.920 --> 11:48.120] so
[11:57.060 --> 11:57.700] Well
[11:57.800 --> 11:57.900] my
[11:57.900 --> 11:58.200] grades
[11:58.200 --> 11:58.440] are
[11:58.440 --> 11:58.980] really
[11:58.980 --> 11:59.300] important
[11:59.300 --> 11:59.460] to
[11:59.460 --> 11:59.560] my
[11:59.560 --> 11:59.820] future
[11:59.820 --> 12:00.240] especially
[12:00.240 --> 12:00.660] if
[12:00.660 --> 12:00.780] I
[12:00.780 --> 12:00.920] wanna
[12:00.920 --> 12:01.020] go
[12:01.020 --> 12:01.140] to
[12:01.140 --> 12:01.240] law
[12:01.240 --> 12:01.400] [*]
[12:01.400 --> 12:01.540] school
[12:01.660 --> 12:02.100] so
[12:10.040 --> 12:10.620] It
[12:10.620 --> 12:10.780] made
[12:10.780 --> 12:11.020] me
[12:11.020 --> 12:11.220] feel
[12:11.220 --> 12:11.540] pretty
[12:11.540 --> 12:11.800] good
[12:11.900 --> 12:12.140] I
[12:12.140 --> 12:12.240] was
[12:12.240 --> 12:12.440] really
[12:12.440 --> 12:12.760] happy
[12:12.860 --> 12:13.260] [*]
[12:13.260 --> 12:13.420] so
[12:13.420 --> 12:13.580] It
[12:13.580 --> 12:14.160] [*]
[12:14.160 --> 12:14.680] made
[12:14.680 --> 12:15.280] me
[12:15.280 --> 12:15.280] feel
[12:15.280 --> 12:15.280] pretty
[12:15.280 --> 12:16.720] [*]
[12:16.720 --> 12:16.900] good
[12:16.900 --> 12:16.900] I
[12:16.900 --> 12:16.940] was
[12:16.940 --> 12:16.940] really
[12:16.940 --> 12:16.960] happy
[12:16.960 --> 12:19.280] [*]
[12:19.280 --> 12:19.280] so
[12:27.060 --> 12:27.400] [*]
[12:27.400 --> 12:27.740] Um
[12:29.280 --> 12:29.820] I
[12:29.820 --> 12:30.140] miss
[12:30.140 --> 12:30.660] [*]
[12:30.660 --> 12:30.980] my
[12:30.980 --> 12:31.640] friends
[12:31.640 --> 12:32.180] [*]
[12:32.180 --> 12:32.460] from
[12:32.460 --> 12:32.640] like
[12:32.640 --> 12:32.860] high
[12:32.860 --> 12:33.180] school
[12:33.220 --> 12:33.760] I
[12:33.760 --> 12:33.940] miss
[12:33.940 --> 12:34.160] my
[12:34.160 --> 12:34.480] girlfriend
[12:34.620 --> 12:34.920] she's
[12:34.920 --> 12:35.200] still
[12:35.200 --> 12:35.620] [*]
[12:35.620 --> 12:36.160] back
[12:36.160 --> 12:36.560] home
[12:36.680 --> 12:36.940] so
[12:37.440 --> 12:38.040] But
[12:38.040 --> 12:38.340] [*]
[12:38.340 --> 12:38.620] other
[12:38.620 --> 12:39.180] than
[12:39.180 --> 12:39.380] that
[12:39.420 --> 12:39.660] not
[12:39.660 --> 12:39.820] [*]
[12:39.820 --> 12:40.120] really
[12:43.340 --> 12:43.760] But
[12:43.760 --> 12:43.780] other
[12:43.780 --> 12:43.800] than
[12:43.800 --> 12:44.440] that
[12:44.440 --> 12:44.780] [*]
[12:44.780 --> 12:45.220] not
[12:45.220 --> 12:45.360] [*]
[12:45.360 --> 12:45.780] really
[12:46.640 --> 12:47.080] I
[12:47.080 --> 12:48.060] miss
[12:48.060 --> 12:48.060] my
[12:48.060 --> 12:48.060] resonated
[12:48.060 --> 12:48.060] variants
[12:48.100 --> 12:48.620] I'm
[12:48.620 --> 12:49.040] still
[12:49.040 --> 12:50.340] [*]
[12:50.340 --> 12:50.780] discovering
[12:50.780 --> 12:50.800] new
[12:50.800 --> 12:51.020] things
[12:53.160 --> 12:53.500] [*]
[12:53.500 --> 12:54.020] Um
[12:54.300 --> 12:55.100] [*]
[12:55.100 --> 12:55.620] I
[12:55.620 --> 12:55.860] use
[12:55.860 --> 12:56.300] Facetime
[12:56.300 --> 12:56.420] a
[12:56.420 --> 12:56.640] lot
[12:56.860 --> 12:57.520] [*]
[12:57.520 --> 12:57.700] Um
[12:58.000 --> 12:59.260] [*]
[12:59.260 --> 12:59.880] I
[12:59.880 --> 13:00.100] use
[13:00.100 --> 13:00.100] Facetime
[13:00.100 --> 13:00.100] a
[13:00.100 --> 13:00.100] lot
[13:00.100 --> 13:00.180] I
[13:00.180 --> 13:00.240] try
[13:00.240 --> 13:00.480] and
[13:00.480 --> 13:00.820] keep
[13:00.820 --> 13:01.060] in
[13:01.060 --> 13:01.300] touch
[13:01.300 --> 13:01.400] with
[13:01.400 --> 13:01.540] friends
[13:01.540 --> 13:01.540] I
[13:01.540 --> 13:01.560] try
[13:01.560 --> 13:01.560] and
[13:01.560 --> 13:01.560] keep
[13:01.560 --> 13:01.580] in
[13:01.580 --> 13:01.580] touch
[13:01.580 --> 13:01.580] with
[13:01.580 --> 13:01.660] friends
[13:01.660 --> 13:01.860] as
[13:01.860 --> 13:02.200] much
[13:02.200 --> 13:02.360] as
[13:02.360 --> 13:02.480] [*]
[13:02.480 --> 13:02.800] possible
[13:28.380 --> 13:28.380] um
[13:28.380 --> 13:29.400] it's
[13:29.400 --> 13:29.560] always
[13:29.560 --> 13:29.740] been
[13:29.740 --> 13:30.020] interesting
[13:30.020 --> 13:30.280] to
[13:30.280 --> 13:30.500] me
[13:30.500 --> 13:30.780] [*]
[13:30.780 --> 13:31.240] there's
[13:31.240 --> 13:32.400] some
[13:32.400 --> 13:32.680] [*]
[13:32.680 --> 13:33.020] like
[13:33.020 --> 13:33.520] [*]
[13:33.520 --> 13:34.040] especially
[13:34.040 --> 13:34.300] in
[13:34.300 --> 13:34.440] the
[13:34.440 --> 13:34.880] US
[13:35.000 --> 13:35.560] there's
[13:35.560 --> 13:35.760] some
[13:35.760 --> 13:36.000] type
[13:36.000 --> 13:36.460] there's
[13:36.460 --> 13:36.620] like
[13:36.620 --> 13:37.460] [*]
[13:37.460 --> 13:37.880] a
[13:37.880 --> 13:38.340] dynamic
[13:38.340 --> 13:38.940] [*]
[13:38.940 --> 13:39.060] especially
[13:39.060 --> 13:39.360] with
[13:39.360 --> 13:39.580] the
[13:39.580 --> 13:40.060] with
[13:40.060 --> 13:40.260] the
[13:40.260 --> 13:40.460] two
[13:40.460 --> 13:40.880] parties
[13:40.880 --> 13:41.620] [*]
[13:41.620 --> 13:41.820] um
[13:41.820 --> 13:42.700] [*]
[13:42.700 --> 13:43.140] and
[13:43.140 --> 13:43.280] I
[13:43.280 --> 13:43.480] think
[13:43.480 --> 13:43.920] we're
[13:43.920 --> 13:44.040] [*]
[13:44.040 --> 13:44.780] at
[13:44.780 --> 13:44.900] a
[13:44.900 --> 13:45.320] point
[13:45.320 --> 13:45.740] we're
[13:45.740 --> 13:45.880] at
[13:45.880 --> 13:46.380] some
[13:46.380 --> 13:46.720] kind
[13:46.720 --> 13:46.900] of
[13:46.900 --> 13:47.100] turning
[13:47.100 --> 13:47.380] point
[13:47.380 --> 13:47.520] I
[13:47.520 --> 13:47.800] don't
[13:47.800 --> 13:47.900] know
[13:47.900 --> 13:48.180] exactly
[13:48.180 --> 13:48.620] where
[13:48.620 --> 13:48.820] we're
[13:48.820 --> 13:48.880] going
[13:48.880 --> 13:49.000] to
[13:49.000 --> 13:49.160] go
[13:49.160 --> 13:49.460] but
[13:49.460 --> 13:50.020] [*]
[13:50.020 --> 13:50.620] we're
[13:50.620 --> 13:50.860] obviously
[13:50.860 --> 13:51.200] going
[13:51.200 --> 13:51.560] somewhere
[13:51.560 --> 13:52.100] whether
[13:52.100 --> 13:52.220] that
[13:52.220 --> 13:52.400] be
[13:52.400 --> 13:52.640] bad
[13:52.640 --> 13:52.760] or
[13:52.760 --> 13:52.940] good
[13:52.940 --> 13:53.760] [*]
[13:53.760 --> 13:54.380] so
[13:54.380 --> 13:54.620] I
[13:54.620 --> 13:55.960] [*]
[13:55.960 --> 13:56.140] don't
[13:56.140 --> 13:56.320] know
[13:56.320 --> 13:56.400] and
[13:56.400 --> 13:56.680] it's
[13:56.680 --> 13:56.940] it's
[13:56.940 --> 13:57.120] always
[13:57.120 --> 13:57.300] been
[13:57.300 --> 13:57.600] interesting
[13:57.600 --> 13:57.840] to
[13:57.840 --> 13:57.980] me
[14:00.540 --> 14:00.540] you
[14:00.800 --> 14:02.980] [*]
[14:02.980 --> 14:04.500] we
[14:04.500 --> 14:04.880] didn't
[14:04.880 --> 14:05.020] really
[14:05.020 --> 14:05.160] have
[14:05.160 --> 14:05.440] any
[14:05.440 --> 14:05.740] so
[14:10.040 --> 14:10.040] yeah
[14:10.040 --> 14:10.340] [*]
[14:10.340 --> 14:10.780] yeah
[14:28.560 --> 14:29.580] obviously
[14:29.580 --> 14:29.920] money
[14:29.920 --> 14:30.180] is
[14:30.180 --> 14:30.340] a
[14:30.340 --> 14:30.700] factor
[14:31.760 --> 14:31.760] obviously
[14:31.760 --> 14:31.760] money
[14:31.760 --> 14:31.760] is
[14:31.760 --> 14:31.760] a
[14:31.760 --> 14:31.760] factor
[14:31.760 --> 14:32.300] and
[14:32.300 --> 14:32.980] [*]
[14:32.980 --> 14:33.400] I
[14:33.400 --> 14:34.020] [*]
[14:34.020 --> 14:34.200] feel
[14:34.200 --> 14:34.540] like
[14:34.540 --> 14:35.320] [*]
[14:35.320 --> 14:35.720] it
[14:35.720 --> 14:36.020] would
[14:36.020 --> 14:36.260] be
[14:36.260 --> 14:38.460] [*]
[14:38.460 --> 14:39.840] I
[14:39.840 --> 14:40.360] [*]
[14:40.360 --> 14:40.600] don't
[14:40.600 --> 14:40.740] know
[14:40.740 --> 14:41.000] like
[14:41.000 --> 14:41.620] graduating
[14:41.620 --> 14:41.840] [*]
[14:41.840 --> 14:42.100] law
[14:42.100 --> 14:42.360] school
[14:42.360 --> 14:42.500] would
[14:42.500 --> 14:42.700] give
[14:42.700 --> 14:42.880] me
[14:42.880 --> 14:43.660] a
[14:43.660 --> 14:43.880] lot
[14:43.880 --> 14:44.060] of
[14:44.060 --> 14:44.480] fulfillment
[14:44.480 --> 14:45.000] [*]
[14:45.000 --> 14:46.200] that's
[14:46.200 --> 14:46.500] something
[14:46.500 --> 14:46.760] that
[14:46.760 --> 14:47.000] not
[14:47.000 --> 14:47.280] many
[14:47.280 --> 14:47.600] people
[14:47.600 --> 14:47.860] do
[15:00.800 --> 15:04.340] [*]
[15:04.340 --> 15:05.140] um
[15:05.140 --> 15:05.940] [*]
[15:05.940 --> 15:06.240] well
[15:06.240 --> 15:06.960] [*]
[15:06.960 --> 15:07.620] getting
[15:07.620 --> 15:08.100] accepted
[15:08.100 --> 15:09.160] to
[15:09.160 --> 15:09.320] a
[15:09.320 --> 15:09.520] law
[15:09.520 --> 15:09.820] school
[15:09.820 --> 15:10.120] is
[15:10.120 --> 15:10.460] really
[15:10.460 --> 15:11.000] [*]
[15:11.000 --> 15:11.600] it
[15:11.600 --> 15:11.780] can
[15:11.780 --> 15:12.000] be
[15:12.000 --> 15:12.420] difficult
[15:12.420 --> 15:12.800] [*]
[15:12.800 --> 15:12.900] especially
[15:12.900 --> 15:13.240] at
[15:13.240 --> 15:13.880] the
[15:13.880 --> 15:14.160] [*]
[15:14.160 --> 15:14.260] higher
[15:14.260 --> 15:15.520] [*]
[15:15.520 --> 15:15.640] levels
[15:15.640 --> 15:16.400] and
[15:16.400 --> 15:17.580] [*]
[15:17.580 --> 15:17.800] um
[15:17.800 --> 15:18.640] [*]
[15:18.640 --> 15:19.360] there's
[15:19.360 --> 15:19.420] a
[15:19.420 --> 15:19.520] lot
[15:19.520 --> 15:19.600] of
[15:19.600 --> 15:19.860] exams
[15:19.860 --> 15:20.060] you
[15:20.060 --> 15:20.180] have
[15:20.180 --> 15:20.320] to
[15:20.320 --> 15:20.540] take
[15:20.540 --> 15:21.820] just
[15:21.820 --> 15:22.280] to
[15:22.280 --> 15:22.460] get
[15:22.460 --> 15:22.760] in
[15:22.760 --> 15:22.900] and
[15:22.900 --> 15:23.180] then
[15:23.180 --> 15:23.700] [*]
[15:23.700 --> 15:23.920] the
[15:23.920 --> 15:24.280] actual
[15:24.280 --> 15:24.760] workload
[15:24.760 --> 15:25.140] once
[15:25.140 --> 15:25.380] you're
[15:25.380 --> 15:25.460] in
[15:25.460 --> 15:25.660] law
[15:25.660 --> 15:25.940] school
[15:25.940 --> 15:26.140] is
[15:26.140 --> 15:26.460] also
[15:26.460 --> 15:27.220] [*]
[15:27.220 --> 15:27.480] very
[15:27.480 --> 15:28.100] heavy
[15:28.100 --> 15:28.580] so
[15:30.800 --> 15:33.700] [*]
[15:33.700 --> 15:34.400] um
[15:34.400 --> 15:34.760] well
[15:34.760 --> 15:34.920] you
[15:34.920 --> 15:35.000] have
[15:35.000 --> 15:35.180] to
[15:35.180 --> 15:35.300] take
[15:35.300 --> 15:35.480] the
[15:35.480 --> 15:35.880] LSAT
[15:35.880 --> 15:36.240] before
[15:36.240 --> 15:36.600] you
[15:36.600 --> 15:37.560] [*]
[15:37.560 --> 15:38.220] before
[15:38.220 --> 15:38.460] you
[15:38.460 --> 15:38.740] go
[15:38.740 --> 15:39.240] [*]
[15:39.240 --> 15:39.540] or
[15:39.540 --> 15:39.800] before
[15:39.800 --> 15:40.500] any
[15:40.500 --> 15:41.140] like
[15:41.140 --> 15:42.880] [*]
[15:42.880 --> 15:43.760] what's
[15:43.760 --> 15:43.840] the
[15:43.840 --> 15:43.980] word
[15:43.980 --> 15:44.140] I'm
[15:44.140 --> 15:44.280] looking
[15:44.280 --> 15:44.460] for
[15:44.460 --> 15:45.240] it's
[15:45.240 --> 15:45.360] like
[15:45.360 --> 15:45.600] um
[15:45.600 --> 15:47.060] it's
[15:47.060 --> 15:47.180] like
[15:47.180 --> 15:47.340] the
[15:47.340 --> 15:47.820] MCAT
[15:47.820 --> 15:48.260] [*]
[15:48.260 --> 15:48.640] or
[15:48.640 --> 15:49.900] [*]
[15:49.900 --> 15:50.340] yeah
[15:50.340 --> 15:52.220] [*]
[15:52.220 --> 15:52.420] yeah
[15:52.420 --> 15:53.060] yeah
[15:57.960 --> 15:58.180] mm-hmm
[15:58.180 --> 15:58.940] [*]
[15:58.940 --> 15:59.440] mm-hmm
[16:00.800 --> 16:16.340] [*]
[16:16.340 --> 16:16.780] um
[16:16.780 --> 16:17.080] [*]
[16:17.080 --> 16:17.420] well
[16:17.420 --> 16:21.500] [*]
[16:21.500 --> 16:21.660] law
[16:21.660 --> 16:22.060] school
[16:22.060 --> 16:22.300] is
[16:22.300 --> 16:22.520] three
[16:22.520 --> 16:22.680] [*]
[16:22.680 --> 16:22.900] years
[16:22.900 --> 16:23.840] [*]
[16:23.840 --> 16:23.960] but
[16:27.200 --> 16:27.200] I
[16:27.200 --> 16:27.400] guess
[16:27.400 --> 16:28.160] once
[16:28.160 --> 16:28.340] you
[16:28.340 --> 16:28.640] pass
[16:28.640 --> 16:28.820] the
[16:28.820 --> 16:29.040] bar
[16:29.040 --> 16:29.300] you're
[16:29.300 --> 16:29.700] technically
[16:29.700 --> 16:30.240] you're
[16:30.240 --> 16:30.740] legally
[16:30.800 --> 16:31.140] a
[16:31.140 --> 16:31.840] lawyer
[16:31.840 --> 16:32.300] once
[16:32.300 --> 16:32.480] you
[16:32.480 --> 16:32.660] get
[16:32.660 --> 16:32.800] your
[16:32.800 --> 16:33.160] license
[16:33.160 --> 16:33.700] [*]
[16:33.700 --> 16:34.020] so
[16:34.020 --> 16:34.220] I
[16:34.220 --> 16:35.100] [*]
[16:35.100 --> 16:35.360] guess
[16:35.360 --> 16:35.780] after
[16:35.780 --> 16:36.100] then
[16:36.100 --> 16:36.340] after
[16:36.340 --> 16:36.760] law
[16:36.760 --> 16:37.100] school
[16:37.100 --> 16:37.360] and
[16:37.360 --> 16:37.700] [*]
[16:37.700 --> 16:38.040] passing
[16:38.040 --> 16:38.200] the
[16:38.200 --> 16:38.420] bar
[16:55.340 --> 16:55.340] mm-hmm
/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[00:22.720 --> 00:22.720] pretty
[00:22.720 --> 00:23.040] [*]
[00:23.040 --> 00:23.140] good
[00:25.440 --> 00:25.700] I'm
[00:25.700 --> 00:26.140] tired
[00:26.140 --> 00:26.540] so
[00:28.600 --> 00:28.600] yeah
[00:28.600 --> 00:28.960] but
[00:28.960 --> 00:29.420] other
[00:29.420 --> 00:29.740] than
[00:29.740 --> 00:30.000] that
[00:30.000 --> 00:30.240] [*]
[00:30.240 --> 00:30.480] my
[00:30.480 --> 00:30.740] grades
[00:30.740 --> 00:30.860] have
[00:30.860 --> 00:31.040] been
[00:31.040 --> 00:31.300] good
[00:33.980 --> 00:34.100] that's
[00:34.100 --> 00:34.300] good
[00:34.300 --> 00:35.020] um
[00:35.020 --> 00:36.600] [*]
