/Users/msmuhammad/workbench/miniconda3/envs/whisper/lib/python3.10/site-packages/torch/cuda/__init__.py:138: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at ../c10/cuda/CUDAFunctions.cpp:108.)
  return torch._C._cuda_getDeviceCount() > 0
[05:15.420 --> 05:15.940] really
[05:15.940 --> 05:16.200] big
[05:16.200 --> 05:16.580] difference
[05:16.580 --> 05:16.960] than
[05:16.960 --> 05:17.080] high
[05:17.080 --> 05:17.340] school
[05:17.340 --> 05:17.660] because
[05:17.660 --> 05:17.980] in
[05:17.980 --> 05:18.160] high
[05:18.160 --> 05:18.320] school
[05:18.460 --> 05:18.560] I
[05:18.560 --> 05:18.700] went
[05:18.700 --> 05:18.880] to
[05:18.880 --> 05:19.020] this
[05:19.020 --> 05:19.200] really
[05:19.200 --> 05:19.480] big
[05:19.480 --> 05:19.660] high
[05:19.660 --> 05:19.900] school
[05:19.960 --> 05:20.060] I
[05:20.060 --> 05:20.140] was
[05:20.140 --> 05:20.340] always
[05:20.340 --> 05:20.600] around
[05:20.600 --> 05:21.020] kids
[05:21.280 --> 05:21.580] Like
[05:21.580 --> 05:21.940] [*]
[05:21.940 --> 05:22.240] I
[05:22.240 --> 05:22.440] was
[05:22.440 --> 05:22.660] never
[05:22.660 --> 05:22.860] really
[05:22.860 --> 05:23.020] by
[05:23.020 --> 05:23.500] myself
[05:23.620 --> 05:23.860] But
[05:23.860 --> 05:24.000] in
[05:24.000 --> 05:24.480] college
[05:24.560 --> 05:24.840] I
[05:24.840 --> 05:25.120] feel
[05:25.120 --> 05:25.400] like
[05:25.400 --> 05:25.740] [*]
[05:25.740 --> 05:26.580] you're
[05:26.580 --> 05:26.680] by
[05:26.680 --> 05:26.940] yourself
[05:26.940 --> 05:27.160] all
[05:27.160 --> 05:27.280] the
[05:27.280 --> 05:27.540] time
[05:27.540 --> 05:27.720] Because
[05:27.720 --> 05:27.860] [*]
[05:27.860 --> 05:28.180] you
[05:28.180 --> 05:28.340] and
[05:28.340 --> 05:28.460] your
[05:28.460 --> 05:28.680] friends
[05:28.680 --> 05:28.880] have
[05:28.880 --> 05:29.080] different
[05:29.080 --> 05:29.540] schedules
[05:29.540 --> 05:30.040] [*]
[05:30.040 --> 05:30.340] and
[05:30.340 --> 05:30.980] you're
[05:30.980 --> 05:31.160] in
[05:31.160 --> 05:31.520] class
[05:31.520 --> 05:31.940] and
[05:31.940 --> 05:32.100] you
[05:32.100 --> 05:32.420] have
[05:32.420 --> 05:32.640] like
[05:32.640 --> 05:32.680] [*]
[05:32.680 --> 05:33.020] class
[05:33.020 --> 05:33.500] [*]
[05:33.500 --> 05:33.620] friends
[05:33.760 --> 05:34.040] but
[05:34.040 --> 05:34.460] [*]
[05:34.460 --> 05:34.680] not
[05:34.680 --> 05:35.040] really
[05:35.040 --> 05:35.620] people
[05:35.620 --> 05:35.800] you
[05:35.800 --> 05:35.960] hang
[05:35.960 --> 05:36.200] out
[05:36.200 --> 05:36.360] with
[05:36.360 --> 05:36.480] all
[05:36.480 --> 05:36.680] day
[05:36.740 --> 05:36.900] every
[05:36.900 --> 05:37.180] day
[05:37.260 --> 05:38.020] And
[05:38.020 --> 05:38.240] so
[05:38.240 --> 05:38.800] [*]
[05:38.800 --> 05:39.200] being
[05:39.200 --> 05:39.460] alone
[05:39.460 --> 05:39.920] and
[05:39.920 --> 05:40.080] like
[05:40.080 --> 05:40.280] being
[05:40.280 --> 05:40.440] by
[05:40.440 --> 05:40.780] myself
[05:40.780 --> 05:41.320] has
[05:41.320 --> 05:41.600] [*]
[05:41.600 --> 05:41.700] really
[05:41.700 --> 05:42.180] [*]
[05:42.180 --> 05:42.560] helped
[05:42.560 --> 05:42.880] me
[05:42.880 --> 05:43.500] [*]
[05:43.500 --> 05:43.980] like
[05:43.980 --> 05:44.340] who
[05:44.340 --> 05:44.580] I
[05:44.580 --> 05:44.800] am
[05:44.800 --> 05:44.940] as
[05:44.940 --> 05:45.060] a
[05:45.060 --> 05:45.440] person
[05:45.440 --> 05:45.800] and
[05:45.800 --> 05:46.100] has
[05:46.100 --> 05:46.340] helped
[05:46.340 --> 05:46.600] me
[05:46.600 --> 05:46.740] kind
[05:46.740 --> 05:47.020] [*]
[05:47.020 --> 05:47.120] of
[05:47.120 --> 05:48.140] develop
[05:48.140 --> 05:49.140] [*]
[05:49.140 --> 05:49.400] more
[05:49.400 --> 05:49.880] like
[05:49.880 --> 05:50.620] maturity
[05:50.620 --> 05:51.080] and
[05:51.080 --> 05:51.560] [*]
[05:51.560 --> 05:51.960] wanting
[05:51.960 --> 05:52.160] to
[05:52.160 --> 05:52.300] be
[05:52.300 --> 05:52.520] more
[05:52.520 --> 05:52.800] myself
[06:16.940 --> 06:16.940] I
[06:16.940 --> 06:17.100] think
[06:17.100 --> 06:17.280] [*]
[06:17.280 --> 06:17.440] like
[06:17.480 --> 06:18.940] [*]
[06:18.940 --> 06:19.200] well
[06:19.340 --> 06:19.480] I
[06:19.480 --> 06:19.680] feel
[06:19.680 --> 06:19.880] like
[06:19.880 --> 06:20.000] the
[06:20.000 --> 06:20.220] kind
[06:20.220 --> 06:20.340] of
[06:20.340 --> 06:20.460] the
[06:20.460 --> 06:20.620] [*]
[06:20.620 --> 06:20.860] obvious
[06:20.860 --> 06:21.240] things
[06:21.240 --> 06:21.420] [*]
[06:21.420 --> 06:21.800] that
[06:21.800 --> 06:22.220] like
[06:22.500 --> 06:22.980] yeah
[06:23.020 --> 06:23.220] I
[06:23.220 --> 06:23.660] obviously
[06:23.660 --> 06:24.420] [*]
[06:24.420 --> 06:24.840] maybe
[06:24.840 --> 06:25.120] talk
[06:25.120 --> 06:25.880] different
[06:25.880 --> 06:26.640] or
[06:26.800 --> 06:27.480] you
[06:27.480 --> 06:27.940] know
[06:27.980 --> 06:27.980] I
[06:27.980 --> 06:28.060] don't
[06:28.060 --> 06:28.060] know
[06:28.060 --> 06:28.060] I
[06:28.060 --> 06:28.060] don't
[06:28.060 --> 06:28.060] know
[06:28.060 --> 06:28.060] I
[06:28.060 --> 06:28.060] don't
[06:28.060 --> 06:28.060] know
[06:28.060 --> 06:28.060] I
[06:28.060 --> 06:28.060] don't
[06:28.060 --> 06:28.060] know
[06:28.060 --> 06:28.060] I
[06:28.060 --> 06:28.060] don't
[06:28.060 --> 06:28.060] know
[06:28.060 --> 06:28.520] I
[06:28.520 --> 06:28.920] [*]
[06:28.920 --> 06:29.680] don't
[06:29.680 --> 06:29.820] know
[06:29.840 --> 06:30.100] But
[06:30.100 --> 06:30.220] I
[06:30.220 --> 06:30.440] feel
[06:30.440 --> 06:30.620] like
[06:30.620 --> 06:30.900] I'm
[06:30.900 --> 06:31.060] [*]
[06:31.060 --> 06:31.260] mostly
[06:31.260 --> 06:31.500] the
[06:31.500 --> 06:31.720] same
[06:31.720 --> 06:32.060] person
[06:32.180 --> 06:32.320] You
[06:32.320 --> 06:32.440] know
[06:32.460 --> 06:33.160] I've
[06:33.160 --> 06:33.420] always
[06:33.420 --> 06:33.780] treated
[06:33.780 --> 06:34.140] everyone
[06:34.140 --> 06:34.280] with
[06:34.280 --> 06:34.620] kindness
[06:34.960 --> 06:35.160] And
[06:35.160 --> 06:35.420] I've
[06:35.420 --> 06:35.720] always
[06:35.720 --> 06:36.000] [*]
[06:36.000 --> 06:36.120] like
[06:36.260 --> 06:37.760] [*]
[06:37.760 --> 06:38.120] tried
[06:38.120 --> 06:38.380] to
[06:38.380 --> 06:38.640] not
[06:38.640 --> 06:39.060] judge
[06:39.060 --> 06:39.440] people
[06:39.440 --> 06:39.900] based
[06:39.900 --> 06:40.200] off
[06:40.200 --> 06:40.440] of
[06:40.440 --> 06:40.620] like
[06:40.620 --> 06:40.800] their
[06:40.800 --> 06:41.080] first
[06:41.080 --> 06:41.280] appearance
[06:41.280 --> 06:41.580] [*]
[06:41.580 --> 06:41.940] or
[06:41.940 --> 06:42.260] like
[06:42.260 --> 06:42.520] their
[06:42.520 --> 06:42.920] the
[06:42.920 --> 06:43.260] first
[06:43.260 --> 06:43.560] like
[06:43.560 --> 06:43.860] way
[06:43.860 --> 06:44.080] that
[06:44.080 --> 06:44.200] I
[06:44.200 --> 06:44.420] meet
[06:44.420 --> 06:44.700] them
[06:44.700 --> 06:44.980] or
[06:45.080 --> 06:45.520] [*]
[06:45.520 --> 06:45.700] you
[06:45.700 --> 06:45.940] know
[06:45.980 --> 06:46.240] [*]
[06:46.240 --> 06:46.600] I
[06:46.600 --> 06:46.980] [*]
[06:46.980 --> 06:47.300] feel
[06:47.300 --> 06:47.520] like
[06:47.520 --> 06:47.680] those
[06:47.680 --> 06:47.940] fundamental
[06:47.940 --> 06:48.760] things
[06:48.760 --> 06:49.000] that
[06:49.000 --> 06:49.140] I
[06:49.140 --> 06:49.340] [*]
[06:49.340 --> 06:49.500] learned
[06:49.500 --> 06:50.200] [*]
[06:50.200 --> 06:50.500] through
[06:50.500 --> 06:50.700] my
[06:50.700 --> 06:51.080] parents
[06:51.080 --> 06:51.280] and
[06:51.280 --> 06:51.400] like
[06:51.400 --> 06:51.560] through
[06:51.560 --> 06:51.700] my
[06:51.700 --> 06:52.000] friends
[06:52.000 --> 06:52.280] and
[06:52.280 --> 06:52.480] through
[06:52.480 --> 06:52.680] school
[06:52.940 --> 06:53.180] I
[06:53.180 --> 06:53.400] feel
[06:53.400 --> 06:53.580] like
[06:53.580 --> 06:53.760] I've
[06:53.760 --> 06:53.900] just
[06:53.900 --> 06:54.140] always
[06:54.140 --> 06:54.440] kept
[06:54.440 --> 06:54.800] with
[06:54.860 --> 06:56.120] [*]
[06:56.120 --> 06:56.560] Just
[06:56.560 --> 06:56.880] like
[06:56.880 --> 06:56.980] I
[06:56.980 --> 06:57.180] said
[06:57.260 --> 06:57.380] like
[06:57.380 --> 06:57.620] just
[06:57.620 --> 06:57.780] being
[06:57.780 --> 06:57.960] nice
[06:57.960 --> 06:58.200] to
[06:58.200 --> 06:58.540] people
[06:58.540 --> 06:59.060] and
[06:59.060 --> 06:59.540] trying
[06:59.540 --> 06:59.780] to
[06:59.780 --> 06:59.960] meet
[06:59.960 --> 07:00.140] new
[07:00.140 --> 07:00.500] people
[07:00.660 --> 07:00.820] And
[07:00.820 --> 07:01.000] we
[07:01.000 --> 07:01.300] [*]
[07:01.300 --> 07:01.600] always
[07:01.600 --> 07:02.020] have
[07:02.100 --> 07:02.380] like
[07:03.500 --> 07:03.500] meet
[07:03.500 --> 07:03.760] new
[07:03.760 --> 07:04.060] friends
[07:04.060 --> 07:04.140] [*]
[07:04.140 --> 07:04.600] and
[07:04.600 --> 07:05.160] [*]
[07:05.160 --> 07:05.380] that
[07:05.380 --> 07:05.580] kind
[07:05.580 --> 07:05.780] of
[07:05.780 --> 07:05.960] thing
[07:06.020 --> 07:06.260] So
[07:25.780 --> 07:25.780] Oh
[07:25.980 --> 07:26.040] wow
[07:26.040 --> 07:26.540] Um
[07:27.260 --> 07:27.580] I
[07:27.580 --> 07:27.840] would
[07:27.840 --> 07:28.200] say
[07:28.200 --> 07:28.560] [*]
[07:28.560 --> 07:28.680] when
[07:28.680 --> 07:28.920] I
[07:28.920 --> 07:29.120] look
[07:29.120 --> 07:29.280] into
[07:29.280 --> 07:29.400] the
[07:29.400 --> 07:29.800] future
[07:29.940 --> 07:30.420] I
[07:30.420 --> 07:30.800] [*]
[07:30.800 --> 07:31.080] tried
[07:31.080 --> 07:31.460] [*]
[07:31.460 --> 07:31.780] to
[07:31.780 --> 07:31.940] see
[07:31.940 --> 07:32.400] myself
[07:33.620 --> 07:34.260] being
[07:34.260 --> 07:34.820] happy
[07:34.820 --> 07:35.260] with
[07:35.260 --> 07:35.900] whatever
[07:35.900 --> 07:36.320] I'm
[07:36.320 --> 07:36.540] doing
[07:36.620 --> 07:36.860] I
[07:36.860 --> 07:37.140] don't
[07:37.140 --> 07:37.280] really
[07:37.280 --> 07:37.440] know
[07:37.440 --> 07:37.860] exactly
[07:37.860 --> 07:38.400] what
[07:38.400 --> 07:38.560] I
[07:38.560 --> 07:38.780] want
[07:38.780 --> 07:38.900] to
[07:38.900 --> 07:39.040] do
[07:39.040 --> 07:39.280] yet
[07:39.360 --> 07:39.500] So
[07:39.500 --> 07:39.680] it's
[07:39.680 --> 07:39.840] hard
[07:39.840 --> 07:40.020] for
[07:40.020 --> 07:40.260] me
[07:40.260 --> 07:40.660] [*]
[07:40.660 --> 07:40.840] to
[07:40.840 --> 07:41.040] set
[07:41.040 --> 07:41.340] expectations
[07:41.340 --> 07:41.980] for
[07:41.980 --> 07:42.300] myself
[07:42.400 --> 07:42.760] But
[07:42.820 --> 07:43.240] [*]
[07:43.240 --> 07:43.480] you
[07:43.480 --> 07:43.700] know
[07:43.760 --> 07:43.880] like
[07:43.940 --> 07:44.040] I
[07:44.040 --> 07:44.160] want
[07:44.160 --> 07:44.260] to
[07:44.260 --> 07:44.380] be
[07:44.380 --> 07:44.800] happy
[07:44.800 --> 07:45.060] and
[07:45.060 --> 07:45.200] I
[07:45.200 --> 07:45.420] want
[07:45.420 --> 07:45.540] to
[07:45.540 --> 07:46.040] [*]
[07:46.040 --> 07:46.500] live
[07:46.500 --> 07:46.960] somewhere
[07:46.960 --> 07:47.460] warm
[07:47.700 --> 07:47.880] [*]
[07:47.880 --> 07:48.280] And
[07:48.280 --> 07:49.100] [*]
[07:49.100 --> 07:49.300] I
[07:49.300 --> 07:50.100] [*]
[07:50.100 --> 07:50.540] want
[07:50.540 --> 07:51.180] [*]
[07:51.180 --> 07:51.660] to
[07:51.660 --> 07:52.200] have
[07:52.200 --> 07:53.520] [*]
[07:53.520 --> 07:53.660] good
[07:53.840 --> 07:54.040] [*]
[07:54.040 --> 07:54.220] authentic
[07:54.220 --> 07:54.580] [*]
[07:54.580 --> 07:54.760] friends
[07:54.900 --> 07:55.220] like
[07:55.220 --> 07:55.300] [*]
[07:55.300 --> 07:55.780] quality
[07:55.780 --> 07:56.100] over
[07:56.100 --> 07:56.460] quantity
[07:57.260 --> 07:57.580] Um
[07:57.760 --> 07:58.140] [*]
[07:58.140 --> 07:58.260] I
[07:58.260 --> 07:58.460] want
[07:58.460 --> 07:58.640] to
[07:58.640 --> 07:58.940] still
[07:58.940 --> 07:59.160] be
[07:59.160 --> 07:59.320] in
[07:59.320 --> 07:59.580] touch
[07:59.580 --> 07:59.820] with
[07:59.820 --> 08:00.040] all
[08:00.040 --> 08:00.300] my
[08:00.300 --> 08:00.540] [*]
[08:00.540 --> 08:00.760] family
[08:00.760 --> 08:00.900] and
[08:00.900 --> 08:01.160] have
[08:01.160 --> 08:01.300] good
[08:01.300 --> 08:01.720] relationships
[08:01.720 --> 08:02.180] with
[08:02.180 --> 08:02.520] them
[08:02.520 --> 08:03.620] Um
[08:03.920 --> 08:04.900] [*]
[08:04.900 --> 08:05.080] so
[08:05.080 --> 08:05.520] it's
[08:05.520 --> 08:05.700] hard
[08:05.700 --> 08:05.800] for
[08:05.800 --> 08:05.960] me
[08:05.960 --> 08:06.040] to
[08:06.040 --> 08:06.240] set
[08:06.340 --> 08:06.560] like
[08:06.620 --> 08:07.100] [*]
[08:07.100 --> 08:07.520] career
[08:07.680 --> 08:08.040] [*]
[08:08.040 --> 08:08.460] like
[08:08.540 --> 08:09.120] um
[08:09.280 --> 08:10.180] [*]
[08:10.180 --> 08:10.640] expectations
[08:10.780 --> 08:11.280] But
[08:11.280 --> 08:11.520] just
[08:11.520 --> 08:12.040] overall
[08:12.040 --> 08:12.340] like
[08:12.500 --> 08:12.600] I
[08:12.600 --> 08:12.760] just
[08:12.760 --> 08:12.960] want
[08:12.960 --> 08:13.160] myself
[08:13.160 --> 08:13.380] to
[08:13.380 --> 08:13.560] be
[08:13.560 --> 08:13.840] happy
[08:13.840 --> 08:14.020] and
[08:14.020 --> 08:14.160] to
[08:14.160 --> 08:14.360] be
[08:14.360 --> 08:14.620] proud
[08:14.620 --> 08:14.940] of
[08:14.940 --> 08:15.320] [*]
[08:15.320 --> 08:15.500] who
[08:15.500 --> 08:15.680] I
[08:15.680 --> 08:16.000] am
[08:16.000 --> 08:16.220] and
[08:16.220 --> 08:16.400] who
[08:16.400 --> 08:16.600] I've
[08:16.600 --> 08:16.880] become
[08:16.880 --> 08:17.100] and
[08:17.100 --> 08:17.360] where
[08:17.360 --> 08:17.500] I
[08:17.500 --> 08:17.660] [*]
[08:17.660 --> 08:17.800] am
[08:17.800 --> 08:18.880] [*]
[08:18.880 --> 08:19.100] So
[08:20.100 --> 08:20.100] Yeah
[08:20.180 --> 08:20.420] [*]
[08:20.420 --> 08:20.600] Yeah
[08:20.660 --> 08:21.100] Yeah
[08:21.160 --> 08:21.600] Yeah
[08:21.680 --> 08:22.100] Yeah
[08:22.180 --> 08:22.600] Yeah
[08:22.660 --> 08:23.100] Yeah
[08:23.180 --> 08:23.600] Yeah
[08:23.680 --> 08:24.100] Yeah
[08:24.200 --> 08:24.600] Yeah
[08:24.680 --> 08:25.000] [*]
[08:25.000 --> 08:25.100] Yeah
[08:25.180 --> 08:25.600] Yeah
[08:25.700 --> 08:26.100] Yeah
[08:26.180 --> 08:26.600] Yeah
[08:26.680 --> 08:27.100] Yeah
[08:27.180 --> 08:27.460] [*]
[08:27.460 --> 08:27.600] Yeah
[08:27.680 --> 08:28.100] Yeah
[08:28.100 --> 08:28.320] Yeah
[08:39.360 --> 08:39.780] Um
[08:40.000 --> 08:40.300] I
[08:40.300 --> 08:40.640] hope
[08:40.640 --> 08:40.880] I
[08:40.880 --> 08:41.040] know
[08:41.040 --> 08:41.260] I'm
[08:41.260 --> 08:41.300] going
[08:41.300 --> 08:41.420] to
[08:41.420 --> 08:41.500] be
[08:41.500 --> 08:41.780] moving
[08:41.780 --> 08:41.960] [*]
[08:41.960 --> 08:42.080] away
[08:42.200 --> 08:42.440] so
[08:42.440 --> 08:42.660] I
[08:42.660 --> 08:42.980] know
[08:42.980 --> 08:43.220] [*]
[08:43.220 --> 08:43.460] that
[08:43.460 --> 08:43.620] I
[08:43.620 --> 08:43.880] won't
[08:43.880 --> 08:43.960] be
[08:43.960 --> 08:44.160] able
[08:44.160 --> 08:44.320] to
[08:44.320 --> 08:44.500] see
[08:44.500 --> 08:44.720] them
[08:44.720 --> 08:44.860] as
[08:44.860 --> 08:45.180] often
[08:45.180 --> 08:45.380] as
[08:45.380 --> 08:45.560] I
[08:45.560 --> 08:45.740] would
[08:45.740 --> 08:46.100] probably
[08:46.100 --> 08:46.480] hope
[08:46.520 --> 08:46.820] but
[08:46.820 --> 08:47.760] I'm
[08:47.760 --> 08:47.980] hoping
[08:47.980 --> 08:48.220] to
[08:48.220 --> 08:48.600] still
[08:48.600 --> 08:49.060] [*]
[08:49.060 --> 08:49.300] try
[08:49.300 --> 08:49.540] to
[08:49.540 --> 08:49.960] stay
[08:49.960 --> 08:50.100] in
[08:50.100 --> 08:50.520] contact
[08:50.880 --> 08:51.200] Obviously
[08:51.260 --> 08:51.540] I'll
[08:51.540 --> 08:51.680] stay
[08:51.680 --> 08:51.880] in
[08:51.880 --> 08:52.180] contact
[08:52.180 --> 08:52.520] with
[08:52.520 --> 08:52.840] them
[08:53.560 --> 08:53.560] But
[08:53.560 --> 08:53.780] being
[08:53.780 --> 08:54.020] able
[08:54.020 --> 08:54.380] to
[08:54.380 --> 08:54.760] like
[08:54.900 --> 08:55.240] text
[08:55.240 --> 08:55.400] them
[08:55.400 --> 08:55.580] and
[08:55.580 --> 08:55.840] call
[08:55.840 --> 08:56.160] them
[08:56.160 --> 08:56.260] and
[08:56.260 --> 08:56.440] just
[08:56.440 --> 08:56.780] trying
[08:56.780 --> 08:57.080] to
[08:57.260 --> 08:57.920] actively
[08:57.920 --> 08:58.240] [*]
[08:58.240 --> 08:58.720] remember
[08:58.720 --> 08:59.220] [*]
[08:59.220 --> 08:59.420] that
[08:59.420 --> 08:59.740] you
[08:59.740 --> 09:00.880] know
[09:00.880 --> 09:00.980] to
[09:00.980 --> 09:01.320] text
[09:01.320 --> 09:01.640] them
[09:01.640 --> 09:01.960] about
[09:01.960 --> 09:02.160] my
[09:02.160 --> 09:02.360] [*]
[09:02.360 --> 09:02.520] day
[09:02.520 --> 09:02.900] [*]
[09:02.900 --> 09:03.000] because
[09:03.000 --> 09:03.420] they
[09:03.420 --> 09:03.580] may
[09:03.580 --> 09:03.800] not
[09:03.800 --> 09:04.120] ask
[09:04.120 --> 09:04.360] about
[09:04.360 --> 09:04.660] it
[09:04.660 --> 09:04.760] but
[09:04.760 --> 09:04.860] I
[09:04.860 --> 09:05.020] know
[09:05.020 --> 09:05.240] they'll
[09:05.240 --> 09:05.440] want
[09:05.440 --> 09:05.580] to
[09:05.580 --> 09:05.820] hear
[09:05.820 --> 09:06.120] about
[09:06.120 --> 09:06.440] it
[09:06.440 --> 09:06.680] [*]
[09:06.680 --> 09:07.280] um
[09:07.280 --> 09:07.800] [*]
[09:07.800 --> 09:07.940] and
[09:07.940 --> 09:08.280] then
[09:08.280 --> 09:08.760] [*]
[09:08.760 --> 09:09.020] maybe
[09:09.020 --> 09:09.280] just
[09:09.280 --> 09:09.560] [*]
[09:09.560 --> 09:09.880] plan
[09:09.880 --> 09:10.880] [*]
[09:10.880 --> 09:11.820] times
[09:11.820 --> 09:12.060] to
[09:12.060 --> 09:12.280] see
[09:12.280 --> 09:12.540] them
[09:12.540 --> 09:12.900] like
[09:12.900 --> 09:13.520] not
[09:13.520 --> 09:13.960] on
[09:13.960 --> 09:14.340] holidays
[09:14.340 --> 09:14.960] but
[09:14.960 --> 09:15.420] [*]
[09:15.420 --> 09:15.580] other
[09:15.580 --> 09:15.860] [*]
[09:15.860 --> 09:15.960] times
[09:15.960 --> 09:16.320] during
[09:16.320 --> 09:16.440] the
[09:16.440 --> 09:16.680] year
[09:16.680 --> 09:16.860] where
[09:16.860 --> 09:16.960] I
[09:16.960 --> 09:17.200] could
[09:17.200 --> 09:17.460] go
[09:17.460 --> 09:17.840] [*]
[09:17.840 --> 09:18.100] to
[09:18.100 --> 09:18.520] Iowa
[09:18.520 --> 09:18.780] or
[09:18.780 --> 09:18.940] they
[09:18.940 --> 09:19.140] can
[09:19.140 --> 09:19.320] come
[09:19.320 --> 09:19.480] to
[09:19.480 --> 09:19.700] me
[09:19.700 --> 09:20.000] wherever
[09:20.000 --> 09:20.220] I
[09:20.220 --> 09:20.560] am
[09:20.560 --> 09:20.960] [*]
[09:20.960 --> 09:21.220] and
[09:21.220 --> 09:21.540] just
[09:21.540 --> 09:21.800] kind
[09:21.800 --> 09:22.040] of
[09:22.040 --> 09:22.060] [*]
[09:22.060 --> 09:22.480] actively
[09:22.480 --> 09:23.560] [*]
[09:23.560 --> 09:24.020] keeping
[09:24.020 --> 09:24.240] them
[09:24.240 --> 09:24.340] in
[09:24.340 --> 09:24.540] my
[09:24.540 --> 09:24.820] life
[09:24.820 --> 09:25.120] and
[09:25.120 --> 09:25.380] not
[09:25.380 --> 09:25.680] [*]
[09:25.680 --> 09:25.860] just
[09:25.860 --> 09:27.140] [*]
[09:27.140 --> 09:27.300] calling
[09:27.300 --> 09:27.500] them
[09:27.500 --> 09:27.760] on
[09:27.760 --> 09:28.300] [*]
[09:28.300 --> 09:28.440] Christmas
[09:28.440 --> 09:28.820] Eve
[09:28.820 --> 09:29.120] and
[09:29.120 --> 09:29.520] you
[09:29.520 --> 09:29.660] [*]
[09:29.660 --> 09:29.820] know
[09:29.820 --> 09:30.760] saying
[09:30.760 --> 09:31.120] hi
[09:31.120 --> 09:31.420] [*]
[09:31.420 --> 09:31.580] so
[09:51.520 --> 09:51.520] I
[09:51.520 --> 09:51.700] would
[09:51.700 --> 09:52.020] say
[09:52.020 --> 09:52.240] some
[09:52.240 --> 09:52.360] of
[09:52.360 --> 09:52.540] my
[09:52.540 --> 09:52.780] biggest
[09:52.780 --> 09:53.020] [*]
[09:53.020 --> 09:53.180] strengths
[09:53.180 --> 09:53.800] are
[09:55.740 --> 09:56.340] [*]
[09:56.340 --> 09:56.480] treating
[09:56.480 --> 09:57.080] people
[09:57.080 --> 09:57.480] equally
[09:58.700 --> 09:58.700] and
[09:58.700 --> 09:59.080] [*]
[09:59.080 --> 09:59.540] always
[09:59.540 --> 10:01.760] [*]
[10:01.760 --> 10:02.040] having
[10:02.040 --> 10:02.200] a
[10:02.200 --> 10:02.520] smile
[10:02.520 --> 10:02.660] on
[10:02.660 --> 10:02.840] my
[10:02.840 --> 10:02.900] [*]
[10:02.900 --> 10:03.240] face
[10:03.240 --> 10:04.080] [*]
[10:04.080 --> 10:04.360] um
[10:04.360 --> 10:05.200] when
[10:05.200 --> 10:05.440] I'm
[10:05.440 --> 10:05.680] talking
[10:05.680 --> 10:05.820] to
[10:05.820 --> 10:06.160] people
[10:06.160 --> 10:07.700] [*]
[10:07.700 --> 10:07.920] um
[10:07.920 --> 10:09.160] [*]
[10:09.160 --> 10:09.360] I
[10:09.360 --> 10:09.560] would
[10:09.560 --> 10:09.860] say
[10:09.860 --> 10:10.160] like
[10:10.160 --> 10:10.320] at
[10:10.320 --> 10:10.740] work
[10:10.740 --> 10:11.400] [*]
[10:11.400 --> 10:11.640] I
[10:11.640 --> 10:12.120] work
[10:12.120 --> 10:12.460] [*]
[10:12.460 --> 10:12.660] hard
[10:12.660 --> 10:13.000] [*]
[10:13.000 --> 10:13.600] um
[10:13.600 --> 10:13.880] you
[10:13.880 --> 10:14.820] [*]
[10:14.820 --> 10:15.160] know
[10:15.160 --> 10:15.240] I
[10:15.240 --> 10:15.580] always
[10:15.580 --> 10:16.080] show
[10:16.080 --> 10:16.560] up
[10:16.560 --> 10:16.680] and
[10:16.680 --> 10:16.800] I
[10:16.800 --> 10:17.000] have
[10:17.000 --> 10:17.120] a
[10:17.120 --> 10:17.380] couple
[10:17.380 --> 10:17.600] things
[10:17.600 --> 10:17.740] in
[10:17.740 --> 10:17.920] mind
[10:17.920 --> 10:18.100] of
[10:18.100 --> 10:18.340] things
[10:18.340 --> 10:18.600] that
[10:18.600 --> 10:18.800] I
[10:18.800 --> 10:19.120] want
[10:19.120 --> 10:19.500] to
[10:19.500 --> 10:20.000] [*]
[10:20.000 --> 10:20.480] um
[10:20.480 --> 10:21.080] do
[10:21.080 --> 10:21.440] better
[10:21.440 --> 10:21.640] [*]
[10:21.640 --> 10:21.760] at
[10:21.760 --> 10:22.220] [*]
[10:22.220 --> 10:22.660] during
[10:22.660 --> 10:23.020] a
[10:23.020 --> 10:23.400] shift
[10:23.400 --> 10:24.060] or
[10:24.060 --> 10:24.580] [*]
[10:24.580 --> 10:25.320] um
[10:25.320 --> 10:26.460] [*]
[10:26.460 --> 10:26.840] to
[10:26.840 --> 10:27.180] work
[10:27.180 --> 10:27.480] hard
[10:27.480 --> 10:27.700] on
[10:27.700 --> 10:27.820] my
[10:27.820 --> 10:27.880] day
[10:27.880 --> 10:27.880] so
[10:27.880 --> 10:27.880] I
[10:27.880 --> 10:27.880] would
[10:27.880 --> 10:27.880] say
[10:27.880 --> 10:27.880] some
[10:27.880 --> 10:27.880] of
[10:27.880 --> 10:27.880] my
[10:27.880 --> 10:27.880] biggest
[10:27.880 --> 10:27.880] strengths
[10:27.880 --> 10:27.880] are
[10:27.880 --> 10:27.880] treating
[10:27.880 --> 10:27.880] people
[10:27.880 --> 10:27.880] equally
[10:27.880 --> 10:28.180] um
[10:28.180 --> 10:28.380] [*]
[10:28.380 --> 10:28.580] I
[10:28.580 --> 10:28.580] would
[10:28.580 --> 10:28.800] say
